uid,gid,cluster,size,seq,series,begin,end,id,book
4313742648867148837,2271800227472581094,17180036535,6,9059,Kraken210630005153-ara1,256,405,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
4313742648867148837,2271800227472581094,8590007564,24,9059,Kraken210630005153-ara1,1,525,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-1167111844457468374,2271800227472581094,489626400538,2,2223,Kraken210630005153-ara1,1396,1556,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-1167111844457468374,2271800227472581094,128849037633,2,2223,Kraken210630005153-ara1,1,1345,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3141456430646557913,2271800227472581094,68719569174,2,1223,Kraken210630005153-ara1,1059,1493,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
3096007414564809618,2271800227472581094,149293,12,7839,Kraken210630005153-ara1,884,1481,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
3096007414564809618,2271800227472581094,149285,24,7839,Kraken210630005153-ara1,869,1564,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-676847448072964407,2271800227472581094,42949793084,3,2259,Kraken210630005153-ara1,774,1330,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-676847448072964407,2271800227472581094,51539788783,2,2259,Kraken210630005153-ara1,70,921,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-6399090291045642805,2271800227472581094,154619000550,2,2226,Kraken210630005153-ara1,1,316,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-6399090291045642805,2271800227472581094,154619000551,2,2226,Kraken210630005153-ara1,377,1058,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
2448661937028232091,2271800227472581094,214748389222,3,2219,Kraken210630005153-ara1,1,592,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3701435542642528115,2271800227472581094,171798893629,3,8714,Kraken210630005153-ara1,1106,1591,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3701435542642528115,2271800227472581094,498216246081,3,8714,Kraken210630005153-ara1,364,1591,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
7963466373085611490,2271800227472581094,609885404624,2,8231,Kraken210630005153-ara1,1368,1563,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8648525749429018193,2271800227472581094,51449,2,7827,Kraken210630005153-ara1,1315,1462,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8648525749429018193,2271800227472581094,51445,3,7827,Kraken210630005153-ara1,1104,1462,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-8069540500596194855,2271800227472581094,8590075288,3,1957,Kraken210630005153-ara1,829,1234,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-220717399840268453,2271800227472581094,214748560091,3,2210,Kraken210630005153-ara1,1,159,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-220717399840268453,2271800227472581094,214748560092,2,2210,Kraken210630005153-ara1,954,1474,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-220717399840268453,2271800227472581094,214748560088,4,2210,Kraken210630005153-ara1,1081,1671,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
4319721642018589729,2271800227472581094,34359765487,3,6492,Kraken210630005153-ara1,812,1300,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
4319721642018589729,2271800227472581094,51539759009,2,6492,Kraken210630005153-ara1,1279,1570,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-5834648749906367735,2271800227472581094,188978756231,4,2996,Kraken210630005153-ara1,1052,1426,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-6473305192942146127,2271800227472581094,8590075290,3,1938,Kraken210630005153-ara1,852,1276,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
3687998267286832164,2271800227472581094,223338363250,4,8497,Kraken210630005153-ara1,187,1080,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
5938672857259229856,2271800227472581094,34359885575,4,427,Kraken210630005153-ara1,353,1380,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
4822572269239528992,2271800227472581094,180388658331,5,2011,Kraken210630005153-ara1,651,1138,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8816430441042008400,2271800227472581094,60129563762,4,2234,Kraken210630005153-ara1,412,662,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-187253619471820245,2271800227472581094,94489471077,6,1336,Kraken210630005153-ara1,890,1212,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8091990970309727378,2271800227472581094,240518288532,2,1225,Kraken210630005153-ara1,879,1227,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8814815331194035406,2271800227472581094,472446437211,2,2232,Kraken210630005153-ara1,375,542,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8814815331194035406,2271800227472581094,472446437208,3,2232,Kraken210630005153-ara1,56,370,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
5837643906216162531,2271800227472581094,214748389223,3,2218,Kraken210630005153-ara1,1270,1656,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
5837643906216162531,2271800227472581094,566935906033,2,2218,Kraken210630005153-ara1,88,439,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-8198453382085995720,2271800227472581094,17179904198,16,613,Kraken210630005153-ara1,1170,1345,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-7179257540560907540,2271800227472581094,25769873989,2,2216,Kraken210630005153-ara1,39,423,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-7179257540560907540,2271800227472581094,223338343776,2,2216,Kraken210630005153-ara1,804,1600,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
1390762366443438174,2271800227472581094,126836,7,2954,Kraken210630005153-ara1,827,1267,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-4259612336934551311,2271800227472581094,128849041388,2,2220,Kraken210630005153-ara1,1,770,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-5694869235185122483,2271800227472581094,240518175384,3,2045,Kraken210630005153-ara1,1113,1653,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
7733663638705820031,2271800227472581094,343597543368,4,7947,Kraken210630005153-ara1,609,792,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-205166958630348192,2271800227472581094,395137016691,2,2224,Kraken210630005153-ara1,1487,1756,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
1584800334694494302,2271800227472581094,197568540940,2,2271,Kraken210630005153-ara1,823,967,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-6921341054177742823,2271800227472581094,85899373653,3,2204,Kraken210630005153-ara1,888,1168,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
1993940511203031632,2271800227472581094,309237659646,2,8851,Kraken210630005153-ara1,1070,1628,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-329845199310080883,2271800227472581094,77309437073,4,7024,Kraken210630005153-ara1,822,1448,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-6404647097425075208,2271800227472581094,300647713785,4,4592,Kraken210630005153-ara1,605,1069,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
1131435424161753164,2271800227472581094,60129730043,3,1243,Kraken210630005153-ara1,528,1149,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
3183426838588435294,2271800227472581094,111669247084,3,2225,Kraken210630005153-ara1,161,633,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
3183426838588435294,2271800227472581094,111669247085,2,2225,Kraken210630005153-ara1,164,1510,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
2441201211460719219,2271800227472581094,180388832131,2,1970,Kraken210630005153-ara1,139,753,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
2441201211460719219,2271800227472581094,77309531995,3,1970,Kraken210630005153-ara1,536,790,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
1044135797570725255,2271800227472581094,42949793085,3,2260,Kraken210630005153-ara1,539,1105,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
1044135797570725255,2271800227472581094,42949793083,2,2260,Kraken210630005153-ara1,245,1049,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-7233801550812535035,2271800227472581094,146029023628,3,1348,Kraken210630005153-ara1,280,461,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
1171261324074151072,2271800227472581094,523986133358,2,1218,Kraken210630005153-ara1,1,248,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
2315301726374654617,2271800227472581094,18900,16,8346,Kraken210630005153-ara1,670,1044,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3200835247928638132,2271800227472581094,111669189128,3,8680,Kraken210630005153-ara1,134,737,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
5063904245506499121,2271800227472581094,163208913195,2,2231,Kraken210630005153-ara1,1,630,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
5063904245506499121,2271800227472581094,120259259656,3,2231,Kraken210630005153-ara1,13,220,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
5063904245506499121,2271800227472581094,163208913197,3,2231,Kraken210630005153-ara1,813,1088,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
5063904245506499121,2271800227472581094,163208913199,2,2231,Kraken210630005153-ara1,635,770,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-4660829147704382782,2271800227472581094,68719523175,3,9068,Kraken210630005153-ara1,1360,1551,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-1929526171723466543,2271800227472581094,266288172101,3,2206,Kraken210630005153-ara1,10,771,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
1102970692496552754,2271800227472581094,446676677831,2,2214,Kraken210630005153-ara1,43,325,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3369088115316014283,2271800227472581094,154618828516,2,7814,Kraken210630005153-ara1,1261,1449,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-7463595212603561240,2271800227472581094,558345750160,3,2213,Kraken210630005153-ara1,1,681,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
2914273445072615521,2271800227472581094,283467893025,2,1228,Kraken210630005153-ara1,288,686,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-5930082223404288665,2271800227472581094,498216331951,4,7128,Kraken210630005153-ara1,940,1127,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-737405375158723556,2271800227472581094,455266663861,2,1210,Kraken210630005153-ara1,844,1587,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-2925279873086249723,2271800227472581094,42949793086,2,2217,Kraken210630005153-ara1,1533,1701,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-2925279873086249723,2271800227472581094,103079216923,2,2217,Kraken210630005153-ara1,1323,1533,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-1100414071533963861,2271800227472581094,8590007564,24,1705,Kraken210630005153-ara1,506,1017,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
6300728344013082547,2271800227472581094,53456,10,1956,Kraken210630005153-ara1,783,1144,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
4495942295340544548,2271800227472581094,128849084961,2,2247,Kraken210630005153-ara1,216,821,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
6309502735324657082,2271800227472581094,283467893026,2,1226,Kraken210630005153-ara1,1305,1603,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
6309502735324657082,2271800227472581094,661424982359,2,1226,Kraken210630005153-ara1,900,1305,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
623401026073412208,2271800227472581094,120259250485,5,8227,Kraken210630005153-ara1,445,1052,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
623401026073412208,2271800227472581094,51539796122,5,8227,Kraken210630005153-ara1,1306,1552,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
623401026073412208,2271800227472581094,120259250483,4,8227,Kraken210630005153-ara1,470,1092,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3093910239415228620,2271800227472581094,309237771560,2,7279,Kraken210630005153-ara1,1,1420,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3820538862502821441,2271800227472581094,214748421424,2,7205,Kraken210630005153-ara1,169,579,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-1916091167635577306,2271800227472581094,146028964258,2,8716,Kraken210630005153-ara1,7,529,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8678499095152297822,2271800227472581094,17179974013,4,8679,Kraken210630005153-ara1,208,1216,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8678499095152297822,2271800227472581094,17179974014,2,8679,Kraken210630005153-ara1,1216,1516,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-4276564224048037136,2271800227472581094,188978661032,4,2274,Kraken210630005153-ara1,203,599,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-4276564224048037136,2271800227472581094,412316935299,2,2274,Kraken210630005153-ara1,79,360,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
7545530842835893415,2271800227472581094,8590080989,12,8984,Kraken210630005153-ara1,135,479,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
7478574277042790683,2271800227472581094,128849191877,3,8233,Kraken210630005153-ara1,770,1040,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
7478574277042790683,2271800227472581094,128849191875,2,8233,Kraken210630005153-ara1,867,1475,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
2590296355559479797,2271800227472581094,128849029658,2,8852,Kraken210630005153-ara1,1,1106,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
545053265132418785,2271800227472581094,34359902159,4,8223,Kraken210630005153-ara1,988,1505,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3251880902970664328,2271800227472581094,42949713594,3,8498,Kraken210630005153-ara1,783,1595,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3251880902970664328,2271800227472581094,42949713592,3,8498,Kraken210630005153-ara1,338,777,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
4022586664976395583,2271800227472581094,34359756939,6,8234,Kraken210630005153-ara1,248,981,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-1837223650010270863,2271800227472581094,111669207262,7,1178,Kraken210630005153-ara1,301,596,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-425441222670798801,2271800227472581094,17179922450,6,1364,Kraken210630005153-ara1,361,600,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-425441222670798801,2271800227472581094,17179922451,3,1364,Kraken210630005153-ara1,390,980,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-4533849425898214173,2271800227472581094,8590061868,6,295,Kraken210630005153-ara1,1006,1493,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-4055952542122301251,2271800227472581094,60129651024,18,8619,Kraken210630005153-ara1,249,836,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-677277556428626963,2271800227472581094,8590075292,3,1939,Kraken210630005153-ara1,1163,1361,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
6220093920196842002,2271800227472581094,214748431222,2,7278,Kraken210630005153-ara1,1147,1566,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
6220093920196842002,2271800227472581094,146028909609,2,7278,Kraken210630005153-ara1,268,1121,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-5067376111013658370,2271800227472581094,8590121201,13,4214,Kraken210630005153-ara1,1319,1662,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-5658951153942680300,2271800227472581094,17179904198,16,612,Kraken210630005153-ara1,1659,1896,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-3985359540730777601,2271800227472581094,39304,2,7816,Kraken210630005153-ara1,1442,1583,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
6352431504588953620,2271800227472581094,523986112213,2,2212,Kraken210630005153-ara1,1,485,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-5422349955980566456,2271800227472581094,257698247021,2,2211,Kraken210630005153-ara1,1,457,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
-8088186936779757947,2271800227472581094,188978595330,3,1959,Kraken210630005153-ara1,1,155,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8488513023199681728,2271800227472581094,68172,3,1468,Kraken210630005153-ara1,1126,1412,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
8115935755623009615,2271800227472581094,214748381210,3,1996,Kraken210630005153-ara1,607,1400,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
6499473469047844229,2271800227472581094,25769861910,9,1717,Kraken210630005153-ara1,1,537,Kraken210630005153,0749IbnFadlAllahCumari.MasalikAbsar
7288111044709457743,-1879419431959595426,33803,268,1176,ShamIbadiyya0000967-ara1,687,1054,ShamIbadiyya0000967,0508MuhammadIbnIbrahimKindi.BayanSharc
6726732623966918152,-105464243037796122,8589977340,184,1964,Shia002341Vols-ara1,515,1430,Shia002341Vols,0460ShaykhTusi.Tibyan
-3518316373094018095,-105464243037796122,33803,268,4022,Shia002341Vols-ara1,118,771,Shia002341Vols,0460ShaykhTusi.Tibyan
-2303801518314598627,-105464243037796122,188978720806,9,102,Shia002341Vols-ara1,1,207,Shia002341Vols,0460ShaykhTusi.Tibyan
-2292631657536389419,-105464243037796122,8589977340,184,1962,Shia002341Vols-ara1,783,1319,Shia002341Vols,0460ShaykhTusi.Tibyan
6097194412815603095,-105464243037796122,420906896007,2,287,Shia002341Vols-ara1,987,1095,Shia002341Vols,0460ShaykhTusi.Tibyan
-3411656313968853457,-105464243037796122,33803,268,4019,Shia002341Vols-ara1,94,395,Shia002341Vols,0460ShaykhTusi.Tibyan
8749519812777475085,-166781166239542393,17179963823,50,5619,Shamela0010283-ara1.mARkdown,757,1411,Shamela0010283,0733Nuwayri.NihayatArab
8749519812777475085,-166781166239542393,128849226834,8,5619,Shamela0010283-ara1.mARkdown,1,414,Shamela0010283,0733Nuwayri.NihayatArab
8749519812777475085,-166781166239542393,343597506015,2,5619,Shamela0010283-ara1.mARkdown,571,1378,Shamela0010283,0733Nuwayri.NihayatArab
-5456229008522012316,-166781166239542393,42949779680,3,190,Shamela0010283-ara1.mARkdown,530,715,Shamela0010283,0733Nuwayri.NihayatArab
-5456229008522012316,-166781166239542393,42949779679,2,190,Shamela0010283-ara1.mARkdown,935,1164,Shamela0010283,0733Nuwayri.NihayatArab
-939506570378826741,-166781166239542393,240518256466,2,2853,Shamela0010283-ara1.mARkdown,792,1104,Shamela0010283,0733Nuwayri.NihayatArab
-939506570378826741,-166781166239542393,584115757741,2,2853,Shamela0010283-ara1.mARkdown,1,813,Shamela0010283,0733Nuwayri.NihayatArab
-3342294504599427383,-166781166239542393,154618886046,4,215,Shamela0010283-ara1.mARkdown,1570,1702,Shamela0010283,0733Nuwayri.NihayatArab
