cluster,size,seq,series,begin,end,id,book,author,ch_len
463856674310,2,604,Shamela0011566-ara1.completed,153,983,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,830
17180020039,2,1898,Shamela0011566-ara1.completed,339,1061,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,722
188978775481,2,199,Shamela0011566-ara1.completed,454,630,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,176
180388654251,2,199,Shamela0011566-ara1.completed,1322,1566,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,244
171798693600,3,1442,Shamela0011566-ara1.completed,45,666,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,621
171798693601,2,1442,Shamela0011566-ara1.completed,715,1214,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,499
68719537484,2,176,Shamela0011566-ara1.completed,942,1231,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,289
34359841043,2,876,Shamela0011566-ara1.completed,1,312,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,311
386547072353,2,1043,Shamela0011566-ara1.completed,1122,1436,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,314
335007528182,3,1043,Shamela0011566-ara1.completed,1,857,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,856
8589978313,3,1043,Shamela0011566-ara1.completed,487,985,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,498
25769934855,2,513,Shamela0011566-ara1.completed,911,1473,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,562
25769934857,2,513,Shamela0011566-ara1.completed,316,624,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,308
42949863499,11,53,Shamela0011566-ara1.completed,102,517,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,415
188978739684,2,1195,Shamela0011566-ara1.completed,1344,1629,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,285
188978739682,2,1195,Shamela0011566-ara1.completed,1,1134,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1133
188978739683,2,1195,Shamela0011566-ara1.completed,416,1145,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,729
60129612845,2,182,Shamela0011566-ara1.completed,344,1182,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,838
60129744585,7,182,Shamela0011566-ara1.completed,1,403,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,402
635655294726,2,1928,Shamela0011566-ara1.completed,811,1557,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,746
558345895031,2,1928,Shamela0011566-ara1.completed,91,1538,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1447
128849034762,2,502,Shamela0011566-ara1.completed,1169,1516,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,347
94489342836,2,722,Shamela0011566-ara1.completed,12,606,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,594
85899542118,2,582,Shamela0011566-ara1.completed,1,518,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,517
85899542117,2,582,Shamela0011566-ara1.completed,525,1682,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1157
283468034521,3,1101,Shamela0011566-ara1.completed,381,714,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,333
420906958016,2,1468,Shamela0011566-ara1.completed,4,923,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,919
206158539301,2,473,Shamela0011566-ara1.completed,773,1535,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,762
128849233673,2,1785,Shamela0011566-ara1.completed,760,1570,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,810
34359919595,2,896,Shamela0011566-ara1.completed,401,996,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,595
403727147792,2,896,Shamela0011566-ara1.completed,996,1323,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,327
274878073977,2,2018,Shamela0011566-ara1.completed,854,1205,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,351
532576122689,2,2018,Shamela0011566-ara1.completed,465,779,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,314
223338302224,3,2018,Shamela0011566-ara1.completed,58,614,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,556
292057925439,2,1674,Shamela0011566-ara1.completed,26,319,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,293
532576097812,2,50,Shamela0011566-ara1.completed,425,748,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,323
163208766903,2,243,Shamela0011566-ara1.completed,735,876,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,141
292057859157,2,243,Shamela0011566-ara1.completed,1469,1643,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,174
386547259004,2,243,Shamela0011566-ara1.completed,881,1476,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,595
94489370756,2,996,Shamela0011566-ara1.completed,1208,1542,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,334
8589978312,3,996,Shamela0011566-ara1.completed,1,1298,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1297
197568687204,2,1166,Shamela0011566-ara1.completed,865,1399,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,534
60129595691,3,608,Shamela0011566-ara1.completed,748,1005,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,257
283467936161,2,2090,Shamela0011566-ara1.completed,540,1057,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,517
309237808413,3,2025,Shamela0011566-ara1.completed,202,678,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,476
60129580395,2,2020,Shamela0011566-ara1.completed,478,818,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,340
146029071223,2,1922,Shamela0011566-ara1.completed,502,742,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,240
146029071224,2,1922,Shamela0011566-ara1.completed,1373,1586,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,213
214748514385,2,286,Shamela0011566-ara1.completed,837,1473,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,636
214748514384,2,286,Shamela0011566-ara1.completed,1,837,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,836
171798746339,2,1916,Shamela0011566-ara1.completed,234,425,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,191
420906841867,2,1960,Shamela0011566-ara1.completed,1,731,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,730
463856665111,2,1960,Shamela0011566-ara1.completed,744,1521,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,777
17179987942,2,1264,Shamela0011566-ara1.completed,1305,1636,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,331
34359876695,3,514,Shamela0011566-ara1.completed,745,859,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,114
240518209408,2,514,Shamela0011566-ara1.completed,322,734,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,412
103079237960,3,514,Shamela0011566-ara1.completed,859,1403,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,544
240518320068,2,752,Shamela0011566-ara1.completed,6,501,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,495
274877952890,2,505,Shamela0011566-ara1.completed,700,1514,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,814
292057867987,2,1104,Shamela0011566-ara1.completed,487,856,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,369
326417519671,2,1744,Shamela0011566-ara1.completed,1,1413,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1412
68719483318,2,1744,Shamela0011566-ara1.completed,1413,1604,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,191
51539725919,2,1959,Shamela0011566-ara1.completed,703,1319,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,616
128849115487,3,1959,Shamela0011566-ara1.completed,737,900,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,163
128849115481,2,1959,Shamela0011566-ara1.completed,1,1144,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1143
128849115483,2,1959,Shamela0011566-ara1.completed,1144,1554,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,410
51539763992,2,1147,Shamela0011566-ara1.completed,59,676,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,617
51539763993,2,1147,Shamela0011566-ara1.completed,1034,1399,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,365
94489350486,2,1743,Shamela0011566-ara1.completed,1,196,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,195
214748526809,2,1743,Shamela0011566-ara1.completed,1401,1588,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,187
214748526807,2,1743,Shamela0011566-ara1.completed,1,1401,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1400
214748526808,3,1743,Shamela0011566-ara1.completed,852,1234,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,382
541165921347,2,575,Shamela0011566-ara1.completed,1,728,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,727
541165921346,2,575,Shamela0011566-ara1.completed,728,1607,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,879
506806252654,2,603,Shamela0011566-ara1.completed,1,221,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,220
146029068340,2,603,Shamela0011566-ara1.completed,199,1608,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1409
103079274209,2,647,Shamela0011566-ara1.completed,1,888,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,887
446676798423,2,647,Shamela0011566-ara1.completed,888,1577,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,689
652835085543,2,647,Shamela0011566-ara1.completed,1029,1484,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,455
369367188858,3,459,Shamela0011566-ara1.completed,1098,1543,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,445
137439162934,2,204,Shamela0011566-ara1.completed,465,1617,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1152
63827,3,1151,Shamela0011566-ara1.completed,390,853,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,463
171798833421,2,975,Shamela0011566-ara1.completed,434,1271,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,837
283468014070,2,652,Shamela0011566-ara1.completed,921,1643,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,722
120259150971,2,652,Shamela0011566-ara1.completed,1,921,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,920
128849142841,2,1766,Shamela0011566-ara1.completed,626,1052,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,426
128849142840,2,1766,Shamela0011566-ara1.completed,76,626,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,550
420906957293,2,500,Shamela0011566-ara1.completed,1102,1665,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,563
231928352713,2,500,Shamela0011566-ara1.completed,1,1102,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1101
601295580823,2,1775,Shamela0011566-ara1.completed,562,699,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,137
198404,2,1979,Shamela0011566-ara1.completed,117,702,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,585
206158453467,3,1869,Shamela0011566-ara1.completed,1082,1577,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,495
206158453463,2,1869,Shamela0011566-ara1.completed,610,1368,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,758
472446435529,2,1869,Shamela0011566-ara1.completed,1,1082,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1081
326417744975,2,1869,Shamela0011566-ara1.completed,614,816,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,202
197568661899,2,808,Shamela0011566-ara1.completed,588,731,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,143
197568661898,2,808,Shamela0011566-ara1.completed,1077,1363,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,286
369367345687,2,1948,Shamela0011566-ara1.completed,266,1051,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,785
309237761287,2,2076,Shamela0011566-ara1.completed,94,487,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,393
214748504712,2,1467,Shamela0011566-ara1.completed,264,580,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,316
541166055677,2,1670,Shamela0011566-ara1.completed,1343,1614,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,271
94489460026,2,1555,Shamela0011566-ara1.completed,1,803,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,802
163208958959,2,1684,Shamela0011566-ara1.completed,6,1453,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1447
231928263313,2,354,Shamela0011566-ara1.completed,1148,1573,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,425
231928263311,2,354,Shamela0011566-ara1.completed,1,638,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,637
103079261257,2,2084,Shamela0011566-ara1.completed,1,639,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,638
68719624157,2,69,Shamela0011566-ara1.completed,1,730,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,729
68719624158,2,69,Shamela0011566-ara1.completed,719,1307,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,588
163208802136,2,1712,Shamela0011566-ara1.completed,1333,1461,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,128
77309479025,2,491,Shamela0011566-ara1.completed,421,1580,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1159
128849053697,2,491,Shamela0011566-ara1.completed,118,1146,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1028
128849053701,3,491,Shamela0011566-ara1.completed,148,421,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,273
128849053698,2,491,Shamela0011566-ara1.completed,1146,1580,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,434
128849053699,3,491,Shamela0011566-ara1.completed,1,326,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,325
77309531121,2,967,Shamela0011566-ara1.completed,442,1053,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,611
171798693600,3,840,Shamela0011566-ara1.completed,432,1076,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,644
309237724398,2,840,Shamela0011566-ara1.completed,1,432,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,431
171798746337,2,1906,Shamela0011566-ara1.completed,692,1272,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,580
214748466821,2,1906,Shamela0011566-ara1.completed,1,136,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,135
240518182576,2,587,Shamela0011566-ara1.completed,1,457,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,456
335007526291,2,587,Shamela0011566-ara1.completed,457,1598,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1141
231928389249,3,1435,Shamela0011566-ara1.completed,762,1409,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,647
231928389246,2,1435,Shamela0011566-ara1.completed,642,1354,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,712
180388698477,3,259,Shamela0011566-ara1.completed,895,1545,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,650
34359844473,2,1136,Shamela0011566-ara1.completed,1,306,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,305
77309424036,2,836,Shamela0011566-ara1.completed,1151,1662,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,511
77309424035,2,836,Shamela0011566-ara1.completed,107,1151,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1044
17179921461,2,506,Shamela0011566-ara1.completed,334,783,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,449
223338365564,2,1401,Shamela0011566-ara1.completed,470,995,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,525
274877947576,2,2201,Shamela0011566-ara1.completed,1,1357,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1356
17180033708,2,1431,Shamela0011566-ara1.completed,89,392,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,303
403726991283,2,1431,Shamela0011566-ara1.completed,392,1287,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,895
77309587148,3,1122,Shamela0011566-ara1.completed,1,406,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,405
206158442856,2,1122,Shamela0011566-ara1.completed,301,1194,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,893
188978640064,2,1924,Shamela0011566-ara1.completed,1147,1507,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,360
188978640062,2,1924,Shamela0011566-ara1.completed,1,628,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,627
188978640066,2,1924,Shamela0011566-ara1.completed,628,755,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,127
188978640065,2,1924,Shamela0011566-ara1.completed,1343,1534,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,191
188978640063,2,1924,Shamela0011566-ara1.completed,755,1147,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,392
317827615952,2,1970,Shamela0011566-ara1.completed,531,1051,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,520
317827615953,2,1970,Shamela0011566-ara1.completed,1222,1615,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,393
17179929356,2,1545,Shamela0011566-ara1.completed,213,993,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,780
85899412461,2,1732,Shamela0011566-ara1.completed,204,488,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,284
51539814939,4,1732,Shamela0011566-ara1.completed,785,1466,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,681
94489449018,2,1732,Shamela0011566-ara1.completed,36,1540,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1504
128849040833,2,24,Shamela0011566-ara1.completed,747,1587,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,840
42949688158,4,339,Shamela0011566-ara1.completed,611,1065,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,454
377957299859,2,903,Shamela0011566-ara1.completed,90,535,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,445
85899490198,2,1687,Shamela0011566-ara1.completed,387,680,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,293
523986038297,2,663,Shamela0011566-ara1.completed,1267,1426,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,159
77309484083,2,1927,Shamela0011566-ara1.completed,13,185,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,172
77309484082,2,1927,Shamela0011566-ara1.completed,185,480,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,295
77309484085,2,1927,Shamela0011566-ara1.completed,13,411,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,398
240518344490,2,1500,Shamela0011566-ara1.completed,1170,1619,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,449
309237838158,2,1500,Shamela0011566-ara1.completed,1,294,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,293
352187441855,2,1500,Shamela0011566-ara1.completed,1021,1341,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,320
85899373471,2,2194,Shamela0011566-ara1.completed,667,1676,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1009
352187415980,2,2194,Shamela0011566-ara1.completed,1,657,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,656
85899373472,3,2194,Shamela0011566-ara1.completed,705,1080,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,375
51539675146,2,1887,Shamela0011566-ara1.completed,657,937,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,280
300647785175,2,137,Shamela0011566-ara1.completed,13,171,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,158
8590082493,2,914,Shamela0011566-ara1.completed,1069,1676,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,607
8590082492,2,914,Shamela0011566-ara1.completed,251,986,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,735
204160,3,1803,Shamela0011566-ara1.completed,36,765,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,729
60129764854,3,2095,Shamela0011566-ara1.completed,1,709,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,708
446676755153,2,1184,Shamela0011566-ara1.completed,142,382,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,240
17179907802,2,1745,Shamela0011566-ara1.completed,1193,1679,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,486
68719483316,2,1745,Shamela0011566-ara1.completed,1,1193,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1192
68719483317,3,1745,Shamela0011566-ara1.completed,1,494,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,493
163208879164,2,1526,Shamela0011566-ara1.completed,358,970,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,612
163208879163,2,1526,Shamela0011566-ara1.completed,1008,1678,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,670
463856609004,2,2187,Shamela0011566-ara1.completed,431,1489,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1058
111669321413,2,1051,Shamela0011566-ara1.completed,1,1262,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1261
34359739554,2,815,Shamela0011566-ara1.completed,1438,1640,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,202
34359885247,2,350,Shamela0011566-ara1.completed,1516,1646,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,130
34359885244,2,350,Shamela0011566-ara1.completed,1,1516,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1515
94489299002,2,801,Shamela0011566-ara1.completed,450,1172,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,722
94489299003,2,801,Shamela0011566-ara1.completed,901,1492,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,591
94489299005,2,801,Shamela0011566-ara1.completed,1295,1540,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,245
94489299001,2,801,Shamela0011566-ara1.completed,57,978,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,921
180388678269,2,27,Shamela0011566-ara1.completed,1,1052,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1051
137438968378,2,27,Shamela0011566-ara1.completed,1052,1816,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,764
257698205324,3,600,Shamela0011566-ara1.completed,557,1532,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,975
146029052635,4,600,Shamela0011566-ara1.completed,710,1673,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,963
85899524516,3,600,Shamela0011566-ara1.completed,499,710,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,211
8589985926,2,600,Shamela0011566-ara1.completed,1,301,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,300
257698205320,2,600,Shamela0011566-ara1.completed,301,1673,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1372
17179926282,2,1663,Shamela0011566-ara1.completed,1494,1668,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,174
68719633570,2,1966,Shamela0011566-ara1.completed,119,327,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,208
68719633569,2,1966,Shamela0011566-ara1.completed,431,829,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,398
214748416221,2,1752,Shamela0011566-ara1.completed,739,950,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,211
584115707385,2,1546,Shamela0011566-ara1.completed,431,1655,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1224
94489328655,2,405,Shamela0011566-ara1.completed,17,1080,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1063
231928379074,2,1662,Shamela0011566-ara1.completed,1133,1577,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,444
146028908744,2,1926,Shamela0011566-ara1.completed,293,900,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,607
386547264650,2,1926,Shamela0011566-ara1.completed,1,418,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,417
146028908745,2,1926,Shamela0011566-ara1.completed,915,1582,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,667
120259145256,2,503,Shamela0011566-ara1.completed,703,1595,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,892
266288017363,2,287,Shamela0011566-ara1.completed,1,503,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,502
532576010197,2,287,Shamela0011566-ara1.completed,426,1040,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,614
77309479028,3,492,Shamela0011566-ara1.completed,1,174,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,173
25769823348,2,1619,Shamela0011566-ara1.completed,1050,1233,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,183
523986218980,2,1619,Shamela0011566-ara1.completed,860,1348,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,488
68719677906,2,926,Shamela0011566-ara1.completed,1,569,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,568
68719677907,2,926,Shamela0011566-ara1.completed,408,623,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,215
60129675305,2,2121,Shamela0011566-ara1.completed,1324,1604,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,280
395137137523,2,1097,Shamela0011566-ara1.completed,46,626,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,580
154618858203,2,1524,Shamela0011566-ara1.completed,781,1443,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,662
137439137487,2,1524,Shamela0011566-ara1.completed,271,704,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,433
8589978313,3,995,Shamela0011566-ara1.completed,987,1620,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,633
335007528182,3,995,Shamela0011566-ara1.completed,436,1445,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1009
506806278803,2,997,Shamela0011566-ara1.completed,1,1549,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1548
94489370755,3,997,Shamela0011566-ara1.completed,4,1190,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,1186
174005,3,997,Shamela0011566-ara1.completed,1190,1556,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,366
317827591705,2,2100,Shamela0011566-ara1.completed,240,418,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,178
317827591706,2,2100,Shamela0011566-ara1.completed,1,485,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,484
38057,2,177,Shamela0011566-ara1.completed,596,1318,Shamela0011566,0845Maqrizi.Mawaciz,0845Maqrizi,722
