book,phrase,count
0770IbnCallamaHilli.IdahFawaid.Shia000111Vols-ara1,اخبار,170
0770IbnCallamaHilli.IdahFawaid.Shia000111Vols-ara1,الامرا,9
0770IbnCallamaHilli.IdahFawaid.Shia000111Vols-ara1,All phrases,179
0786ShahidAwwal.Alfiyya.Shia000115-ara1,الامرا,3
0786ShahidAwwal.Alfiyya.Shia000115-ara1,All phrases,3
0786ShahidAwwal.Bayan.Shia000116-ara1,اخبار,19
0786ShahidAwwal.Durus.Shia000117Vols-ara1,اخبار,82
0786ShahidAwwal.Durus.Shia000117Vols-ara1,الامرا,12
0786ShahidAwwal.Durus.Shia000117Vols-ara1,All phrases,94
0786ShahidAwwal.LumcaDimashqiyya.Shia000120-ara1,اخبار,3
0786ShahidAwwal.LumcaDimashqiyya.Shia000120-ara1,الامرا,3
0786ShahidAwwal.LumcaDimashqiyya.Shia000120-ara1,All phrases,6
0786ShahidAwwal.Dhikra.Shia000121Vols-ara1,اخبار,417
0786ShahidAwwal.Dhikra.Shia000121Vols-ara1,الامرا,6
0786ShahidAwwal.Dhikra.Shia000121Vols-ara1,All phrases,423
0841JamalDinIbnFahdHilli.RasailCashar.Shia000125-ara1,اخبار,15
0841JamalDinIbnFahdHilli.RasailCashar.Shia000125-ara1,الامرا,1
0841JamalDinIbnFahdHilli.RasailCashar.Shia000125-ara1,All phrases,16
0841JamalDinIbnFahdHilli.MuhadhdhabBaric.Shia000126Vols-ara1,اخبار,210
0841JamalDinIbnFahdHilli.MuhadhdhabBaric.Shia000126Vols-ara1,الامرا,14
0841JamalDinIbnFahdHilli.MuhadhdhabBaric.Shia000126Vols-ara1,All phrases,224
0855IbnTayyFaqacani.DurrMandud.Shia000131-ara1,اخبار,9
0855IbnTayyFaqacani.DurrMandud.Shia000131-ara1,الامرا,1
0855IbnTayyFaqacani.DurrMandud.Shia000131-ara1,All phrases,10
0900IbnAbiJumhurAhsai.AqtabFiqhiyya.Shia000132-ara1,اخبار,22
0900IbnAbiJumhurAhsai.AqtabFiqhiyya.Shia000132-ara1,الامرا,1
0900IbnAbiJumhurAhsai.AqtabFiqhiyya.Shia000132-ara1,All phrases,23
0940IbnHusaynMuhaqqiqThaniKaraki.Kharajiyyat.Shia000133-ara1,اخبار,25
0940IbnHusaynMuhaqqiqThaniKaraki.Kharajiyyat.Shia000133-ara1,الامرا,2
0940IbnHusaynMuhaqqiqThaniKaraki.Kharajiyyat.Shia000133-ara1,All phrases,27
0940IbnHusaynMuhaqqiqThaniKaraki.Rasail.Shia000147Vols-ara1,اخبار,111
0940IbnHusaynMuhaqqiqThaniKaraki.Rasail.Shia000147Vols-ara1,الامرا,5
0940IbnHusaynMuhaqqiqThaniKaraki.Rasail.Shia000147Vols-ara1,All phrases,116
0950IbnSulaymanFadilQatifi.SirajWahhaj.Shia000150-ara1,اخبار,41
0950IbnSulaymanFadilQatifi.SirajWahhaj.Shia000150-ara1,الامرا,2
0950IbnSulaymanFadilQatifi.SirajWahhaj.Shia000150-ara1,All phrases,43
0966ShahidThani.Rasail.Shia000151-ara1,اخبار,251
0966ShahidThani.Rasail.Shia000151-ara1,الامرا,8
0966ShahidThani.Rasail.Shia000151-ara1,All phrases,259
0966ShahidThani.RawdJinan.Shia000152-ara1,اخبار,407
0966ShahidThani.RawdJinan.Shia000152-ara1,الامرا,7
0966ShahidThani.RawdJinan.Shia000152-ara1,All phrases,414
0984WalidBahaiCamili.CiqdHusayni.Shia000178-ara1,اخبار,1
0993IbnFalahShaybani.RisalaFiKharaj.Shia000179-ara1,اخبار,2
0993MuhaqqiqArdabili.RisalatanFiKharaj.Shia000180-ara1,اخبار,4
0993MuhaqqiqArdabili.ZubdatBayan.Shia000181-ara1,اخبار,344
0993MuhaqqiqArdabili.ZubdatBayan.Shia000181-ara1,الامرا,6
0993MuhaqqiqArdabili.ZubdatBayan.Shia000181-ara1,All phrases,350
0298HadiIlaHaqqYahya.Ahkam.Shia000812Vols-ara1,اخبار,8
0298HadiIlaHaqqYahya.Ahkam.Shia000812Vols-ara1,الامرا,7
0298HadiIlaHaqqYahya.Ahkam.Shia000812Vols-ara1,All phrases,15
0204Shafici.Risala.Shia000819-ara1,اخبار,35
0204Shafici.Risala.Shia000819-ara1,الامرا,1
0204Shafici.Risala.Shia000819-ara1,All phrases,36
0204Shafici.Umm.Shia000820Vols-ara1,اخبار,75
0204Shafici.Umm.Shia000820Vols-ara1,الامرا,13
0204Shafici.Umm.Shia000820Vols-ara1,All phrases,88
0264IbnYahyaMuzani.Mukhtasar.Shia000828-ara1,اخبار,7
0676Nawawi.Majmuc.Shia000841Vols-ara1,اخبار,257
0676Nawawi.Majmuc.Shia000841Vols-ara1,الامرا,40
0676Nawawi.Majmuc.Shia000841Vols-ara1,All phrases,297
0240SahnunIbnSacid.MudawwanaKubra.Shia000895Vols-ara1,اخبار,2
0240SahnunIbnSacid.MudawwanaKubra.Shia000895Vols-ara1,الامرا,18
0240SahnunIbnSacid.MudawwanaKubra.Shia000895Vols-ara1,All phrases,20
0540IbnAhmadCalaDinSamarqandi.TuhfatFuqaha.Shia000953Vols-ara1,اخبار,15
0540IbnAhmadCalaDinSamarqandi.TuhfatFuqaha.Shia000953Vols-ara1,الامرا,3
0540IbnAhmadCalaDinSamarqandi.TuhfatFuqaha.Shia000953Vols-ara1,All phrases,18
0094ZaynCabidin.SahifaSajjadiyya.Shia001112-ara1.completed,اخبار,3
0200IbnJacfarSadiq.Masail.Shia001114-ara1,اخبار,19
0200IbnJacfarSadiq.Masail.Shia001114-ara1,الامرا,2
0200IbnJacfarSadiq.Masail.Shia001114-ara1,All phrases,21
0274AhmadBarqi.Mahasin.Shia001115Vols-ara1,اخبار,160
0274AhmadBarqi.Mahasin.Shia001115Vols-ara1,الامرا,6
0274AhmadBarqi.Mahasin.Shia001115Vols-ara1,All phrases,166
0290IbnHasanSaffar.BasairDarajat.Shia001117-ara1,اخبار,8
0300IbnJacfarHimyari.QurbIsnad.Shia001119-ara1,اخبار,78
0300IbnJacfarHimyari.QurbIsnad.Shia001119-ara1,الامرا,2
0300IbnJacfarHimyari.QurbIsnad.Shia001119-ara1,All phrases,80
0300IbnSacidKufi.Mumin.Shia001120-ara1,اخبار,10
0329IbnBabawayh.ImamaWaTabsira.Shia001121-ara1,اخبار,41
0329IbnYacqubKulayni.Kafi.Shia001122Vols-ara1,اخبار,543
0329IbnYacqubKulayni.Kafi.Shia001122Vols-ara1,الامرا,23
0329IbnYacqubKulayni.Kafi.Shia001122Vols-ara1,All phrases,566
0336IbnHumamIskafi.Tamhis.Shia001130-ara1,اخبار,18
0336IbnHumamIskafi.Tamhis.Shia001130-ara1,الامرا,2
0336IbnHumamIskafi.Tamhis.Shia001130-ara1,All phrases,20
0363QadiNucman.DacaimIslam.Shia001131Vols-ara1.completed,اخبار,38
0363QadiNucman.DacaimIslam.Shia001131Vols-ara1.completed,الامرا,7
0363QadiNucman.DacaimIslam.Shia001131Vols-ara1.completed,All phrases,45
0381IbnBabawayh.Amali.Shia001134-ara1.completed,اخبار,277
0381IbnBabawayh.Amali.Shia001134-ara1.completed,الامرا,3
0381IbnBabawayh.Amali.Shia001134-ara1.completed,All phrases,280
0381IbnBabawayh.Ictiqadat.Shia001135-ara1.completed,اخبار,57
0381IbnBabawayh.Ictiqadat.Shia001135-ara1.completed,الامرا,1
0381IbnBabawayh.Ictiqadat.Shia001135-ara1.completed,All phrases,58
0381IbnBabawayh.Tawhid.Shia001136-ara1.completed,اخبار,92
0381IbnBabawayh.Khisal.Shia001137-ara1.completed,اخبار,76
0381IbnBabawayh.Khisal.Shia001137-ara1.completed,الامرا,7
0381IbnBabawayh.Khisal.Shia001137-ara1.completed,All phrases,83
0381IbnBabawayh.ThawabAcmal.Shia001138BK1-ara1.completed,اخبار,15
0381IbnBabawayh.CiqabAcmal.Shia001138BK2-ara1.completed,اخبار,15
0381IbnBabawayh.CiqabAcmal.Shia001138BK2-ara1.completed,الامرا,1
0381IbnBabawayh.CiqabAcmal.Shia001138BK2-ara1.completed,All phrases,16
0381IbnBabawayh.CilalSharaic.Shia001140Vols-ara1.completed,اخبار,35
0381IbnBabawayh.CilalSharaic.Shia001140Vols-ara1.completed,الامرا,6
0381IbnBabawayh.CilalSharaic.Shia001140Vols-ara1.completed,All phrases,41
0381IbnBabawayh.CuyunAkhbarRida.Shia001142Vols-ara1.completed,اخبار,94
0381IbnBabawayh.CuyunAkhbarRida.Shia001142Vols-ara1.completed,الامرا,2
0381IbnBabawayh.CuyunAkhbarRida.Shia001142Vols-ara1.completed,All phrases,96
0381IbnBabawayh.FadailAshhurThalatha.Shia001144-ara1.completed,اخبار,18
0381IbnBabawayh.KamalDin.Shia001146-ara1.completed,اخبار,174
0381IbnBabawayh.KamalDin.Shia001146-ara1.completed,الامرا,5
0381IbnBabawayh.KamalDin.Shia001146-ara1.completed,All phrases,179
0381IbnBabawayh.MacaniAkhbar.Shia001148-ara1.completed,اخبار,236
0381IbnBabawayh.MacaniAkhbar.Shia001148-ara1.completed,الامرا,1
0381IbnBabawayh.MacaniAkhbar.Shia001148-ara1.completed,All phrases,237
0381IbnBabawayh.ManLaYahduruhuFaqih.Shia001149Vols-ara1,اخبار,698
0381IbnBabawayh.ManLaYahduruhuFaqih.Shia001149Vols-ara1,الامرا,8
0381IbnBabawayh.ManLaYahduruhuFaqih.Shia001149Vols-ara1,All phrases,706
0400IbnCaliHarrani.TuhafCuqul.Shia001153-ara1,اخبار,57
0400IbnCaliHarrani.TuhafCuqul.Shia001153-ara1,الامرا,9
0400IbnCaliHarrani.TuhafCuqul.Shia001153-ara1,All phrases,66
0400IbnMuhammadKhazzaz.KifayatAthar.Shia001154-ara1,اخبار,43
0406SharifRadi.MajazatNabawiyya.Shia001155-ara1,اخبار,22
0406SharifRadi.MajazatNabawiyya.Shia001155-ara1,الامرا,5
0406SharifRadi.MajazatNabawiyya.Shia001155-ara1,All phrases,27
0406SharifRadi.KhasaisAimma.Shia001156-ara1,اخبار,19
0406SharifRadi.KhasaisAimma.Shia001156-ara1,الامرا,1
0406SharifRadi.KhasaisAimma.Shia001156-ara1,All phrases,20
0460ShaykhTusi.Istibsar.Shia001157Vols-ara1,اخبار,866
0460ShaykhTusi.Istibsar.Shia001157Vols-ara1,الامرا,1
0460ShaykhTusi.Istibsar.Shia001157Vols-ara1,All phrases,867
0460ShaykhTusi.TahdhibAhkam.Shia001161Vols-ara1,اخبار,652
0460ShaykhTusi.TahdhibAhkam.Shia001161Vols-ara1,الامرا,5
0460ShaykhTusi.TahdhibAhkam.Shia001161Vols-ara1,All phrases,657
0900IbnSulaymanHilli.MukhtasarBasair.Shia001172-ara1,اخبار,6
0900IbnSulaymanHilli.MukhtasarBasair.Shia001172-ara1,الامرا,1
0900IbnSulaymanHilli.MukhtasarBasair.Shia001172-ara1,All phrases,7
0085SulaymIbnQaysHilali.KitabSulaym.Shia001265-ara1,اخبار,33
0148JacfarSadiq.MisbahSharica.Shia001266-ara1,اخبار,2
0145MufaddalIbnCumarJucfi.Tawhid.Shia001267-ara1,اخبار,5
0145MufaddalIbnCumarJucfi.Tawhid.Shia001267-ara1,الامرا,9
0145MufaddalIbnCumarJucfi.Tawhid.Shia001267-ara1,All phrases,14
0203IbnSulaymanGhazi.MusnadRida.Shia001268-ara1,اخبار,72
0260IbnShadhanAzdi.Idah.Shia001269-ara1,اخبار,153
0283AbuIshaqThaqafi.Gharat.Shia001270Vols-ara1,اخبار,200
0283AbuIshaqThaqafi.Gharat.Shia001270Vols-ara1,الامرا,6
0283AbuIshaqThaqafi.Gharat.Shia001270Vols-ara1,All phrases,206
0300IbnSacidKufi.Zuhd.Shia001272-ara1,اخبار,33
0300IbnSulaymanKufi.ManaqibImam.Shia001273Vols-ara1,اخبار,56
0300IbnSulaymanKufi.ManaqibImam.Shia001273Vols-ara1,الامرا,2
0300IbnSulaymanKufi.ManaqibImam.Shia001273Vols-ara1,All phrases,58
0334IbnHamdanKhusaybi.HidayaKubra.Shia001276-ara1,اخبار,15
0334IbnHamdanKhusaybi.HidayaKubra.Shia001276-ara1,الامرا,13
0334IbnHamdanKhusaybi.HidayaKubra.Shia001276-ara1,All phrases,28
0363QadiNucman.SharhAkhbar.Shia001278Vols-ara1.completed,اخبار,236
0363QadiNucman.SharhAkhbar.Shia001278Vols-ara1.completed,الامرا,12
0363QadiNucman.SharhAkhbar.Shia001278Vols-ara1.completed,All phrases,248
0400IbnJarirTabariSaghir.Mustarshid.Shia001285-ara1,اخبار,46
0400IbnJarirTabariSaghir.Mustarshid.Shia001285-ara1,الامرا,2
0400IbnJarirTabariSaghir.Mustarshid.Shia001285-ara1,All phrases,48
0400IbnJarirTabariSaghir.DalailImama.Shia001286-ara1,اخبار,84
0400IbnJarirTabariSaghir.DalailImama.Shia001286-ara1,الامرا,1
0400IbnJarirTabariSaghir.DalailImama.Shia001286-ara1,All phrases,85
0400IbnJarirTabariSaghir.NawadirMucjizat.Shia001287-ara1,اخبار,13
0401IbnSaburZayyat.TibbAimma.Shia001288-ara1,اخبار,3
0401IbnSaburZayyat.TibbAimma.Shia001288-ara1,الامرا,5
0401IbnSaburZayyat.TibbAimma.Shia001288-ara1,All phrases,8
0401IbnAyyashJawhari.MuqtadabAthar.Shia001289-ara1,اخبار,9
0412IbnAhmadQummi.MiatManqaba.Shia001290-ara1,اخبار,25
0413ShaykhMufid.AqsamMawla.Shia001291-ara1,اخبار,7
0413ShaykhMufid.AwailMaqalat.Shia001292-ara1,اخبار,103
0413ShaykhMufid.AwailMaqalat.Shia001292-ara1,الامرا,2
0413ShaykhMufid.AwailMaqalat.Shia001292-ara1,All phrases,105
0413ShaykhMufid.ImanAbiTalib.Shia001293-ara1,اخبار,9
0413ShaykhMufid.Irshad.Shia001294Vols-ara1,اخبار,175
0413ShaykhMufid.Irshad.Shia001294Vols-ara1,الامرا,3
0413ShaykhMufid.Irshad.Shia001294Vols-ara1,All phrases,178
0413ShaykhMufid.Ashraf.Shia001296-ara1,اخبار,1
0413ShaykhMufid.Ashraf.Shia001296-ara1,الامرا,1
0413ShaykhMufid.Ashraf.Shia001296-ara1,All phrases,2
0413ShaykhMufid.Iclam.Shia001297-ara1,اخبار,5
0413ShaykhMufid.Ifsah.Shia001298-ara1,اخبار,56
0413ShaykhMufid.Ifsah.Shia001298-ara1,الامرا,1
0413ShaykhMufid.Ifsah.Shia001298-ara1,All phrases,57
0413ShaykhMufid.Amali.Shia001299-ara1,اخبار,28
0413ShaykhMufid.Amali.Shia001299-ara1,الامرا,2
0413ShaykhMufid.Amali.Shia001299-ara1,All phrases,30
0413ShaykhMufid.Ikhtisas.Shia001300-ara1,اخبار,43
0413ShaykhMufid.Ikhtisas.Shia001300-ara1,الامرا,4
0413ShaykhMufid.Ikhtisas.Shia001300-ara1,All phrases,47
0413ShaykhMufid.Hikayat.Shia001301-ara1,اخبار,15
0413ShaykhMufid.Hikayat.Shia001301-ara1,الامرا,1
0413ShaykhMufid.Hikayat.Shia001301-ara1,All phrases,16
0413ShaykhMufid.FusulCashara.Shia001302-ara1,اخبار,36
0413ShaykhMufid.FusulMukhtara.Shia001303-ara1,اخبار,64
0413ShaykhMufid.FusulMukhtara.Shia001303-ara1,الامرا,1
0413ShaykhMufid.FusulMukhtara.Shia001303-ara1,All phrases,65
0413ShaykhMufid.Kafia.Shia001304-ara1,اخبار,13
0413ShaykhMufid.Mazar.Shia001305-ara1,اخبار,45
0413ShaykhMufid.Mazar.Shia001305-ara1,الامرا,1
0413ShaykhMufid.Mazar.Shia001305-ara1,All phrases,46
0413ShaykhMufid.MasailCukbariyya.Shia001307-ara1,اخبار,24
0413ShaykhMufid.MasailCukbariyya.Shia001307-ara1,الامرا,2
0413ShaykhMufid.MasailCukbariyya.Shia001307-ara1,All phrases,26
0413ShaykhMufid.NukatFiMuqaddimatUsul.Shia001309-ara1,اخبار,10
0413ShaykhMufid.TashihIctiqadat.Shia001310-ara1,اخبار,39
0413ShaykhMufid.TashihIctiqadat.Shia001310-ara1,الامرا,1
0413ShaykhMufid.TashihIctiqadat.Shia001310-ara1,All phrases,40
0413ShaykhMufid.TafdilAmirMuminin.Shia001311-ara1,اخبار,18
0413ShaykhMufid.RasailFiGhayba.Shia001313Vols-ara1,اخبار,20
0413ShaykhMufid.RisalaHawlaKhabarMariya.Shia001317-ara1,اخبار,3
0413ShaykhMufid.RisalaFiMacnaMawla.Shia001318-ara1,اخبار,2
0413ShaykhMufid.SharhManam.Shia001319-ara1,اخبار,2
0413ShaykhMufid.CadamSahwNabi.Shia001320-ara1,اخبار,14
0413ShaykhMufid.CadamSahwNabi.Shia001320-ara1,الامرا,2
0413ShaykhMufid.CadamSahwNabi.Shia001320-ara1,All phrases,16
0413ShaykhMufid.MasalaFiIrada.Shia001321-ara1,اخبار,2
0413ShaykhMufid.MasarShica.Shia001324-ara1,اخبار,7
0449AbuFathKarajiki.Istibsar.Shia001330-ara1,اخبار,8
0449AbuFathKarajiki.Tacajjub.Shia001331-ara1,اخبار,33
0449AbuFathKarajiki.Tacajjub.Shia001331-ara1,الامرا,1
0449AbuFathKarajiki.Tacajjub.Shia001331-ara1,All phrases,34
0449AbuFathKarajiki.KanzFawaid.Shia001332-ara1,اخبار,104
0449AbuFathKarajiki.KanzFawaid.Shia001332-ara1,الامرا,4
0449AbuFathKarajiki.KanzFawaid.Shia001332-ara1,All phrases,108
0449AbuFathKarajiki.MacdinJawahir.Shia001333-ara1,اخبار,1
0449AbuFathKarajiki.MacdinJawahir.Shia001333-ara1,الامرا,1
0449AbuFathKarajiki.MacdinJawahir.Shia001333-ara1,All phrases,2
0460ShaykhTusi.Amali.Shia001334-ara1,اخبار,18
0460ShaykhTusi.Amali.Shia001334-ara1,الامرا,4
0460ShaykhTusi.Amali.Shia001334-ara1,All phrases,22
0460ShaykhTusi.Ghayba.Shia001335-ara1,اخبار,179
0460ShaykhTusi.Ghayba.Shia001335-ara1,الامرا,8
0460ShaykhTusi.Ghayba.Shia001335-ara1,All phrases,187
0500HusaynIbnCabdWahhab.CuyunMucjizat.Shia001336-ara1,اخبار,22
0548IbnHasanTabarsi.Ihtijaj.Shia001337Vols-ara1,اخبار,81
0548IbnHasanTabarsi.Ihtijaj.Shia001337Vols-ara1,الامرا,6
0548IbnHasanTabarsi.Ihtijaj.Shia001337Vols-ara1,All phrases,87
0548IbnHasanTabarsi.TajMawalid.Shia001339-ara1,اخبار,6
0548IbnHasanTabarsi.MakarimAkhlaq.Shia001340-ara1,اخبار,13
0548IbnHasanTabarsi.MakarimAkhlaq.Shia001340-ara1,الامرا,7
0548IbnHasanTabarsi.MakarimAkhlaq.Shia001340-ara1,All phrases,20
0560IbnCaliIbnHamzaTusi.ThaqibFiManaqib.Shia001341-ara1,اخبار,60
0560IbnCaliIbnHamzaTusi.ThaqibFiManaqib.Shia001341-ara1,الامرا,3
0560IbnCaliIbnHamzaTusi.ThaqibFiManaqib.Shia001341-ara1,All phrases,63
0571IbnCaliDiyaDinRawandi.Nawadir.Shia001343-ara1,اخبار,77
0571IbnCaliDiyaDinRawandi.Nawadir.Shia001343-ara1,الامرا,5
0571IbnCaliDiyaDinRawandi.Nawadir.Shia001343-ara1,All phrases,82
0573IbnHibatAllahQutbDinRawandi.Kharaij.Shia001344Vols-ara1,اخبار,156
0573IbnHibatAllahQutbDinRawandi.Kharaij.Shia001344Vols-ara1,الامرا,2
0573IbnHibatAllahQutbDinRawandi.Kharaij.Shia001344Vols-ara1,All phrases,158
0575IbnBabawayh.Arbacuna.Shia001348-ara1,اخبار,5
0588IbnShahrAshub.ManaqibAlAbiTalib.Shia001349Vols-ara1,اخبار,98
0588IbnShahrAshub.ManaqibAlAbiTalib.Shia001349Vols-ara1,الامرا,13
0588IbnShahrAshub.ManaqibAlAbiTalib.Shia001349Vols-ara1,All phrases,111
0598IbnIdrisHilli.MustatrafatSarair.Shia001352-ara1,اخبار,12
0600IbnHasanIbnBitriq.Cumda.Shia001353-ara1,اخبار,64
0600IbnHasanIbnBitriq.Cumda.Shia001353-ara1,الامرا,4
0600IbnHasanIbnBitriq.Cumda.Shia001353-ara1,All phrases,68
0600IbnMuhammadLaythiWasiti.CuyunHikam.Shia001355-ara1,اخبار,5
0600IbnMuhammadLaythiWasiti.CuyunHikam.Shia001355-ara1,الامرا,8
0600IbnMuhammadLaythiWasiti.CuyunHikam.Shia001355-ara1,All phrases,13
0600IbnJacfarMashhadi.FadlKufa.Shia001356-ara1.completed,اخبار,7
0610MuhammadIbnMashhadi.Mazar.Shia001357-ara1,اخبار,21
0610MuhammadIbnMashhadi.Mazar.Shia001357-ara1,الامرا,1
0610MuhammadIbnMashhadi.Mazar.Shia001357-ara1,All phrases,22
0645IbnNimaHilli.DhawabNudar.Shia001358-ara1,اخبار,24
0645IbnNimaHilli.DhawabNudar.Shia001358-ara1,الامرا,1
0645IbnNimaHilli.DhawabNudar.Shia001358-ara1,All phrases,25
0645IbnNimaHilli.MuthirAhzan.Shia001359-ara1,اخبار,2
0660ShadhanIbnJibrailQummi.Rawda.Shia001360-ara1,اخبار,20
0660ShadhanIbnJibrailQummi.Rawda.Shia001360-ara1,الامرا,4
0660ShadhanIbnJibrailQummi.Rawda.Shia001360-ara1,All phrases,24
0660ShadhanIbnJibrailQummi.Fadail.Shia001361-ara1,اخبار,2
0660ShadhanIbnJibrailQummi.Fadail.Shia001361-ara1,الامرا,9
0660ShadhanIbnJibrailQummi.Fadail.Shia001361-ara1,All phrases,11
0664IbnTawus.IqbalAcmal.Shia001362Vols-ara1,اخبار,68
0664IbnTawus.IqbalAcmal.Shia001362Vols-ara1,الامرا,4
0664IbnTawus.IqbalAcmal.Shia001362Vols-ara1,All phrases,72
0664IbnTawus.AmanMinAkhtarAsfar.Shia001365-ara1,اخبار,21
0664IbnTawus.AmanMinAkhtarAsfar.Shia001365-ara1,الامرا,6
0664IbnTawus.AmanMinAkhtarAsfar.Shia001365-ara1,All phrases,27
0664IbnTawus.Tahsin.Shia001366-ara1,اخبار,7
0664IbnTawus.DurucWaqiya.Shia001367-ara1,اخبار,4
0664IbnTawus.DurucWaqiya.Shia001367-ara1,الامرا,1
0664IbnTawus.DurucWaqiya.Shia001367-ara1,All phrases,5
0664IbnTawus.TaraifFiMacrifatMadhahib.Shia001368-ara1,اخبار,116
0664IbnTawus.TaraifFiMacrifatMadhahib.Shia001368-ara1,الامرا,9
0664IbnTawus.TaraifFiMacrifatMadhahib.Shia001368-ara1,All phrases,125
0664IbnTawus.MujtanaMinDucaMujtaba.Shia001369-ara1,اخبار,5
0664IbnTawus.MalahimWaFitan.Shia001370-ara1,اخبار,34
0664IbnTawus.MalahimWaFitan.Shia001370-ara1,الامرا,2
0664IbnTawus.MalahimWaFitan.Shia001370-ara1,All phrases,36
0664IbnTawus.Yaqin.Shia001371-ara1,اخبار,49
0664IbnTawus.JamalUsbuc.Shia001372-ara1,اخبار,14
0664IbnTawus.JamalUsbuc.Shia001372-ara1,الامرا,1
0664IbnTawus.JamalUsbuc.Shia001372-ara1,All phrases,15
0664IbnTawus.SacdSucud.Shia001373-ara1,اخبار,28
0664IbnTawus.FathAbwab.Shia001374-ara1,اخبار,98
0664IbnTawus.FathAbwab.Shia001374-ara1,الامرا,2
0664IbnTawus.FathAbwab.Shia001374-ara1,All phrases,100
0664IbnTawus.FarajMahmum.Shia001375-ara1,اخبار,76
0664IbnTawus.FarajMahmum.Shia001375-ara1,الامرا,1
0664IbnTawus.FarajMahmum.Shia001375-ara1,All phrases,77
0664IbnTawus.QabasMinKitabGhiyath.Shia001376-ara1,اخبار,7
0664IbnTawus.KashfMahajja.Shia001377-ara1,اخبار,16
0664IbnTawus.KashfMahajja.Shia001377-ara1,الامرا,8
0664IbnTawus.KashfMahajja.Shia001377-ara1,All phrases,24
0677JamalDinAhmadAlTawus.CaynCibra.Shia001378-ara1,اخبار,5
0699IbnMaythamBahrani.SharhMiatKalima.Shia001379-ara1,اخبار,46
0699IbnMaythamBahrani.SharhMiatKalima.Shia001379-ara1,الامرا,10
0699IbnMaythamBahrani.SharhMiatKalima.Shia001379-ara1,All phrases,56
0693CabdKarimIbnTawus.FarhatGhari.Shia001380-ara1,اخبار,13
0693CabdKarimIbnTawus.FarhatGhari.Shia001380-ara1,الامرا,2
0693CabdKarimIbnTawus.FarhatGhari.Shia001380-ara1,All phrases,15
0700MuhammadIbnHasanQummi.CiqdNadid.Shia001382-ara1,اخبار,21
0700AbuFadlCaliTabarsi.MishkatAnwar.Shia001383-ara1,اخبار,302
0700AbuFadlCaliTabarsi.MishkatAnwar.Shia001383-ara1,الامرا,4
0700AbuFadlCaliTabarsi.MishkatAnwar.Shia001383-ara1,All phrases,306
0726CallamaHilli.MustajadMinIrshad.Shia001384-ara1,اخبار,65
0726CallamaHilli.MustajadMinIrshad.Shia001384-ara1,الامرا,1
0726CallamaHilli.MustajadMinIrshad.Shia001384-ara1,All phrases,66
0786ShahidAwwal.Arbacuna.Shia001385-ara1,اخبار,51
0786ShahidAwwal.Mazar.Shia001386-ara1,اخبار,2
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1,اخبار,84
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1,الامرا,2
0800IbnSulaymanCizzDinHilli.Mukhtasar.Shia001387-ara1,All phrases,86
0828IbnCinaba.CumdatTalib.Shia001388-ara1.completed,اخبار,30
0828IbnCinaba.CumdatTalib.Shia001388-ara1.completed,الامرا,7
0828IbnCinaba.CumdatTalib.Shia001388-ara1.completed,All phrases,37
0830IbnSulaymanHilli.MukhtasarBasair.Shia001389-ara1,اخبار,28
0830IbnSulaymanHilli.MukhtasarBasair.Shia001389-ara1,الامرا,1
0830IbnSulaymanHilli.MukhtasarBasair.Shia001389-ara1,All phrases,29
0841JamalDinIbnFahdHilli.Tahsin.Shia001390-ara1,اخبار,1
0841JamalDinIbnFahdHilli.CuddatDaci.Shia001391-ara1,اخبار,35
0841JamalDinIbnFahdHilli.CuddatDaci.Shia001391-ara1,الامرا,2
0841JamalDinIbnFahdHilli.CuddatDaci.Shia001391-ara1,All phrases,37
0877IbnYusufZaynDinCamili.SiratMustaqim.Shia001392Vols-ara1,اخبار,106
0877IbnYusufZaynDinCamili.SiratMustaqim.Shia001392Vols-ara1,الامرا,6
0877IbnYusufZaynDinCamili.SiratMustaqim.Shia001392Vols-ara1,All phrases,112
0880IbnAbiJumhurAhsai.CawaliLaali.Shia001395Vols-ara1,اخبار,247
0880IbnAbiJumhurAhsai.CawaliLaali.Shia001395Vols-ara1,الامرا,15
0880IbnAbiJumhurAhsai.CawaliLaali.Shia001395Vols-ara1,All phrases,262
0905IbnCaliTaqiDinKafcami.Misbah.Shia001399-ara1,اخبار,8
0905IbnCaliTaqiDinKafcami.Misbah.Shia001399-ara1,الامرا,6
0905IbnCaliTaqiDinKafcami.Misbah.Shia001399-ara1,All phrases,14
0905IbnCaliTaqiDinKafcami.MuhasabatNafs.Shia001400-ara1,اخبار,5
0905IbnCaliTaqiDinKafcami.MuhasabatNafs.Shia001400-ara1,الامرا,1
0905IbnCaliTaqiDinKafcami.MuhasabatNafs.Shia001400-ara1,All phrases,6
0966ShahidThani.MaskanFuad.Shia001401-ara1,اخبار,21
