section,section_title,st_pos,mid_pos,@YY806,@YY010,@YY020,@YY700,@YY790,@YY358,@YY516,@YY725,@YY567,@YY780
1207,### ||| الملك الناصر أبو المعالي الحسن بن محمد بن قلاون:,572206,572572.5,0,0,0,0,0,0,0,0,0,0
1208,### || جامع القرافة,572939,573672.5,1,0,0,0,0,0,0,0,0,0
1209,### || جامع الجيزة,574406,574483.0,0,0,0,0,0,0,0,0,0,0
1210,### || جامع منجك,574560,574609.5,0,0,0,0,0,0,0,0,0,0
1211,### ||| منجك:,574659,575885.0,0,0,0,0,0,0,0,0,0,0
1212,### || الجامع الأخضر,577111,577127.0,0,0,0,0,0,0,0,0,0,0
1213,### || جامع البكجري,577143,577153.0,0,0,0,0,0,0,0,0,0,0
1214,### || جامع السروجي,577163,577170.0,0,0,0,0,0,0,0,0,0,0
1215,### || جامع كرجي,577177,577182.0,0,0,0,0,0,0,0,0,0,0
1216,### || جامع الفاخري,577187,577219.5,0,0,0,0,0,0,0,0,0,0
1217,### || جامع ابن عبد الظاهر,577252,577289.5,0,0,0,0,0,0,0,0,0,0
1218,### ||| [ابن عبد الظاهر],577327,577495.0,1,0,0,0,0,0,0,0,0,0
1219,### || جامع بساتين الوزير التي على بركة الحبس «1»,577663,577668.5,0,0,0,0,0,0,0,0,0,0
1220,### || جامع الخندق,577674,577702.0,0,0,0,0,0,0,0,0,0,0
1221,### || جامع جزيرة الفيل «2»,577730,577733.5,0,0,0,0,0,0,0,0,0,0
1222,### || جامع الطواشي,577737,577758.0,0,0,0,0,0,0,0,0,0,0
1223,### || جامع كراي,577779,577802.0,0,0,0,0,0,0,0,0,0,0
1224,### || جامع القلعة,577825,577904.5,0,0,0,0,0,0,0,0,0,0
1225,### || جامع قوصون,577984,578001.0,0,0,0,0,0,0,0,0,0,0
1226,### || جامع كوم الريش,578018,578024.0,0,0,0,0,0,0,0,0,0,0
1227,### || جامع الجزيرة الوسطى,578030,578040.5,0,0,0,0,0,0,0,0,0,0
1228,### || جامع ابن صارم,578051,578063.0,0,0,0,0,0,0,0,0,0,0
1229,### || جامع الكيمختي,578075,578119.5,0,0,0,0,1,0,0,0,0,0
1230,### || جامع الست مسكة,578164,578187.5,0,0,0,0,0,0,0,0,0,0
1231,### || جامع ابن الفلك,578211,578221.0,0,0,0,0,0,0,0,0,0,0
1232,### || جامع التكروري,578231,578352.5,0,0,0,0,1,0,0,0,0,0
1233,### || جامع البرقية,578474,578497.0,0,0,0,0,0,0,0,0,0,0
1234,### || جامع الحراني,578520,578532.5,0,0,0,0,0,0,0,0,0,0
1235,### || جامع بركة,578545,578562.0,0,0,0,0,0,0,0,0,0,0
1236,### || جامع بركة الرطلي,578579,578671.0,0,0,0,0,0,0,0,0,0,0
1237,### || جامع الضوة,578763,578804.0,0,0,0,0,0,0,0,0,0,0
1238,### || جامع الحوش,578845,578867.5,0,0,0,0,0,0,0,0,0,0
1239,### || جامع الاصطبل,578890,578899.0,0,0,0,0,0,0,0,0,0,0
1240,### || جامع ابن التركماني,578908,578914.0,0,0,0,0,0,0,0,0,0,0
1241,### || جامع ... «3»,578920,578932.0,0,0,0,0,0,0,0,0,0,0
1242,### || جامع الباسطي,578944,578961.0,0,0,0,0,0,0,0,0,0,0
1243,### || جامع الحنفي,578978,578991.0,0,0,0,0,0,0,0,0,0,0
1244,### || جامع ابن الرفعة,579004,579017.5,0,0,0,0,0,0,0,0,0,0
1245,### || جامع الإسماعيلي,579031,579041.0,0,0,0,0,0,0,0,0,0,0
1246,### || جامع الزاهد,579051,579094.5,0,0,0,0,0,0,0,0,0,0
1247,### || جامع ابن المغربي,579138,579170.0,0,0,0,0,0,0,0,0,0,0
1248,### || جامع الفخري,579202,579282.5,0,0,0,0,0,0,0,0,0,0
1249,### || الجامع المؤيدي,579363,580152.0,0,0,0,0,0,0,0,0,0,0
1250,### || الجامع الأشرفي,580941,580977.0,0,0,0,0,0,0,0,0,0,0
1251,### || الجامع الباسطي,581013,581245.5,0,0,0,0,0,0,0,0,0,0
1252,### | ذكر مذاهب أهل مصر ونحلهم منذ افتتح عمرو بن العاص رضي الله عنه أرض مصر إلى أن صاروا إلى اعتقاد مذاهب الأئمة رحمهم الله تعالى، وما كان من الأحداث في ذلك,581478,581822.0,0,0,0,0,0,0,0,0,0,0
1253,### || وأما مذاهب أهل مصر:,582166,586488.5,0,0,0,0,0,1,0,0,0,0
1254,### | ذكر فرق الخليقة واختلاف عقائدها وتباينها,590811,590824.0,0,0,0,0,0,0,0,0,0,0
1255,### || فأما المخالفون لملة الإسلام فهم عشر طوائف:,590837,591124.0,0,0,0,0,0,0,0,0,0,0
1256,### || القسم الثاني فرق أهل الإسلام.,591411,591561.0,0,0,0,0,0,0,0,0,0,0
1257,### ||| الفرقة الأولى المعتزلة:,591711,592890.5,0,0,0,0,0,0,0,0,0,0
1258,### ||| الفرقة الثانية المشبهة:,594070,594310.5,0,0,0,0,0,0,0,0,0,0
1259,### ||| الفرقة الثالثة القدرية:,594551,594564.5,0,0,0,0,0,0,0,0,0,0
1260,### ||| الفرقة الرابعة المجبرة:,594578,594697.0,0,0,0,0,0,0,0,0,0,0
1261,### ||| الفرقة الخامسة المرجئة:,594816,595090.0,0,0,0,0,0,0,0,0,0,0
1262,### ||| الفرقة السادسة الحرورية:,595364,595428.0,0,0,0,0,0,0,0,0,0,0
1263,### ||| الفرقة السابعة النجارية:,595492,595546.0,0,0,0,0,0,0,0,0,0,0
1264,### ||| الفرقة الثامنة الجهمية:,595600,595618.5,0,0,0,0,0,0,0,0,0,0
1265,### ||| الفرقة التاسعة الروافض:,595637,596785.5,0,0,0,0,0,0,0,0,0,0
1266,### ||| الفرقة العاشرة الخوارج:,597934,598554.5,0,0,0,0,0,0,0,0,0,0
1267,### | ذكر الحال في عقائد أهل الإسلام، منذ ابتداء الملة الإسلامية إلى أن انتشر مذهب الأشعرية,599175,600035.5,0,0,0,0,0,1,0,0,0,0
1268,### || وحقيقة مذهب الأشعري:,600896,601223.0,0,0,0,0,0,0,0,0,0,0
1269,### || أبو الحسن علي بن إسماعيل بن أبي بشر إسحاق بن سالم بن إسماعيل بن عبد الله بن موسى بن بلال بن أبي بردة عامر بن أبي موسى،,601550,602103.0,0,0,0,0,0,0,0,0,0,0
1270,### || فصل:,602656,603361.5,0,0,0,0,0,0,0,0,0,0
1271,### | ذكر المدارس,604067,604313.5,0,0,0,0,0,0,0,0,0,0
1272,### || المدرسة الناصرية,604560,604754.5,0,0,0,0,0,0,0,0,0,0
1273,### || المدرسة القمحية,604949,605018.5,0,0,0,0,0,0,0,0,0,0
1274,### || مدرسة ms1941 يازكوج,605088,605098.5,0,0,0,0,0,0,0,0,0,0
1275,### || مدرسة ابن الأرسوفي,605109,605135.0,0,0,0,0,0,0,0,0,0,0
1276,### || مدرسة منازل العز,605161,605245.5,0,0,0,0,0,0,0,0,0,0
1277,### ||| الملك المظفر,605330,605501.5,0,0,0,0,0,0,0,0,0,0
1278,### || مدرسة العادل,605673,605718.0,0,0,0,0,0,0,0,0,0,0
1279,### || مدرسة ابن رشيق,605763,605793.5,0,0,0,0,0,0,0,0,0,0
1280,### || المدرسة الفائزية,605824,605852.5,0,0,0,0,0,0,0,0,0,0
1281,### || المدرسة القطبية,605881,605911.5,0,0,0,0,0,0,0,0,0,0
1282,### || المدرسة السيوفية,605942,606091.0,0,0,0,0,0,0,0,0,0,0
1283,### || المدرسة الفاضلية,606240,606346.5,0,0,0,0,0,0,0,0,0,0
1284,### ||| عبد الرحيم:,606453,606819.5,0,0,0,0,0,0,0,0,0,0
1285,### || المدرسة الأزكشية,607186,607239.5,0,0,0,0,0,0,0,0,0,0
1286,### || المدرسة الفخرية,607293,607361.0,0,0,0,0,0,0,0,0,0,0
1287,### || المدرسة السيفية,607429,607464.5,0,0,0,0,0,0,0,0,0,0
1288,### ||| طفتكين:,607500,607577.0,0,0,0,0,0,0,0,0,0,0
1289,### || المدرسة العاشورية,607654,607661.0,0,0,0,0,0,0,0,0,0,0
1290,### || المدرسة القطبية,607668,607755.5,0,0,0,0,0,0,0,0,0,0
1291,### || المدرسة الخروبية,607843,607879.0,0,0,0,0,0,0,0,0,0,0
1292,### || مدرسة المحلي,607915,607986.0,1,0,0,0,0,0,0,0,0,0
1293,### || المدرسة الفارقانية,608057,608171.5,0,0,0,0,0,0,0,0,0,0
1294,### || المدرسة المهذبية,608286,608473.0,0,0,0,0,0,0,0,0,0,0
1295,### || المدرسة الخروبية,608660,608698.0,0,0,0,0,0,0,0,0,0,0
1296,### || المدرسة الصاحبية,608736,608775.5,0,0,0,0,0,0,0,0,0,0
1297,### ||| وابن حنا هذا هو علي بن محمد بن سليم-,608815,609261.5,0,0,0,0,0,0,0,0,0,0
1298,### || المدرسة الصاحبية,609708,609759.5,0,0,0,0,0,0,0,0,0,0
1299,### ||| عبد الله بن علي,609811,610437.5,0,0,0,0,0,0,0,0,0,0
1300,### || المدرسة الشريفية,611064,611288.0,0,0,0,0,0,0,0,0,0,0
1301,### || المدرسة الصالحية,611512,611680.0,0,0,0,0,0,0,0,0,0,0
1302,### ||| قبة الصالح:,611848,612068.5,0,0,0,0,0,0,0,0,0,0
1303,### || المدرسة الكاملية,612289,612391.5,1,0,0,0,0,0,0,0,0,0
1304,### ||| الملك الكامل:,612494,613411.0,0,1,0,0,0,0,0,0,0,0
1305,### || المدرسة الصيرمية,614328,614354.5,0,0,0,0,0,0,0,0,0,0
1306,### || المدرسة المسرورية,614381,614431.0,0,0,0,0,0,0,0,0,0,0
1307,### || المدرسة القوصية,614481,614492.0,0,0,0,0,0,0,0,0,0,0
1308,### || مدرسة بحارة الديلم «1» المدرسة ms1971 الظاهرية,614503,614814.5,0,0,0,0,0,0,0,0,0,0
1309,### || المدرسة المنصورية,615126,615805.0,0,0,0,0,0,0,0,0,0,0
1310,### || [مدرسة الناصرية]ٍ,616484,616718.5,0,0,0,0,0,0,0,0,0,0
1311,### || المدرسة الحجازية,616953,617151.5,0,0,0,0,0,0,0,0,0,0
1312,### || المدرسة الطيبرسية,617350,617408.5,0,0,0,0,0,0,0,0,0,0
1313,### ||| طيبرس:,617467,617614.5,0,0,0,0,0,0,0,0,0,0
1314,### || المدرسة الأقبغاوية,617762,618027.5,0,0,0,0,0,0,0,0,0,0
1315,### ||| اقبغا عبد الواحد:,618293,618797.0,0,0,0,0,0,0,0,0,0,0
1316,### || المدرسة الحسامية,619301,619341.0,0,0,0,0,0,0,0,0,0,0
1317,### ||| طرنطاي:,619381,619807.5,0,0,0,0,0,0,0,0,0,0
1318,### || المدرسة المنكوتمرية,620234,620274.5,0,0,0,0,0,0,0,0,0,0
1319,### ||| منكوتمر:,620315,620644.0,0,0,0,0,0,0,0,0,0,0
1320,### || المدرسة القراسنقرية,620973,621038.0,0,0,0,1,1,0,0,0,0,0
1321,### ||| قراسنقر بن عبد الله:,621103,621832.0,0,0,0,0,0,0,0,0,0,0
1322,### || المدرسة الغزنوية,622561,622625.0,0,0,0,0,0,0,0,0,0,0
1323,### || المدرسة البوبكرية,622689,622737.5,0,0,0,0,0,0,0,0,0,0
1324,### || المدرسة البقرية,622786,622938.5,0,0,0,0,0,0,0,0,0,0
1325,### || المدرسة القطبية,623091,623119.0,0,0,0,0,0,0,0,0,0,0
1326,### || مدرسة ابن المغربي,623147,623182.0,0,0,0,0,0,0,0,0,0,0
1327,### || المدرسة البيدرية ms1999,623217,623229.5,0,0,0,0,0,0,0,0,0,0
1328,### || المدرسة البديرية,623242,623292.0,0,0,0,0,0,0,0,0,0,0
1329,### || المدرسة الملكية,623342,623376.5,0,0,0,0,0,0,0,0,0,0
1330,### || المدرسة الجمالية,623411,623480.5,0,0,0,0,0,0,0,0,0,0
1331,### ||| مغلطاي:,623550,623977.5,0,0,0,0,0,0,0,0,0,0
1332,### || المدرسة الفارسية,624405,624431.5,0,0,0,0,0,0,0,0,0,0
1333,### || المدرسة السابقية,624458,624562.5,0,0,0,0,0,0,0,0,0,0
1334,### || المدرسة القيسرانية,624667,624719.0,0,0,0,0,0,0,0,0,0,0
1335,### || المدرسة الزمامية,624771,624813.0,0,0,0,0,0,0,0,0,0,0
1336,### || المدرسة الصغيرة,624855,624875.0,0,0,0,0,0,0,0,0,0,0
1337,### || مدرسة تربة أم الصالح,624895,624942.0,0,0,0,0,0,0,0,0,0,0
1338,### || مدرسة ابن عرام,624989,625118.5,0,0,0,0,0,0,0,0,0,0
1339,### || المدرسة المحمودية,625248,625292.0,0,0,0,0,0,0,0,0,0,0
1340,### ||| محمود بن علي بن أصفر،,625336,625962.0,0,0,0,0,1,0,0,0,0,0
1341,### || المدرسة المهذبية,626588,626614.0,0,0,0,0,0,0,0,0,0,0
1342,### || المدرسة السعدية,626640,626700.5,0,0,0,0,0,0,0,0,0,0
1343,### || المدرسة الطفجية,626761,626771.5,0,0,0,0,0,0,0,0,0,0
1344,### ||| طفجي:,626782,626992.5,0,0,0,0,0,0,0,0,0,0
1345,### || المدرسة الجاولية,627203,627221.0,0,0,0,0,0,0,0,0,0,0
1346,### ||| سنجر,627239,627505.0,0,0,0,0,0,0,0,0,0,0
1347,### || المدرسة الفارقانية,627771,627795.0,0,0,0,0,0,0,0,0,0,0
1348,### || المدرسة البشيرية,627819,627847.0,0,0,0,0,0,0,0,0,0,0
1349,### || المدرسة المهمندارية,627875,627915.0,0,0,0,0,0,0,0,1,0,0
1350,### || مدرسة ألجاي,627955,627989.5,0,0,0,0,0,0,0,0,0,0
1351,### ||| ألجاي بن عبد الله اليوسفي,628024,628187.5,0,0,0,0,0,0,0,0,0,0
1352,### || مدرسة أم السلطان,628351,628384.0,0,0,0,0,0,0,0,0,0,0
1353,### ||| بركة:,628417,628527.0,0,0,0,0,0,0,0,0,0,0
1354,### || المدرسة الأيتمشية,628637,628665.0,0,0,0,0,0,0,0,0,0,0
1355,### ||| ايتمش بن عبد الله الأمير الكبير سيف الدين البجاسي ثم الظاهري،,628693,628702.5,0,0,0,0,0,0,0,0,0,0
1356,### || المدرسة المجدية الخليلية,628712,628780.5,0,0,0,0,0,0,0,0,0,0
1357,### || المدرسة الناصرية بالقرافة,628849,628938.5,0,0,0,0,0,0,0,0,0,0
1358,### || المدرسة المسلمية,629028,629138.5,0,0,0,0,0,0,0,0,0,0
1359,### || مدرسة اينال,629249,629295.5,0,0,0,0,0,0,0,0,0,0
1360,### ||| وإينال,629342,629357.0,0,0,0,0,0,0,0,0,0,0
1361,### || مدرسة الأمير جمال الدين الأستادار,629372,630159.5,0,0,0,0,0,0,0,0,0,0
1362,### || المدرسة الصرغتمشية,630947,631173.5,0,0,0,0,0,0,0,0,0,0
1363,### ||| صرغتمش:,631400,631576.5,0,0,0,0,0,0,0,0,0,0
1364,### | ذكر المارستانات,631753,631843.5,0,0,0,0,0,0,0,0,0,0
1365,### || مارستان ابن طولون,631934,632077.0,0,0,0,0,0,0,0,0,0,0
1366,### || مارستان كافور,632220,632236.0,0,0,0,0,0,0,0,0,0,0
1367,### || مارستان المغافر,632252,632271.5,0,0,0,0,0,0,0,0,0,0
1368,### || المارستان الكبير المنصوري,632291,633083.0,0,0,0,0,0,0,0,0,0,0
1369,### || المارستان المؤيدي,633875,633946.5,0,0,0,0,0,0,0,0,0,0
1370,### | ذكر المساجد,634018,634145.5,0,0,0,0,0,0,0,0,0,0
1371,### || المسجد بجوار دير البعل,634273,634318.0,0,0,0,0,0,0,0,0,0,0
1372,### || مسجد ابن الجباس,634363,634401.0,0,0,0,0,0,0,0,0,0,0
1373,### || مسجد ابن البناء,634439,634634.5,0,0,0,0,0,0,0,0,0,0
1374,### || مسجد الحلبيين,634830,634921.5,0,0,0,0,0,0,0,0,0,0
1375,### || مسجد الكافوري,635013,635042.0,0,0,0,0,0,0,1,0,0,0
1376,### || مسجد رشيد,635071,635085.0,0,0,0,0,0,0,0,0,0,0
1377,### || المسجد المعروف بزرع النوى,635099,635306.5,0,0,0,0,0,0,0,0,0,0
1378,### || مسجد الذخيرة,635514,635617.5,0,0,0,0,0,0,1,0,0,0
1379,### || مسجد رسلان,635721,635749.5,0,0,0,0,0,0,0,0,0,0
1380,### || مسجد ابن الشيخي,635778,635820.0,0,0,0,0,0,0,0,0,0,0
1381,### || مسجد يانس,635862,635978.0,0,0,0,0,0,0,1,0,0,0
1382,### || مسجد باب الخوخة,636094,636136.0,0,0,0,0,0,0,1,0,0,0
1383,### || المسجد المعروف بمعبد موسى,636178,636254.0,0,0,0,0,0,0,0,0,0,0
1384,### || مسجد نجم الدين,636330,636458.0,0,0,0,0,0,0,0,0,0,0
1385,### || مسجد صواب,636586,636604.0,0,0,0,0,0,0,0,0,0,0
1386,### || المسجد بجوار المشهد الحسيني,636622,636664.0,0,0,0,0,0,0,0,0,0,0
1387,### || مسجد الفجل,636706,636773.0,0,0,0,0,0,0,0,0,0,0
1388,### || مسجد تبر,636840,636968.0,0,0,0,0,0,0,0,0,0,0
1389,### || مسجد القطبية,637096,637104.0,0,0,0,0,0,0,0,0,0,0
1390,### | ذكر الخوانك,637112,637441.5,0,0,0,0,0,0,0,0,0,0
1391,### || الخانكاه الصلاحية، دار سعيد السعداء، دويرة الصوفية,637771,638329.5,1,0,0,0,0,0,0,0,0,1
1392,### || خانقاه ركن الدين بيبرس,638888,639219.0,0,0,0,0,0,0,0,0,0,0
1393,### ||| الملك المظفر ركن الدين بيبرس الجاشنكير المنصوري:,639550,639877.5,0,0,0,0,0,0,0,0,0,0
1394,### || الخانقاه الجمالية,640205,640223.5,0,0,0,0,0,0,0,0,0,1
1395,### || الخانقاه الظاهرية,640242,640260.0,0,0,0,0,0,0,0,0,0,0
1396,### || الخانقاه الشرابيشية,640278,640314.5,0,0,0,0,0,0,0,0,0,0
1397,### || الخانقاه المهمندارية,640351,640372.0,0,0,0,0,0,0,0,1,0,0
1398,### || خانقاه بشتاك,640393,640440.0,0,0,0,0,0,0,0,0,0,0
1399,### || خانقاه ابن غراب,640487,641084.5,0,0,0,0,0,0,0,0,0,0
1400,### || الخانقاه البندقدارية,641682,641774.0,0,0,0,0,0,0,0,0,0,0
1401,### || خانقاه شيخو,641866,641992.0,0,0,0,0,0,0,0,0,0,0
1402,### || الخانقاه الجاولية,642118,642135.5,0,0,0,0,0,0,0,0,0,0
1403,### || خانقاه الجيبغا المظفري,642153,642209.5,0,0,0,0,0,0,0,0,0,0
1404,### ||| الجيبغا المظفري: الخاصكي،,642266,642422.5,0,0,0,0,0,0,0,0,0,0
1405,### || خانقاه سرياقوس,642579,642939.5,1,0,0,0,1,0,0,1,0,0
1406,### || خانقاه أرسلان,643300,643311.5,0,0,0,0,0,0,0,0,0,0
1407,### ||| أرسلان:,643323,643497.5,0,0,0,0,0,0,0,0,0,0
1408,### || خانقاه بكتمر,643672,643761.0,1,0,0,0,0,0,0,0,0,0
1409,### ||| بكتمر الساقي:,643850,644202.0,0,0,0,0,0,0,0,0,0,0
1410,### || خانقاه قوصون,644554,644627.0,1,0,0,0,0,0,0,0,0,0
1411,### || خانقاه طغاي النجمي,644700,644770.5,0,0,0,0,0,0,0,0,0,0
1412,### ||| طغاي تمر النجمي:,644841,644918.5,0,0,0,0,0,0,0,0,0,0
1413,### || خانقاه أم أنوك,644996,645017.0,0,0,0,0,0,0,0,0,0,0
1414,### ||| طغاي الخوندة الكبرى:,645038,645166.5,0,0,0,0,0,0,0,0,0,0
1415,### || خانقاه يونس,645295,645442.5,0,0,0,0,0,0,0,0,0,0
1416,### || خانقاه طيبرس,645590,645643.0,1,0,0,0,0,0,0,0,0,0
1417,### || خانقاه أقبغا,645696,645718.0,0,0,0,0,0,0,0,0,0,0
1418,### || الخانقاه الخروبية,645740,645821.0,0,0,0,0,0,0,0,0,0,0
1419,### | ذكر الربط,645902,646063.5,0,0,0,0,0,0,0,0,0,0
1420,### || رباط الصاحب,646225,646265.5,0,0,0,0,0,0,0,0,0,0
1421,### || رباط الفخري,646306,646319.0,0,0,0,0,0,0,0,0,0,0
1422,### || رباط البغدادية,646332,646464.5,1,0,0,0,0,0,0,0,0,0
1423,### || رباط الست كليلة,646597,646629.5,0,0,0,0,0,0,0,0,0,0
1424,### || رباط الخازن,646662,646682.5,0,0,0,0,0,0,0,0,0,0
1425,### || الرباط المعروف برواق ابن سليمان,646703,646741.5,0,0,0,0,0,0,0,0,0,0
1426,### || رباط داود بن إبراهيم,646780,646790.0,0,0,0,0,0,0,0,0,0,0
1427,### || رباط ابن أبي المنصور,646800,646845.5,0,0,0,0,0,0,0,0,0,0
1428,### || رباط المشتهى,646891,646943.0,0,0,0,0,0,0,0,0,0,0
1429,### || رباط الآثار,646995,647124.0,1,0,0,0,0,0,0,0,0,0
1430,### ||| الوزير الصاحب:,647253,647420.0,0,0,0,0,0,0,0,0,0,0
1431,### || رباط الأفرم,647587,647634.5,0,0,0,0,0,0,0,0,0,0
1432,### || الرباط العلائي,647682,647758.0,0,0,0,0,0,0,0,0,0,0
1433,### | [ذكر الزوايا],647834,647836.5,0,0,0,0,0,0,0,0,0,0
1434,### || زاوية الدمياطي,647839,647870.5,0,0,0,0,0,0,0,0,0,0
1435,### || زاوية الشيخ خضر,647902,648169.0,0,0,0,0,0,0,0,0,0,0
1436,### || زاوية ابن منظور,648436,648489.0,0,0,0,0,0,0,0,0,0,0
1437,### || زاوية الظاهري,648542,648587.5,1,0,0,0,0,0,0,0,0,0
1438,### ||| والظاهري,648633,648680.5,0,0,0,0,0,0,0,0,0,0
1439,### || زاوية الجميزة,648728,648751.0,0,0,0,0,0,0,0,0,0,0
1440,### || زاوية الحلاوي,648774,648825.5,0,0,0,0,0,0,0,0,0,0
1441,### || زاوية نصر,648877,648932.5,0,0,0,0,0,0,0,0,0,0
1442,### || زاوية الخدام,648988,649008.0,0,0,0,0,0,0,0,0,0,0
1443,### || زاوية تقي الدين,649028,649058.5,0,0,0,0,0,0,0,0,0,0
1444,### || زاوية الشريف مهدي,649089,649101.0,0,0,0,0,0,0,0,0,0,0
1445,### || زاوية الطراطرية,649113,649166.0,1,0,0,0,0,0,0,0,0,0
1446,### || زاوية القلندرية,649219,649475.0,0,0,0,0,0,0,0,0,0,0
1447,### || قبة النصر,649731,649750.0,0,0,0,0,0,0,0,0,0,0
1448,### || زاوية الركراكي,649769,649794.5,0,0,0,0,0,0,0,0,0,0
1449,### ||| والركراكي,649820,649836.0,0,0,0,0,0,0,0,0,0,0
1450,### || زاوية إبراهيم الصائغ,649852,649895.5,0,0,0,0,0,0,0,0,0,0
1451,### || زاوية الجعبري,649939,649997.0,0,0,0,0,0,0,0,0,0,0
1452,### || زاوية أبي السعود,650055,650086.0,0,0,0,0,0,0,0,0,0,0
1453,### || زاوية الحمصي,650117,650177.5,0,0,0,0,0,0,0,0,0,0
1454,### || زاوية المغربل,650238,650262.0,1,0,0,0,0,0,0,0,0,0
1455,### || زاوية القصري,650286,650316.5,0,0,0,0,0,0,0,0,0,0
1456,### || زاوية الجاكي,650347,650395.5,0,0,0,0,0,0,0,0,0,0
1457,### || زاوية الأبناسي,650444,650497.5,0,0,0,0,0,0,0,1,0,0
1458,### || زاوية اليونسية,650551,650647.5,0,0,0,0,0,0,0,0,0,0
1459,### || زاوية الخلاطي,650744,650769.0,0,0,0,0,0,0,0,0,0,0
1460,### || الزاوية العدوية,650794,650984.5,0,0,0,0,0,0,0,0,0,0
1461,### || زاوية السدار,651175,651189.5,0,0,0,0,0,0,0,0,0,0
1462,### | ذكر المشاهد التي يتبرك الناس بزيارتها,651204,651208.5,0,0,0,0,0,0,0,0,0,0
1463,### || مشهد ms2088 زين العابدين,651213,651383.5,0,0,0,0,0,0,0,0,0,0
1464,### ||| زيد بن علي:,651554,653146.0,0,0,0,0,0,0,0,0,0,0
1465,### || مشهد السيدة نفيسة,654738,655417.5,0,0,0,0,0,0,0,0,0,0
1466,### || مشهد السيدة كلثوم,656097,656124.0,0,0,0,0,0,0,0,0,0,0
1467,### || سنا وثنا,656151,656167.0,0,0,0,0,0,0,0,0,0,0
1468,### | ذكر مقابر مصر والقاهرة المشهورة,656183,656348.5,0,0,0,0,0,0,0,0,0,0
1469,### || ذكر القرافة,656514,657167.0,0,0,0,0,0,0,0,0,0,0
1470,### || ذكر المساجد الشهيرة بالقرافة الكبيرة,657820,657862.0,0,0,0,0,0,0,0,0,0,0
1471,### || مسجد الأقدام,657904,657991.0,0,0,0,0,0,0,0,0,0,0
1472,### || مسجد الرصد,658078,658096.5,0,0,0,0,0,0,0,0,0,0
1473,### || مسجد شقيق الملك,658115,658192.0,0,0,0,0,0,0,0,0,0,0
1474,### || مسجد الانطاكي,658269,658289.5,0,0,0,0,0,0,0,0,0,1
1475,### || مسجد النارنج,658310,658371.5,0,0,0,0,0,0,0,0,0,0
1476,### || مسجد الأندلس,658433,658467.0,0,0,0,0,0,0,0,0,0,0
1477,### ||| وجهة مكنون,658501,658733.0,0,0,0,0,0,0,0,0,0,0
1478,### || مسجد البقعة,658965,658970.0,0,0,0,0,0,0,0,0,0,0
1479,### || مسجد الفتح,658975,659034.5,0,0,0,0,0,0,0,0,0,0
1480,### || مسجد أم عباس جهة العادل بن السلار,659094,659123.0,0,0,0,0,0,0,0,0,0,0
1481,### || مسجد الصالح,659152,659175.5,0,0,0,0,0,0,0,0,0,0
1482,### || مسجد ولي عهد أمير المؤمنين,659199,659238.0,0,0,0,0,0,0,0,0,0,0
1483,### || مسجد الرحمة,659277,659365.5,0,0,0,0,0,0,0,0,0,0
1484,### || مسجد مكنون,659454,659464.0,0,0,0,0,0,0,0,0,0,0
1485,### || مسجد جهة ريحان,659474,659490.5,0,0,0,0,0,0,0,0,0,0
1486,### || مسجد جهة بيان,659507,659639.5,0,0,0,0,0,0,0,0,0,0
1487,### || مسجد توبة,659772,659786.0,0,0,0,0,0,0,0,0,0,0
1488,### || مسجد دري,659800,659918.5,0,0,0,0,0,0,0,0,0,0
1489,### || مسجد ست غزال,660037,660062.5,0,0,0,0,0,0,0,0,0,0
1490,### || مسجد رياض,660088,660106.0,0,0,0,0,0,0,0,0,0,0
1491,### || مسجد عظيم الدولة,660124,660185.5,0,0,0,0,0,0,0,0,0,0
1492,### || مسجد أبي صادق,660247,660398.0,0,0,0,0,0,0,0,0,0,0
1493,### || مسجد الفراش,660549,660568.5,0,0,0,0,0,0,0,0,0,0
1494,### || مسجد تاج الملوك ms2118,660588,660611.5,0,0,0,0,0,0,0,0,0,0
1495,### || مسجد الثمار,660635,660645.0,0,0,0,0,0,0,0,0,0,0
1496,### || مسجد الحجر,660655,660675.5,0,0,0,0,0,0,0,0,0,0
1497,### || مسجد القاضي يونس,660696,660730.5,0,0,0,0,0,0,0,0,0,0
1498,### || مسجد الوزيرية,660765,660855.5,0,0,0,0,0,0,0,0,0,0
1499,### || مسجد ابن العكر,660946,660959.5,0,0,0,0,0,0,0,0,0,0
1500,### || مسجد ابن كباس,660973,660984.5,0,0,0,0,0,0,0,0,0,0
1501,### || مسجد الشهمية,660996,661015.5,0,0,0,0,0,0,0,0,0,0
1502,### || مسجد زنكادة,661035,661049.0,0,0,0,0,0,0,0,0,0,0
1503,### || جامع القرافة,661063,661079.0,0,0,0,0,0,0,0,0,0,0
1504,### || مسجد الأطفيحي,661095,661481.0,0,0,0,0,0,0,0,0,0,0
1505,### || مسجد الزيات,661867,661907.5,0,0,0,0,0,0,0,0,0,0
1506,### || القصر المعروف بباب ليون بالشرف:,661948,661984.5,0,0,0,0,0,0,0,0,0,0
1507,### | ذكر الجواسيق التي بالقرافة,662021,662050.0,0,0,0,0,0,0,0,0,0,0
1508,### || جوسق بني عبد الحكم:,662079,662101.5,0,0,0,0,0,0,0,0,0,0
1509,### || جوسق بني غالب،,662124,662138.0,0,0,0,0,0,0,0,0,0,0
