,section,st_pos,mid_pos,first-century,pre-fatimid,fatimid,ayyubid,bahri-mamluk,circassian-mamluk
1147,1148,358642,358803.5,0,0,2,1,0,0
1148,1149,358965,359123.5,0,0,1,0,0,0
1149,1150,359282,359435.5,0,0,1,0,0,0
1150,1151,359589,359747.0,0,0,2,0,0,0
1151,1152,359905,360058.5,0,0,0,0,0,0
1152,1153,360212,360365.0,0,0,1,0,0,0
1153,1154,360518,360684.0,0,0,1,0,0,0
1154,1155,360850,361018.5,0,0,1,0,0,0
1155,1156,361187,361341.0,0,0,0,0,0,0
1156,1157,361495,361656.0,1,0,2,0,0,0
1157,1158,361817,361971.0,0,0,0,0,0,0
1158,1159,362125,362279.5,0,0,1,0,0,0
1159,1160,362434,362589.0,0,0,0,0,0,1
1160,1161,362744,362898.0,0,0,0,0,1,0
1161,1162,363052,363213.0,0,0,0,0,1,0
1162,1163,363374,363532.5,0,0,0,0,0,2
1163,1164,363691,363849.0,0,0,0,1,0,0
1164,1165,364007,364162.0,0,0,0,0,0,0
1165,1166,364317,364473.0,0,0,2,0,0,0
1166,1167,364629,364787.0,0,1,0,0,1,0
1167,1168,364945,365119.5,0,0,0,1,0,0
1168,1169,365294,365466.0,0,1,0,0,0,0
1169,1170,365638,365792.5,0,3,1,0,0,0
1170,1171,365947,366108.0,1,0,0,0,0,0
1171,1172,366269,366426.0,0,0,0,0,1,0
1172,1173,366583,366740.5,0,0,1,0,0,0
1173,1174,366898,367052.5,0,0,0,0,0,0
1174,1175,367207,367360.0,1,0,0,0,0,1
1175,1176,367513,367671.5,0,0,0,0,0,1
1176,1177,367830,367985.0,0,0,1,0,0,0
1177,1178,368140,368295.0,0,0,1,0,0,0
1178,1179,368450,368609.5,1,0,3,0,0,0
1179,1180,368769,368928.5,0,0,1,0,0,0
1180,1181,369088,369242.0,0,0,0,0,1,0
1181,1182,369396,369550.0,0,0,0,0,0,0
1182,1183,369704,369860.5,0,0,0,0,0,1
1183,1184,370017,370172.0,0,0,1,0,0,0
1184,1185,370327,370482.5,2,0,0,0,1,0
1185,1186,370638,370793.0,0,0,2,3,0,0
1186,1187,370948,371102.5,0,0,0,4,0,0
1187,1188,371257,371412.0,0,0,0,1,0,0
1188,1189,371567,371721.0,0,0,0,0,1,0
1189,1190,371875,372037.0,0,0,0,0,0,0
1190,1191,372199,372365.5,0,0,0,0,0,0
1191,1192,372532,372685.5,0,0,1,0,0,0
1192,1193,372839,372992.0,0,0,1,0,0,0
1193,1194,373145,373304.5,0,0,1,0,0,0
1194,1195,373464,373622.0,3,0,1,0,0,0
1195,1196,373780,373941.0,3,0,0,1,0,0
1196,1197,374102,374263.5,0,0,0,0,2,0
1197,1198,374425,374578.5,0,0,0,0,1,0
1198,1199,374732,374886.0,0,0,0,0,0,0
1199,1200,375040,375203.5,0,0,0,0,0,0
1200,1201,375367,375530.0,0,0,1,0,2,0
1201,1202,375693,375854.5,1,0,0,0,0,0
1202,1203,376016,376172.5,3,0,0,0,2,0
1203,1204,376329,376493.0,0,0,0,3,0,0
1204,1205,376657,376819.5,0,0,1,1,2,1
1205,1206,376982,377143.0,0,0,0,0,0,2
1206,1207,377304,377469.0,0,0,1,0,0,0
1207,1208,377634,377793.0,0,0,1,0,0,0
1208,1209,377952,378112.0,0,0,0,0,3,0
1209,1210,378272,378438.5,0,0,0,0,3,0
1210,1211,378605,378770.0,1,0,1,1,0,1
1211,1212,378935,379097.0,0,0,0,0,2,0
1212,1213,379259,379418.0,0,0,0,0,1,0
1213,1214,379577,379732.5,0,0,0,0,0,0
1214,1215,379888,380046.5,2,0,0,0,1,0
1215,1216,380205,380366.5,0,0,0,0,1,1
1216,1217,380528,380683.5,0,0,0,0,0,1
1217,1218,380839,380997.0,0,0,0,0,0,0
1218,1219,381155,381323.5,0,0,1,0,1,0
1219,1220,381492,381657.5,0,1,2,0,1,0
1220,1221,381823,381984.0,0,0,0,0,2,0
1221,1222,382145,382305.0,0,1,0,0,0,0
1222,1223,382465,382622.0,0,0,0,0,1,2
1223,1224,382779,382938.0,2,0,0,0,3,0
1224,1225,383097,383253.0,2,0,2,0,0,0
1225,1226,383409,383573.0,0,0,0,1,1,0
1226,1227,383737,383896.5,0,0,0,0,0,1
1227,1228,384056,384214.0,0,0,0,0,1,0
1228,1229,384372,384530.0,0,0,0,0,1,1
1229,1230,384688,384842.0,0,0,0,0,1,3
1230,1231,384996,385155.0,0,0,0,0,2,4
1231,1232,385314,385474.5,0,0,0,0,3,2
1232,1233,385635,385792.5,0,0,0,0,0,3
1233,1234,385950,386105.0,3,0,0,0,1,0
1234,1235,386260,386421.0,1,0,0,0,5,0
1235,1236,386582,386743.5,1,0,0,0,5,1
1236,1237,386905,387060.5,0,0,0,0,1,1
1237,1238,387216,387369.0,0,0,2,0,0,0
1238,1239,387522,387679.5,2,0,0,0,2,0
1239,1240,387837,387991.5,0,0,0,0,1,0
1240,1241,388146,388301.5,2,0,0,0,1,0
1241,1242,388457,388613.0,1,0,0,0,2,1
1242,1243,388769,388936.5,2,0,0,0,0,3
1243,1244,389104,389266.0,0,0,0,0,0,0
1244,1245,389428,389583.0,0,0,0,0,1,1
1245,1246,389738,389890.5,0,0,0,0,0,0
1246,1247,390043,390198.5,0,0,0,0,3,0
1247,1248,390354,390507.0,3,0,0,0,1,0
1248,1249,390660,390813.5,0,0,0,0,2,0
1249,1250,390967,391120.5,0,0,0,0,0,0
1250,1251,391274,391428.0,1,0,0,0,0,0
1251,1252,391582,391739.0,0,0,0,0,1,2
1252,1253,391896,392052.0,1,0,0,0,1,2
1253,1254,392208,392364.5,0,0,0,0,0,2
1254,1255,392521,392677.0,0,0,1,0,1,1
1255,1256,392833,392990.0,0,0,0,0,1,1
1256,1257,393147,393307.5,3,0,0,0,1,0
1257,1258,393468,393621.5,0,0,0,0,1,1
1258,1259,393775,393935.5,1,0,0,0,1,2
1259,1260,394096,394249.5,1,0,0,0,0,1
1260,1261,394403,394560.0,4,0,0,0,0,2
1261,1262,394717,394874.5,0,0,0,0,2,0
1262,1263,395032,395189.5,1,0,0,0,3,0
1263,1264,395347,395504.5,0,0,1,0,2,0
1264,1265,395662,395818.0,0,0,0,0,1,1
1265,1266,395974,396127.5,0,0,0,0,1,0
1266,1267,396281,396436.5,0,0,0,0,1,1
1267,1268,396592,396746.5,0,0,0,0,2,0
1268,1269,396901,397056.5,0,0,0,0,2,0
1269,1270,397212,397366.5,0,0,0,0,2,0
1270,1271,397521,397673.5,0,0,0,0,0,0
1271,1272,397826,397981.0,0,0,0,0,1,0
1272,1273,398136,398288.0,0,0,0,0,1,1
1273,1274,398440,398596.5,0,0,0,0,1,1
1274,1275,398753,398907.5,0,0,0,0,0,0
1275,1276,399062,399216.5,0,0,0,0,1,0
1276,1277,399371,399526.5,0,0,0,0,2,0
1277,1278,399682,399841.5,5,0,0,0,2,0
1278,1279,400001,400158.5,1,0,0,0,3,0
1279,1280,400316,400478.5,0,0,0,0,1,3
1280,1281,400641,400803.0,1,0,0,0,0,4
1281,1282,400965,401118.5,0,0,0,0,0,2
1282,1283,401272,401428.5,3,0,0,0,0,1
1283,1284,401585,401742.0,0,0,0,0,1,0
1284,1285,401899,402055.5,0,0,0,0,1,1
1285,1286,402212,402369.5,0,0,0,0,2,0
1286,1287,402527,402683.0,1,0,0,0,2,0
1287,1288,402839,402993.0,0,0,0,0,1,1
1288,1289,403147,403302.5,0,0,0,0,0,1
1289,1290,403458,403613.0,0,0,0,0,1,0
1290,1291,403768,403924.0,0,0,1,0,0,0
1291,1292,404080,404236.5,1,0,0,0,1,1
1292,1293,404393,404550.5,0,0,0,0,1,0
1293,1294,404708,404869.5,0,0,0,2,1,0
1294,1295,405031,405194.5,0,0,0,0,0,0
1295,1296,405358,405514.5,0,0,0,0,1,1
1296,1297,405671,405833.0,0,0,0,0,1,1
1297,1298,405995,406152.0,0,0,1,0,2,0
1298,1299,406309,406471.0,0,0,0,0,1,3
1299,1300,406633,406788.5,0,0,0,0,1,2
1300,1301,406944,407106.5,0,0,0,0,2,0
1301,1302,407269,407427.5,0,0,0,1,2,0
1302,1303,407586,407746.0,0,0,0,0,1,2
1303,1304,407906,408059.0,0,0,0,0,0,1
1304,1305,408212,408371.5,0,0,0,0,3,0
1305,1306,408531,408688.0,0,0,0,0,1,0
1306,1307,408845,408998.5,0,0,0,1,0,0
1307,1308,409152,409311.0,0,0,1,2,0,0
1308,1309,409470,409632.0,0,0,2,1,0,2
1309,1310,409794,409949.5,0,0,0,3,1,0
1310,1311,410105,410258.0,0,0,0,0,0,0
1311,1312,410411,410566.0,1,0,0,0,0,0
1312,1313,410721,410874.0,0,0,0,0,0,0
1313,1314,411027,411183.5,0,0,0,0,0,0
1314,1315,411340,411499.0,0,0,0,0,0,1
1315,1316,411658,411817.0,0,0,0,1,2,2
1316,1317,411976,412130.0,0,0,0,0,1,0
1317,1318,412284,412443.5,1,0,1,0,1,1
1318,1319,412603,412765.5,0,0,0,0,3,1
1319,1320,412928,413088.5,0,0,0,0,1,4
1320,1321,413249,413405.5,0,0,0,0,0,0
1321,1322,413562,413717.5,0,0,0,0,2,1
1322,1323,413873,414029.0,0,0,0,1,0,0
1323,1324,414185,414342.5,0,0,0,3,0,1
1324,1325,414500,414658.0,1,0,0,0,1,3
1325,1326,414816,414972.0,0,0,0,0,0,2
1326,1327,415128,415284.0,0,0,0,0,1,0
1327,1328,415440,415596.0,0,0,0,0,0,0
1328,1329,415752,415908.0,0,0,0,0,0,1
1329,1330,416064,416220.0,0,0,0,0,0,3
1330,1331,416376,416529.0,0,0,0,0,0,0
1331,1332,416682,416838.0,0,0,0,0,0,0
1332,1333,416994,417150.5,0,0,0,0,1,1
1333,1334,417307,417462.5,0,0,0,0,1,0
1334,1335,417618,417774.0,0,0,0,0,0,1
1335,1336,417930,418085.0,0,0,0,0,0,0
1336,1337,418240,418394.0,0,0,0,0,0,0
1337,1338,418548,418704.0,0,0,1,0,0,0
1338,1339,418860,419014.5,0,0,0,0,0,1
1339,1340,419169,419325.5,0,0,1,0,1,0
1340,1341,419482,419636.0,0,0,0,0,2,0
1341,1342,419790,419945.5,0,0,0,0,0,0
1342,1343,420101,420255.0,0,0,0,0,0,1
1343,1344,420409,420570.5,0,0,0,0,2,0
1344,1345,420732,420888.0,0,0,0,0,0,0
1345,1346,421044,421201.0,0,0,0,0,1,3
1346,1347,421358,421516.0,0,0,0,0,1,1
1347,1348,421674,421826.5,0,0,0,0,0,0
1348,1349,421979,422134.5,0,0,0,0,0,0
1349,1350,422290,422448.0,0,0,0,0,2,1
1350,1351,422606,422758.0,0,0,0,0,0,0
1351,1352,422910,423069.0,0,0,0,0,0,1
1352,1353,423228,423389.0,0,0,0,0,3,2
1353,1354,423550,423715.5,0,0,0,0,1,2
1354,1355,423881,424039.5,1,0,0,0,2,0
1355,1356,424198,424353.5,0,0,0,0,0,0
1356,1357,424509,424661.5,0,0,0,0,2,0
1357,1358,424814,424969.5,0,0,4,0,1,0
1358,1359,425125,425281.5,0,0,2,0,0,0
1359,1360,425438,425589.5,0,0,0,0,0,0
1360,1361,425741,425895.5,0,0,0,0,3,0
1361,1362,426050,426204.5,0,0,1,0,1,0
1362,1363,426359,426513.5,0,0,1,0,1,0
1363,1364,426668,426825.0,0,0,3,0,3,1
1364,1365,426982,427136.0,0,0,0,0,2,0
1365,1366,427290,427442.5,0,0,0,0,0,0
1366,1367,427595,427747.0,0,0,0,0,0,0
1367,1368,427899,428052.0,0,0,0,0,0,0
1368,1369,428205,428360.5,0,0,0,0,2,0
1369,1370,428516,428670.5,1,1,0,0,0,0
1370,1371,428825,428981.5,0,0,0,0,1,0
1371,1372,429138,429293.5,0,1,0,0,0,0
1372,1373,429449,429604.0,0,0,1,0,0,0
1373,1374,429759,429916.0,0,0,0,0,2,0
1374,1375,430073,430232.0,0,0,0,0,3,0
1375,1376,430391,430544.0,0,0,0,0,0,0
1376,1377,430697,430855.5,0,0,0,0,1,1
1377,1378,431014,431168.0,0,0,0,0,1,0
1378,1379,431322,431475.5,0,0,0,0,1,0
1379,1380,431629,431783.0,1,0,0,0,2,0
1380,1381,431937,432095.0,0,0,0,1,1,1
1381,1382,432253,432415.5,0,0,0,0,1,1
1382,1383,432578,432737.5,0,0,0,1,0,1
1383,1384,432897,433058.5,0,0,0,2,2,1
1384,1385,433220,433378.5,0,0,0,6,0,0
1385,1386,433537,433701.5,0,0,0,2,3,2
1386,1387,433866,434020.5,0,0,0,0,0,1
1387,1388,434175,434334.0,0,0,0,0,0,0
1388,1389,434493,434645.5,0,0,0,0,0,0
1389,1390,434798,434953.5,0,0,0,0,0,0
1390,1391,435109,435265.0,0,0,0,0,0,0
1391,1392,435421,435577.0,0,0,0,0,0,0
1392,1393,435733,435887.0,0,0,0,1,2,0
1393,1394,436041,436194.5,0,0,0,1,0,0
1394,1395,436348,436503.0,0,0,0,0,4,0
1395,1396,436658,436811.5,0,0,0,0,0,1
1396,1397,436965,437123.0,0,0,1,0,0,0
1397,1398,437281,437438.5,0,0,0,0,4,1
1398,1399,437596,437750.5,0,0,0,0,1,0
1399,1400,437905,438061.5,1,0,0,1,0,0
1400,1401,438218,438390.0,0,0,0,0,0,0
1401,1402,438562,438729.5,0,0,0,0,0,0
1402,1403,438897,439051.0,0,0,0,0,0,0
1403,1404,439205,439359.5,0,0,0,0,1,2
1404,1405,439514,439668.0,0,0,0,0,0,0
1405,1406,439822,439978.5,0,0,0,1,0,0
1406,1407,440135,440291.5,1,0,0,0,2,2
1407,1408,440448,440608.0,0,0,0,1,0,2
1408,1409,440768,440923.5,0,0,0,0,2,0
1409,1410,441079,441234.5,0,0,0,0,1,1
1410,1411,441390,441547.5,0,0,0,0,0,1
1411,1412,441705,441861.5,0,0,0,0,0,1
1412,1413,442018,442170.5,0,0,0,0,0,0
1413,1414,442323,442477.5,0,0,0,2,0,1
1414,1415,442632,442788.0,0,0,0,1,2,0
1415,1416,442944,443097.5,0,0,0,0,1,0
1416,1417,443251,443405.0,0,0,0,0,3,0
1417,1418,443559,443715.5,0,0,0,0,2,0
1418,1419,443872,444031.5,0,1,0,0,4,0
1419,1420,444191,444343.5,0,1,0,0,1,0
1420,1421,444496,444652.5,0,0,2,0,0,0
1421,1422,444809,444962.0,0,0,0,0,0,0
1422,1423,445115,445269.0,1,0,0,0,0,0
1423,1424,445423,445575.0,1,0,0,0,0,0
1424,1425,445727,445881.0,0,0,2,0,0,0
1425,1426,446035,446191.0,1,0,1,0,0,0
1426,1427,446347,446502.5,0,0,1,0,1,1
1427,1428,446658,446815.0,0,0,1,0,1,1
1428,1429,446972,447127.0,0,0,0,0,0,0
1429,1430,447282,447436.0,0,0,0,0,0,0
1430,1431,447590,447743.0,0,0,0,0,0,0
1431,1432,447896,448050.5,0,0,1,0,0,0
1432,1433,448205,448359.5,0,0,0,0,0,0
1433,1434,448514,448666.5,0,0,0,0,0,0
1434,1435,448819,448972.0,0,0,0,0,0,0
1435,1436,449125,449278.5,0,0,0,0,0,0
1436,1437,449432,449586.5,1,0,0,0,0,0
1437,1438,449741,449895.5,0,0,1,1,0,0
1438,1439,450050,450211.0,0,0,0,0,2,0
1439,1440,450372,450541.0,0,0,0,0,0,0
1440,1441,450710,450865.0,1,0,0,0,1,0
1441,1442,451020,451173.0,0,0,0,0,1,0
1442,1443,451326,451483.0,0,0,0,0,0,0
1443,1444,451640,451796.0,2,2,0,0,0,0
1444,1445,451952,452106.5,0,0,0,0,1,0
1445,1446,452261,452423.0,0,0,0,1,1,0
1446,1447,452585,452743.5,0,0,1,1,1,0
1447,1448,452902,453061.5,0,0,0,0,5,1
1448,1449,453221,453379.5,0,0,0,0,3,1
1449,1450,453538,453691.0,1,0,0,0,1,0
1450,1451,453844,453996.5,0,0,0,0,0,0
1451,1452,454149,454301.5,0,0,0,0,0,0
1452,1453,454454,454612.0,2,0,0,0,4,1
1453,1454,454770,454928.5,0,0,0,0,1,1
1454,1455,455087,455244.0,0,0,0,0,2,1
1455,1456,455401,455561.5,0,0,0,0,3,0
1456,1457,455722,455880.0,1,0,0,1,1,0
1457,1458,456038,456190.0,0,0,0,0,0,0
1458,1459,456342,456498.0,1,2,0,1,0,0
1459,1460,456654,456809.0,1,0,0,2,1,0
1460,1461,456964,457125.5,0,0,0,0,0,0
1461,1462,457287,457459.5,0,0,0,0,0,0
1462,1463,457632,457794.0,0,0,0,0,1,0
1463,1464,457956,458113.0,0,3,0,0,0,0
1464,1465,458270,458423.5,0,0,1,0,0,0
1465,1466,458577,458731.0,0,1,0,0,0,0
1466,1467,458885,459039.0,0,1,0,0,0,0
1467,1468,459193,459347.0,0,0,2,0,0,0
1468,1469,459501,459653.5,0,0,0,0,0,0
1469,1470,459806,459963.5,0,0,1,0,0,0
1470,1471,460121,460276.0,0,0,4,0,0,0
1471,1472,460431,460587.0,0,0,1,0,0,0
1472,1473,460743,460895.5,0,0,0,0,0,0
1473,1474,461048,461205.0,0,1,0,0,0,0
1474,1475,461362,461524.0,0,0,1,0,0,0
1475,1476,461686,461847.0,0,0,0,1,0,0
1476,1477,462008,462163.0,0,0,0,0,1,0
1477,1478,462318,462475.0,0,1,0,0,0,0
1478,1479,462632,462797.5,0,0,0,1,1,0
1479,1480,462963,463120.5,0,0,0,0,1,3
1480,1481,463278,463433.5,0,0,1,0,2,0
1481,1482,463589,463744.0,0,1,0,0,0,0
1482,1483,463899,464057.5,1,0,1,1,0,0
1483,1484,464216,464368.0,0,0,0,0,0,1
1484,1485,464520,464675.0,0,0,0,0,0,1
1485,1486,464830,464989.0,0,0,0,0,3,1
1486,1487,465148,465304.0,0,0,0,0,0,0
1487,1488,465460,465616.5,0,0,0,0,2,0
1488,1489,465773,465926.0,0,0,0,0,0,0
1489,1490,466079,466233.5,0,0,0,0,1,0
1490,1491,466388,466539.5,0,0,0,0,1,0
1491,1492,466691,466846.5,1,0,0,0,1,0
1492,1493,467002,467155.5,0,0,0,0,1,0
1493,1494,467309,467460.0,0,0,0,0,0,0
1494,1495,467611,467764.5,0,0,0,0,0,0
1495,1496,467918,468075.0,0,0,0,0,0,1
1496,1497,468232,468395.0,0,0,0,0,1,0
1497,1498,468558,468712.0,0,0,2,0,0,0
1498,1499,468866,469023.5,0,0,0,0,1,0
1499,1500,469181,469334.5,0,0,0,0,0,0
1500,1501,469488,469645.0,2,1,1,0,2,0
1501,1502,469802,469959.0,6,0,2,0,0,0
1502,1503,470116,470278.5,12,0,4,0,0,0
1503,1504,470441,470599.5,2,0,7,0,0,0
1504,1505,470758,470912.5,2,0,2,1,0,0
1505,1506,471067,471224.0,5,0,0,3,0,0
1506,1507,471381,471533.5,0,0,0,0,0,0
1507,1508,471686,471840.0,2,0,0,0,0,0
1508,1509,471994,472145.5,0,0,0,0,0,0
1509,1510,472297,472449.5,0,0,0,0,0,0
1510,1511,472602,472755.0,0,0,0,0,0,0
1511,1512,472908,473060.0,0,0,1,0,0,0
1512,1513,473212,473373.5,0,0,0,0,3,0
1513,1514,473535,473692.0,0,0,0,0,1,0
1514,1515,473849,474005.5,0,0,0,0,0,0
1515,1516,474162,474317.5,1,2,0,0,0,0
1516,1517,474473,474624.0,0,0,0,0,0,0
1517,1518,474775,474927.5,0,0,0,0,0,0
1518,1519,475080,475231.0,0,0,0,0,0,0
1519,1520,475382,475535.0,0,0,0,0,0,0
1520,1521,475688,475841.5,0,1,0,0,0,0
1521,1522,475995,476158.5,0,2,0,0,0,0
1522,1523,476322,476474.0,0,1,0,0,0,0
1523,1524,476626,476779.0,0,0,0,0,0,0
1524,1525,476932,477084.5,0,0,0,0,0,0
1525,1526,477237,477405.5,0,0,1,0,0,0
1526,1527,477574,477725.5,0,0,0,0,0,0
1527,1528,477877,478032.5,0,0,0,0,0,0
1528,1529,478188,478346.0,0,0,0,0,0,0
1529,1530,478504,478659.0,1,1,1,0,0,0
1530,1531,478814,478966.0,0,0,0,0,1,0
1531,1532,479118,479275.5,0,1,0,0,0,0
1532,1533,479433,479586.5,0,0,0,0,0,0
1533,1534,479740,479895.5,0,0,0,0,1,2
1534,1535,480051,480209.5,0,0,0,0,0,0
1535,1536,480368,480523.0,0,0,0,0,0,0
1536,1537,480678,480832.5,0,1,0,0,0,0
1537,1538,480987,481143.0,0,1,2,0,1,0
1538,1539,481299,481458.0,0,0,0,1,0,1
1539,1540,481617,481774.5,0,0,0,0,2,1
1540,1541,481932,482085.0,0,0,0,0,0,0
1541,1542,482238,482389.5,0,0,0,0,0,0
1542,1543,482541,482696.0,1,0,0,0,0,0
1543,1544,482851,483006.0,1,1,0,0,0,0
1544,1545,483161,483315.5,0,2,0,0,0,0
1545,1546,483470,483630.0,0,3,0,0,0,0
1546,1547,483790,483955.0,0,7,0,0,0,0
1547,1548,484120,484278.5,0,3,0,0,0,0
1548,1549,484437,484593.0,0,8,0,0,0,0
1549,1550,484749,484902.0,0,0,0,0,0,0
1550,1551,485055,485208.0,0,0,0,0,0,0
1551,1552,485361,485515.5,0,0,0,0,0,0
1552,1553,485670,485822.5,0,0,0,0,1,0
1553,1554,485975,486131.0,0,0,0,0,3,0
1554,1555,486287,486441.0,0,0,0,0,1,0
1555,1556,486595,486748.0,0,0,1,0,0,0
1556,1557,486901,487054.0,0,0,0,0,0,0
1557,1558,487207,487362.5,0,0,2,0,0,0
1558,1559,487518,487672.0,1,1,0,0,0,0
1559,1560,487826,487982.5,0,0,0,0,1,1
1560,1561,488139,488299.5,0,0,1,2,0,0
1561,1562,488460,488615.0,0,0,0,0,2,0
1562,1563,488770,488925.0,1,0,0,0,1,1
1563,1564,489080,489238.5,0,0,0,0,3,0
1564,1565,489397,489556.0,1,0,0,0,1,3
1565,1566,489715,489869.0,0,0,0,0,0,1
1566,1567,490023,490177.0,0,0,0,0,2,0
1567,1568,490331,490484.0,0,0,0,0,0,0
1568,1569,490637,490792.0,0,0,0,1,0,0
1569,1570,490947,491102.5,0,3,0,0,0,0
1570,1571,491258,491410.0,0,0,0,0,0,0
1571,1572,491562,491716.0,0,0,0,0,0,0
1572,1573,491870,492024.5,0,0,0,0,0,0
1573,1574,492179,492335.0,0,0,1,3,0,0
1574,1575,492491,492643.5,0,0,0,0,0,0
1575,1576,492796,492953.0,1,0,0,1,2,0
1576,1577,493110,493265.5,0,0,0,0,0,0
1577,1578,493421,493580.0,0,0,0,0,4,1
1578,1579,493739,493890.5,0,0,0,0,0,0
1579,1580,494042,494196.0,0,0,0,0,1,0
1580,1581,494350,494505.5,0,0,0,0,1,0
1581,1582,494661,494815.5,0,0,0,0,1,0
1582,1583,494970,495122.5,0,2,0,0,0,0
1583,1584,495275,495428.5,0,0,0,0,0,0
1584,1585,495582,495734.5,0,0,0,0,0,0
1585,1586,495887,496041.5,0,0,0,0,0,2
1586,1587,496196,496349.5,0,0,0,0,0,0
1587,1588,496503,496665.0,1,0,0,0,1,0
1588,1589,496827,496979.5,0,0,0,0,0,0
1589,1590,497132,497285.0,0,0,0,0,0,1
1590,1591,497438,497592.0,0,0,0,0,0,0
1591,1592,497746,497900.0,0,0,0,0,1,0
1592,1593,498054,498211.0,0,0,0,0,2,0
1593,1594,498368,498527.5,0,0,0,0,4,0
1594,1595,498687,498850.5,0,0,0,0,5,0
1595,1596,499014,499169.5,0,0,0,0,1,0
1596,1597,499325,499477.5,0,0,0,0,0,0
1597,1598,499630,499782.0,0,0,0,0,0,1
1598,1599,499934,500089.5,0,0,0,0,3,0
1599,1600,500245,500398.0,0,0,0,0,1,0
1600,1601,500551,500702.0,0,0,0,0,0,0
1601,1602,500853,501007.0,0,0,0,0,0,0
1602,1603,501161,501316.5,0,0,0,0,0,0
1603,1604,501472,501626.0,0,0,0,0,0,0
1604,1605,501780,501932.5,0,0,0,0,0,0
1605,1606,502085,502240.0,0,0,0,0,0,0
1606,1607,502395,502566.0,0,0,0,0,0,0
1607,1608,502737,502901.0,0,0,0,0,0,0
1608,1609,503065,503222.0,0,0,0,0,1,0
1609,1610,503379,503534.5,2,0,0,0,0,0
1610,1611,503690,503842.5,0,0,0,0,0,0
1611,1612,503995,504150.0,0,0,0,0,0,0
1612,1613,504305,504458.5,0,0,0,0,0,0
1613,1614,504612,504764.5,0,0,0,0,0,0
1614,1615,504917,505071.5,0,0,0,0,1,1
1615,1616,505226,505382.0,0,0,0,0,1,0
1616,1617,505538,505694.5,0,0,0,0,0,0
1617,1618,505851,506005.0,0,0,0,0,0,0
1618,1619,506159,506313.5,0,0,0,0,0,0
1619,1620,506468,506621.5,0,0,0,0,0,0
1620,1621,506775,506928.5,0,0,0,0,0,0
1621,1622,507082,507239.5,0,0,1,0,0,0
1622,1623,507397,507549.5,0,0,0,0,0,0
1623,1624,507702,507857.5,0,0,0,0,0,0
1624,1625,508013,508165.5,0,0,0,0,0,0
1625,1626,508318,508471.0,0,0,0,0,0,0
1626,1627,508624,508777.5,0,0,0,0,0,0
1627,1628,508931,509090.5,0,0,0,0,0,1
1628,1629,509250,509404.5,0,0,0,0,0,0
1629,1630,509559,509713.0,0,0,0,0,0,0
1630,1631,509867,510022.5,0,0,0,0,0,0
1631,1632,510178,510331.0,0,0,0,1,2,0
1632,1633,510484,510639.5,0,0,0,0,1,1
1633,1634,510795,510950.0,0,0,0,0,2,0
1634,1635,511105,511259.5,0,0,0,0,2,0
1635,1636,511414,511567.0,0,0,0,0,0,1
1636,1637,511720,511878.5,1,0,0,0,5,0
1637,1638,512037,512190.0,0,0,0,0,1,0
1638,1639,512343,512495.5,0,0,0,0,1,0
1639,1640,512648,512809.0,1,0,2,0,0,0
1640,1641,512970,513125.5,0,0,0,0,0,0
1641,1642,513281,513436.0,0,0,1,0,0,0
1642,1643,513591,513746.0,3,0,0,0,0,0
1643,1644,513901,514056.5,5,0,0,0,0,0
1644,1645,514212,514369.0,4,0,0,0,0,0
1645,1646,514526,514683.0,4,0,0,1,0,0
1646,1647,514840,514996.5,1,0,0,1,0,0
1647,1648,515153,515311.5,3,0,0,4,0,0
1648,1649,515470,515628.0,2,0,0,0,0,0
1649,1650,515786,515940.0,2,0,0,0,0,0
1650,1651,516094,516247.0,1,0,0,0,0,0
1651,1652,516400,516556.0,1,0,0,0,0,0
1652,1653,516712,516871.0,3,0,0,0,2,0
1653,1654,517030,517191.5,4,0,0,1,1,0
1654,1655,517353,517510.0,4,0,0,0,3,0
1655,1656,517667,517826.5,2,0,0,0,2,0
1656,1657,517986,518144.0,0,0,0,0,4,0
1657,1658,518302,518461.0,4,0,0,0,2,0
1658,1659,518620,518779.0,1,0,0,0,4,0
1659,1660,518938,519097.5,0,0,0,0,0,2
1660,1661,519257,519411.5,3,0,0,0,1,2
1661,1662,519566,519721.5,2,0,0,0,1,2
1662,1663,519877,520034.5,6,0,0,0,1,0
1663,1664,520192,520347.5,1,0,0,0,4,0
1664,1665,520503,520662.0,8,0,0,0,0,1
1665,1666,520821,520978.0,2,0,0,0,0,2
1666,1667,521135,521297.5,2,0,0,0,0,9
1667,1668,521460,521620.0,1,1,0,0,0,1
1668,1669,521780,521937.0,0,1,2,0,0,0
1669,1670,522094,522248.5,0,0,0,0,0,2
1670,1671,522403,522560.0,0,0,0,0,0,0
1671,1672,522717,522874.5,1,0,0,0,0,0
1672,1673,523032,523188.0,0,0,1,0,0,0
1673,1674,523344,523500.0,0,0,0,0,0,0
1674,1675,523656,523809.0,1,1,0,0,0,0
1675,1676,523962,524124.5,2,0,0,0,0,0
1676,1677,524287,524442.5,4,1,0,0,0,0
1677,1678,524598,524751.0,0,1,2,0,0,0
1678,1679,524904,525059.5,1,2,2,0,0,0
1679,1680,525215,525371.0,0,3,0,0,0,0
1680,1681,525527,525682.0,0,5,0,0,0,0
1681,1682,525837,525995.5,0,3,4,0,0,0
1682,1683,526154,526312.0,1,2,4,0,0,0
