,cluster,begin,end,date,book,label,colour
2322,96481,382780,382973,279,0279Baladhuri.FutuhBuldan,pre-fatimid,orange
2323,446676668920,151377,152361,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
2324,429496926140,152343,152979,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
2325,231928403593,152051,152709,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
2326,68719521605,241063,241481,428,0428IbnSina.QanunFiTibb,fatimid,green
2327,68719521608,241096,241403,696,0696AshrafIbnYusufTurkumani.Muctamid,mamluk,blue
2328,343597444921,1944036,1944687,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2329,343597444920,1944321,1945624,845,0845Maqrizi.Muqaffa,mamluk,blue
2330,214748454918,2650392,2651001,845,0845Maqrizi.Muqaffa,mamluk,blue
2331,214748454917,2651009,2651586,845,0845Maqrizi.Muqaffa,mamluk,blue
2332,326417662009,3849396,3849897,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2333,25769809147,3850172,3850728,845,0845Maqrizi.Suluk,mamluk,blue
2334,377957271831,3850101,3850395,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2335,326417647549,698206,698385,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2336,154618827444,697516,697892,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2337,231928335461,696954,697160,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2338,231928287720,3297744,3298058,429,0429IbnTahirBaghdadi.FarqBaynaFiraq,fatimid,green
2339,8589940066,3166281,3166655,764,0764Safadi.WafiBiWafayat,mamluk,blue
2340,94489340788,3393576,3393736,845,0845Maqrizi.Suluk,mamluk,blue
2341,94489340787,3394705,3394950,845,0845Maqrizi.Suluk,mamluk,blue
2342,60129555621,3393576,3394142,656,0656IbnCabdQawiMundhiri.TakmilaLiWafayatNaqala,mamluk,blue
2343,94489340785,3394170,3395186,845,0845Maqrizi.Muqaffa,mamluk,blue
2344,249108214663,2856505,2856799,845,0845Maqrizi.Suluk,mamluk,blue
2345,51539707316,2414959,2415286,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2346,240518172772,2414965,2415286,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
2347,34359909296,687975,688312,733,0733Nuwayri.NihayatArab,mamluk,blue
2348,481036384572,807019,807318,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2349,206158539306,806412,806572,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2350,206158539304,807144,807575,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2351,180388837833,2606458,2606944,845,0845Maqrizi.Suluk,mamluk,blue
2352,51539653870,81549,81723,255,0255Jahiz.Hayawan,pre-fatimid,orange
2353,377957129505,81050,81346,400,0400IbnTahirMaqdisi.BadWaTarikh,fatimid,green
2354,377957129503,81050,81723,449,0449AbuCalaMacarri.RisalatSahilWaShajih,fatimid,green
2355,377957129507,82458,82572,487,0487AbuCubaydBakri.MucjamMaIstacjama,fatimid,green
2356,51539653865,81302,81723,255,0255Jahiz.Hayawan,pre-fatimid,orange
2357,240518299618,735668,735818,721,0721IbnRushaydSabti.MalCayba,mamluk,blue
2358,77309490692,734669,734928,487,0487AbuCubaydBakri.MucjamMaIstacjama,fatimid,green
2359,22864,735281,735729,213,0213IbnHisham.SiraNabawiyya,pre-fatimid,orange
2360,326417657007,734928,735044,487,0487AbuCubaydBakri.MucjamMaIstacjama,fatimid,green
2361,317827649070,735185,735885,487,0487AbuCubaydBakri.MucjamMaIstacjama,fatimid,green
2362,326417657008,735059,735178,276,0276IbnQutaybaDinawari.GharibHadith,pre-fatimid,orange
2363,369367326688,936827,937122,600,0600KatibMarrakushi.Istibsar,ayyubid,red
2364,134279,936620,937122,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
2365,300647882348,1269001,1269807,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2366,369367254802,1268283,1269014,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2367,103079318495,1268642,1269014,292,0292Yacqubi.Buldan,pre-fatimid,orange
2368,231928240244,1493559,1494235,597,0597CimadDinKatibIsfahani.TarikhDawlatAlSaljuq,ayyubid,red
2369,257698145893,946690,948085,733,0733Nuwayri.NihayatArab,mamluk,blue
2370,163208906966,946637,947502,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
2371,77309430718,1132266,1132791,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2372,77309430719,1131566,1131938,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2373,77309430721,1132601,1132791,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2374,77309430715,1131733,1132791,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2375,77309430716,1131369,1132252,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2376,77309430714,1131369,1132791,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2377,120259096581,1131369,1131938,736,0736IbnDawadari.KanzDurar,mamluk,blue
2378,77309430720,1131369,1131733,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2379,506806246041,2012841,2013407,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2380,34359826411,2013463,2014216,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2381,249108236404,2014279,2014662,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2382,60129644024,2827477,2827639,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2383,300647713785,2826917,2827639,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2384,360777382125,1651474,1652458,460,0460Anonymous.DhakhairTuhaf,fatimid,green
2385,103079299590,3273857,3274154,845,0845Maqrizi.Muqaffa,mamluk,blue
2386,206158499731,2424456,2424859,665,0665AbuShama.Rawdatayn,mamluk,blue
2387,42949842140,390814,391093,845,0845Maqrizi.Muqaffa,mamluk,blue
2388,249108306997,1142924,1143602,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2389,156289,1142924,1143247,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2390,309237819331,1143478,1144392,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2391,128849054218,1143170,1144392,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2392,8590123873,1141835,1142787,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2393,8590123875,1141283,1141567,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2394,156288,1141283,1141951,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2395,156286,1141473,1142787,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2396,163208779097,3213904,3214294,748,0748Dhahabi.TarikhIslam,mamluk,blue
2397,128849090615,1227020,1227617,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2398,317827618547,1227597,1227805,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2399,214748470024,892606,893170,548,0548IbnCabdKarimShahrastani.MilalWaNihal,fatimid,green
2400,163208865570,891916,892212,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
2401,489626409908,2558648,2558799,660,0660IbnCadim.BughyatTalab,mamluk,blue
2402,352187404406,2558799,2559599,470,0470MuayyadFiDinShirazi.Sira,fatimid,green
2403,120259124155,2481775,2481976,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
2404,51539690106,2481306,2481514,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
2405,292057894426,2481514,2481981,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
2406,292057894427,2481416,2481775,677,0677IbnMuyassar.AkhbarMisr,mamluk,blue
2407,472446577664,3651017,3651152,458,0458IbnSidaMursi.MuhkamWaMuhit,fatimid,green
2408,438086837649,1983173,1983669,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2409,283467989951,1785355,1785706,460,0460Anonymous.DhakhairTuhaf,fatimid,green
2410,163208940664,1784945,1785179,460,0460Anonymous.DhakhairTuhaf,fatimid,green
2411,103079316512,1785179,1785345,460,0460Anonymous.DhakhairTuhaf,fatimid,green
2412,34359785870,2474885,2475290,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2413,180388757408,2474499,2474837,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2414,257698235120,2474494,2475627,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2415,94489485689,1364531,1365366,808,0808IbnKhaldun.Tarikh,mamluk,blue
2416,257698087819,3890440,3890820,388,0388Shabushti.Diyarat,fatimid,green
2417,343597453078,3695066,3695644,615,0615MuwaffaqDinShafici.MurshidZuwwar,ayyubid,red
2418,8589941789,2108624,2109247,764,0764Safadi.AcyanCasr,mamluk,blue
2419,17179975067,3248810,3249053,200,0200SayfIbnCumar.Fitna,pre-fatimid,orange
2420,163208778691,3247552,3247768,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2421,506806310780,3252449,3252872,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2422,506806310778,3252449,3253146,845,0845Maqrizi.Muqaffa,mamluk,blue
2423,146028961326,3252493,3252697,262,0262CumarIbnShabba.TarikhMadina,pre-fatimid,orange
2424,506806310776,3252872,3253945,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2425,377957253558,3253146,3253945,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2426,360777372164,3252734,3253216,571,0571IbnCasakir.TarikhDimashq,ayyubid,red
2427,34359871762,3717698,3717913,696,0696SharafDinBusiri.Diwan,mamluk,blue
2428,249108253272,1271744,1272178,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2429,249108253276,1272056,1272165,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2430,274877961060,1272175,1273208,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2431,274877961063,1272175,1272874,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2432,317827624053,3301971,3302404,415,0415QadiCabdJabbar.ManiyyaWaAmal,fatimid,green
2433,146028922197,3301971,3302404,548,0548IbnCabdKarimShahrastani.MilalWaNihal,fatimid,green
2434,214748421424,3301976,3302465,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2435,71098,271401,272179,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2436,111669156244,271385,271923,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
2437,111669156250,271473,272096,736,0736IbnDawadari.KanzDurar,mamluk,blue
2438,111669156249,271401,271642,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2439,25769810031,271480,271780,783,0783IbnHadida.MisbahMudi,mamluk,blue
2440,609885404618,272494,272743,733,0733Nuwayri.NihayatArab,mamluk,blue
2441,609885404624,272405,272691,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2442,154618866291,1034344,1034699,458,0458YahyaIbnSacidAntaki.Tarikh,fatimid,green
2443,51539761477,1791664,1791869,845,0845Maqrizi.Muqaffa,mamluk,blue
2444,103079293524,623381,623870,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2445,103079293531,623381,623706,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2446,240518203060,624529,624999,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
2447,420907015273,3921363,3922053,845,0845Maqrizi.Suluk,mamluk,blue
2448,77309489844,1115537,1115956,262,0262CumarIbnShabba.TarikhMadina,pre-fatimid,orange
2449,77309489845,1115424,1115628,405,0405HakimNaysaburi.Mustadrak,fatimid,green
2450,42949867590,1115247,1115675,240,0240KhalifaIbnKhayyat.Tarikh,pre-fatimid,orange
2451,180388646506,913735,913870,733,0733Nuwayri.NihayatArab,mamluk,blue
2452,188978661032,913094,913504,487,0487AbuCubaydBakri.MasalikWaMamalik,fatimid,green
2453,188978661033,912383,912580,764,0764Safadi.WafiBiWafayat,mamluk,blue
2454,498216342177,2627300,2627498,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2455,223338423134,3247216,3247433,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2456,126836,3246403,3246654,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
2457,292057925861,67947,68609,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
2458,120259250483,68727,69327,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
2459,120259250485,68849,69180,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
2460,231928351963,1024100,1024584,150,0150MuqatilIbnSulayman.TafsirMuqatil,pre-fatimid,orange
2461,94489442966,547692,547969,733,0733Nuwayri.NihayatArab,mamluk,blue
2462,94489442964,546417,547004,733,0733Nuwayri.NihayatArab,mamluk,blue
2463,94489442965,547004,547386,733,0733Nuwayri.NihayatArab,mamluk,blue
2464,17179894104,1670563,1671370,310,0310Tabari.Tarikh,pre-fatimid,orange
2465,17179894113,1670196,1670310,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
2466,148563,1670323,1671370,157,0157AbuMikhnafAzdi.MaqtalHusayn,pre-fatimid,orange
2467,17179894115,1670729,1671349,597,0597IbnJawzi.Muntazam,ayyubid,red
2468,8589969945,3381598,3381797,681,0681IbnKhallikan.WafayatAcyan,mamluk,blue
2469,257698250459,97979,98421,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
2470,249108259966,98837,99545,733,0733Nuwayri.NihayatArab,mamluk,blue
2471,163208895479,869998,870967,845,0845Maqrizi.Suluk,mamluk,blue
2472,120259179167,870575,870967,654,0654SibtIbnJawzi.MiratZaman,mamluk,blue
2473,326417638469,870356,870967,733,0733Nuwayri.NihayatArab,mamluk,blue
2474,326417638468,869401,870224,726,0726Yunini.DhaylMiratZaman,mamluk,blue
2475,326417638466,869638,870967,845,0845Maqrizi.Muqaffa,mamluk,blue
2476,661425133698,2966619,2967065,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2477,93759,2965690,2966614,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2478,60129632610,2966235,2966410,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2479,51539735917,622727,623183,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2480,51539735914,621970,623211,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2481,51539735915,621695,622506,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2482,51539735920,621695,623217,736,0736IbnDawadari.KanzDurar,mamluk,blue
2483,51539735913,621695,623061,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2484,51539735916,622403,623217,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2485,51539735919,623045,623217,634,0634AbuRabicHimyari.Iktifa,ayyubid,red
2486,51539735918,621695,621970,717,0717CabbasSafadi.NuzhatMalikWaMamluk,mamluk,blue
2487,77309472785,3521476,3522161,733,0733Nuwayri.NihayatArab,mamluk,blue
2488,17179903814,347741,348200,717,0717CabbasSafadi.NuzhatMalikWaMamluk,mamluk,blue
2489,429496868666,347452,348200,845,0845Maqrizi.Suluk,mamluk,blue
2490,51539767846,3680431,3681843,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2491,111669275797,1400422,1400960,630,0630IbnAthirCizzDin.Kamil,ayyubid,red
2492,60129544726,2003955,2004935,845,0845Maqrizi.Muqaffa,mamluk,blue
2493,128849067117,2004563,2005133,807,0807IbnFurat.TarikhDuwal,mamluk,blue
2494,360777427964,2003688,2004420,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2495,360777255468,2909048,2909494,355,0355MuhammadKindi.FadailMisr,pre-fatimid,orange
2496,515396275251,2613177,2613751,749,0749ZaynDinIbnWardi.Tarikh,mamluk,blue
2497,94489314246,2613959,2614336,732,0732AbuFida.MukhtasarFiAkhbar,mamluk,blue
2498,171798893629,2614187,2614533,732,0732AbuFida.MukhtasarFiAkhbar,mamluk,blue
2499,498216246081,2614068,2614623,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2500,17179974014,2613116,2613296,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2501,515396275257,2613618,2613770,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2502,111669189128,2613346,2613795,732,0732AbuFida.MukhtasarFiAkhbar,mamluk,blue
2503,60129755130,813592,813944,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2504,249108278522,814294,814465,251,0251IbnZanjawayh.Amwal,pre-fatimid,orange
2505,103079222826,3499590,3499790,762,0762MughultayIbnQilij.DurrManzur,mamluk,blue
2506,8589978098,1652927,1653279,764,0764Safadi.WafiBiWafayat,mamluk,blue
2507,89851,1652931,1653279,626,0626YaqutHamawi.MucjamUdaba,ayyubid,red
2508,472446504116,1652927,1653105,764,0764IbnShakirKutubi.FawatWafayat,mamluk,blue
2509,223338434398,2636308,2636660,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
2510,197568520247,22121,22324,375,0375IkhwanSafa.Rasail,fatimid,green
2511,146029068934,21304,22049,375,0375IkhwanSafa.Rasail,fatimid,green
2512,171798887797,22331,22672,375,0375IkhwanSafa.Rasail,fatimid,green
2513,34359885575,1450773,1451333,626,0626YaqutHamawi.MucjamUdaba,ayyubid,red
2514,197568554951,1450773,1450934,626,0626YaqutHamawi.MucjamUdaba,ayyubid,red
2515,403727115416,1451459,1451707,654,0654IbnShaccarMawsili.Qalaid,mamluk,blue
2516,335007449474,2987657,2988104,845,0845Maqrizi.Muqaffa,mamluk,blue
2517,25769932646,2988163,2988537,292,0292Yacqubi.Buldan,pre-fatimid,orange
2518,77309554247,2317997,2318242,420,0420Musabbihi.AkhbarMisr,fatimid,green
2519,197568527189,3081493,3081689,515,0515IbnMuhammadAminDinTarabulusi.MajmucLatif,fatimid,green
2520,481036358161,1265393,1266150,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2521,154314,2753127,2753719,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2522,154315,2752087,2752308,414,0414AbuHayyanTawhidi.Basair,fatimid,green
2523,249108164768,3032526,3032880,420,0420Musabbihi.AkhbarMisr,fatimid,green
2524,274877911523,1477509,1477897,845,0845Maqrizi.Muqaffa,mamluk,blue
2525,223338343776,2757461,2758516,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2526,68719666862,2757461,2758251,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2527,25769842631,465909,466443,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
2528,154618886046,466061,466361,733,0733Nuwayri.NihayatArab,mamluk,blue
2529,68719517404,465208,465909,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
2530,68719517408,464931,465476,528,0528HakamIbnAbiSalt.Diwan,fatimid,green
2531,154618886042,464891,466353,681,0681IbnKhallikan.WafayatAcyan,mamluk,blue
2532,68719517406,465106,466298,597,0597CimadDinKatibIsfahani.BustanJamic,ayyubid,red
2533,395137078502,134733,135389,733,0733Nuwayri.NihayatArab,mamluk,blue
2534,584115757741,135398,136137,733,0733Nuwayri.NihayatArab,mamluk,blue
2535,128849022709,1263847,1264514,845,0845Maqrizi.Muqaffa,mamluk,blue
2536,498216337373,1263103,1263593,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2537,498216337372,1264005,1264587,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2538,274878088545,1263649,1264048,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2539,60129737482,545109,545693,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
2540,240518256466,544678,544894,733,0733Nuwayri.NihayatArab,mamluk,blue
2541,231928417878,3837695,3838023,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2542,111669247974,3837465,3837664,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2543,386547174840,3450965,3451523,845,0845Maqrizi.Suluk,mamluk,blue
2544,146028976598,3451351,3451585,807,0807IbnFurat.TarikhDuwal,mamluk,blue
2545,231928397389,30434,30562,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
2546,154618959482,30055,30691,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2547,77309437073,30691,31283,626,0626YaqutHamawi.MucjamBuldan,ayyubid,red
2548,523986063600,1858089,1858746,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2549,68719589051,2658748,2659201,692,0692IbnCabdZahir.RawdZahir,mamluk,blue
2550,644245218099,3262377,3263021,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2551,8589947927,3262171,3262367,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2552,472446445528,3263383,3263662,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2553,249108258740,2818245,2818734,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2554,154619000550,2818878,2819224,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2555,249108258738,2818259,2818709,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2556,34359917842,2637092,2638345,845,0845Maqrizi.Muqaffa,mamluk,blue
2557,34359917843,2637559,2638348,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
2558,34359917844,2637047,2637555,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
2559,34359804764,1674896,1675615,597,0597IbnJawzi.Muntazam,ayyubid,red
2560,369367279236,1674907,1675045,230,0230IbnSacd.TarjamatHusayn,pre-fatimid,orange
2561,8590080497,1674830,1675173,157,0157AbuMikhnafAzdi.MaqtalHusayn,pre-fatimid,orange
2562,111669347378,1675754,1676022,157,0157AbuMikhnafAzdi.MaqtalHusayn,pre-fatimid,orange
2563,161565,1675216,1675762,157,0157AbuMikhnafAzdi.MaqtalHusayn,pre-fatimid,orange
2564,377957215338,1675318,1675639,279,0279Baladhuri.AnsabAshraf,pre-fatimid,orange
2565,412316958321,1856764,1857988,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2566,25770022377,1092611,1092810,748,0748Dhahabi.TarikhIslam,mamluk,blue
2567,25770022375,1092367,1092810,748,0748Dhahabi.TarikhIslam,mamluk,blue
2568,463856498007,1091131,1092611,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2569,343597504386,1091808,1092810,654,0654SibtIbnJawzi.MiratZaman,mamluk,blue
2570,154618917297,773132,773564,733,0733Nuwayri.NihayatArab,mamluk,blue
2571,37554,773465,773675,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
2572,37551,773163,773783,346,0346Mascudi.MurujDhahab,pre-fatimid,orange
2573,128849210809,745155,745397,458,0458IbnSidaMursi.MuhkamWaMuhit,fatimid,green
2574,386547127534,1417984,1418297,749,0749IbnFadlAllahCumari.MasalikAbsar,mamluk,blue
2575,214748520539,2689836,2691291,346,0346Mascudi.TanbihWaIshraf,pre-fatimid,orange
2576,257698041770,1904100,1904228,845,0845Maqrizi.Suluk,mamluk,blue
2577,68719682043,438297,438854,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
2578,68719682044,438877,439382,346,0346Mascudi.AkhbarZaman,pre-fatimid,orange
2579,60129623577,438624,439382,733,0733Nuwayri.NihayatArab,mamluk,blue
2580,85899397426,1381922,1382461,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2581,85899397428,1382467,1382838,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2582,317827624824,1381624,1381885,845,0845Maqrizi.ItticazHunafa,mamluk,blue
2583,68719537760,541297,541729,733,0733Nuwayri.NihayatArab,mamluk,blue
2584,206158512475,2030183,2030321,733,0733Nuwayri.NihayatArab,mamluk,blue
2585,8590126586,2497307,2498124,733,0733Nuwayri.NihayatArab,mamluk,blue
2586,8590126587,2497297,2497798,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2587,8590126588,2497595,2498078,262,0262YacqubIbnShayba.MulakhkhasMinMusnadCumarIbnKhattab,pre-fatimid,orange
2588,8590126589,2498359,2498737,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2589,8590126585,2497809,2498737,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2590,8590126590,2498095,2498440,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2591,120259246964,3429800,3430205,733,0733Nuwayri.NihayatArab,mamluk,blue
2592,163208937547,1296890,1297240,845,0845Maqrizi.Muqaffa,mamluk,blue
2593,85899543675,2245268,2245612,764,0764Safadi.WafiBiWafayat,mamluk,blue
2594,85899507285,636767,637541,367,0367IbnHawqal.SuratArd,fatimid,green
2595,352187477096,2564449,2564692,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
2596,352187477097,2564264,2564435,585,0585IbnCaliIbnZuhraHalabi.GhunyatNuzuc,ayyubid,red
2597,154618958646,1006021,1006467,842,0842IbnNasirDinDimashqi.JamicAthar,mamluk,blue
2598,68719581203,1005819,1006549,310,0310Tabari.Tarikh,pre-fatimid,orange
2599,377957271832,3852877,3853201,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2600,128849059856,3852647,3852945,845,0845Maqrizi.Suluk,mamluk,blue
2601,111669266350,1127212,1127382,487,0487AbuCubaydBakri.MucjamMaIstacjama,fatimid,green
2602,77309443477,1126502,1126705,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2603,369367237693,3726312,3726811,733,0733Nuwayri.NihayatArab,mamluk,blue
2604,137439038402,384542,384895,279,0279Baladhuri.FutuhBuldan,pre-fatimid,orange
2605,137439038403,384458,385018,279,0279Baladhuri.FutuhBuldan,pre-fatimid,orange
2606,34359884226,383444,383729,450,0450AbuHasanMawardi.AhkamSultaniyya,fatimid,green
2607,8590105956,3652840,3653799,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2608,163208928051,3652655,3652821,742,0742Mizzi.TahdhibKamal,mamluk,blue
2609,8589949827,3653513,3653799,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2610,197568510566,2936384,2936839,262,0262CumarIbnShabba.TarikhMadina,pre-fatimid,orange
2611,197568510567,2936486,2936661,262,0262CumarIbnShabba.TarikhMadina,pre-fatimid,orange
2612,481036412482,2422844,2423182,347,0347IbnYunusSadafi.Tarikh,pre-fatimid,orange
2613,343597418574,2422015,2422249,182,0182AbuYusufYacqub.Kharaj,pre-fatimid,orange
2614,163208971476,1158318,1158530,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2615,155935,1157480,1157884,224,0224QasimIbnSalam.Amwal,pre-fatimid,orange
2616,34359890536,1158494,1158769,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2617,51539682984,1157880,1158027,279,0279Baladhuri.FutuhBuldan,pre-fatimid,orange
2618,163208971472,1157480,1158490,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2619,300647738953,2867817,2868531,821,0821Qalqashandi.SubhAcsha,mamluk,blue
2620,438086773329,676184,676730,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2621,618475505506,676734,677679,355,0355MuhammadKindi.WulatMisr,pre-fatimid,orange
2622,17180012145,617495,617710,629,0629CabdLatifBaghdadi.IfadaWaIctibar,ayyubid,red
2623,120259225815,617956,618202,257,0257IbnCabdHakam.FutuhMisr,pre-fatimid,orange
2624,386547242171,2881198,2881373,845,0845Maqrizi.Suluk,mamluk,blue
2625,240518356029,1234212,1234713,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
2626,335007506882,1234677,1235462,845,0845Maqrizi.Muqaffa,mamluk,blue
2627,94489507930,1234810,1235462,350,0350Balawi.SiratAhmadIbnTulun,pre-fatimid,orange
2628,249108194792,1233955,1234677,845,0845Maqrizi.Muqaffa,mamluk,blue
2629,77309458502,1306818,1307129,405,0405HakimNaysaburi.Mustadrak,fatimid,green
