,pos,date,label,colour
3469,3346792,256,pre-fatimid,orange
3470,3347248,264,pre-fatimid,orange
3471,3347559,0,,
3472,3348137,200,pre-fatimid,orange
3473,3348494,334,pre-fatimid,orange
3474,3348541,437,fatimid,green
3475,3348644,351,pre-fatimid,orange
3476,3349297,358,fatimid,green
3477,3349550,0,,
3478,3351154,380,fatimid,green
3479,3354245,266,pre-fatimid,orange
3480,3354305,330,pre-fatimid,orange
3481,3355379,17,first-century,saddlebrown
3482,3358813,0,,
3483,3360564,0,,
3484,3369737,457,fatimid,green
3485,3369791,459,fatimid,green
3486,3371685,591,ayyubid,red
3487,3372232,213,pre-fatimid,orange
3488,3372347,566,fatimid,green
3489,3373367,566,fatimid,green
3490,3373744,825,mamluk,blue
3491,3374217,570,ayyubid,red
3492,3374335,593,ayyubid,red
3493,3374886,566,fatimid,green
3494,3375559,71,first-century,saddlebrown
3495,3375651,78,first-century,saddlebrown
3496,3375730,79,first-century,saddlebrown
3497,3375870,79,first-century,saddlebrown
3498,3376008,80,first-century,saddlebrown
3499,3376273,82,first-century,saddlebrown
3500,3377123,587,ayyubid,red
3501,3377816,640,ayyubid,red
3502,3378142,636,ayyubid,red
3503,3378544,570,ayyubid,red
3504,3379562,572,ayyubid,red
3505,3380442,580,ayyubid,red
3506,3380933,694,mamluk,blue
3507,3381818,529,fatimid,green
3508,3382188,566,fatimid,green
3509,3383111,596,ayyubid,red
3510,3385078,0,,
3511,3385963,592,ayyubid,red
3512,3386210,599,ayyubid,red
3513,3386513,622,ayyubid,red
3514,3386651,551,fatimid,green
3515,3386904,629,ayyubid,red
3516,3387640,577,ayyubid,red
3517,3388235,593,ayyubid,red
3518,3389008,603,ayyubid,red
3519,3389078,693,mamluk,blue
3520,3389760,785,mamluk,blue
3521,3390255,806,mamluk,blue
3522,3390365,745,mamluk,blue
3523,3390689,676,mamluk,blue
3524,3391863,676,mamluk,blue
3525,3392755,676,mamluk,blue
3526,3393060,750,mamluk,blue
3527,3393204,762,mamluk,blue
3528,3393294,0,,
3529,3393711,769,mamluk,blue
3530,3394139,776,mamluk,blue
3531,3394236,716,mamluk,blue
3532,3394486,654,mamluk,blue
3533,3394948,603,ayyubid,red
3534,3395176,659,mamluk,blue
3535,3397303,677,mamluk,blue
3536,3397904,668,mamluk,blue
3537,3398016,672,mamluk,blue
3538,3398173,704,mamluk,blue
3539,3398563,813,mamluk,blue
3540,3398986,812,mamluk,blue
3541,3399310,17,first-century,saddlebrown
3542,3399897,758,mamluk,blue
3543,3400413,548,fatimid,green
3544,3401212,587,ayyubid,red
3545,3401332,596,ayyubid,red
3546,3401977,607,ayyubid,red
3547,3402329,650,mamluk,blue
3548,3403211,622,ayyubid,red
3549,3405344,100,,
3550,3407546,612,ayyubid,red
3551,3409568,613,ayyubid,red
3552,3409872,639,ayyubid,red
3553,3409946,40,first-century,saddlebrown
3554,3410029,641,ayyubid,red
3555,3410228,650,mamluk,blue
3556,3410460,648,,
3557,3411171,677,mamluk,blue
3558,3411278,730,mamluk,blue
3559,3411760,647,ayyubid,red
3560,3412481,648,,
3561,3414177,622,ayyubid,red
3562,3414893,806,mamluk,blue
3563,3415326,576,ayyubid,red
3564,3415459,596,ayyubid,red
3565,3415785,615,ayyubid,red
3566,3417918,618,ayyubid,red
3567,3417975,10,first-century,saddlebrown
3568,3418191,21,first-century,saddlebrown
3569,3418812,24,first-century,saddlebrown
3570,3420390,26,first-century,saddlebrown
3571,3420818,26,first-century,saddlebrown
3572,3421641,27,first-century,saddlebrown
3573,3421797,28,first-century,saddlebrown
3574,3422094,29,first-century,saddlebrown
3575,3422413,30,first-century,saddlebrown
3576,3422471,31,first-century,saddlebrown
3577,3422947,33,first-century,saddlebrown
3578,3423195,34,first-century,saddlebrown
3579,3423230,35,first-century,saddlebrown
3580,3423613,635,ayyubid,red
3581,3423655,0,,
3582,3423736,40,first-century,saddlebrown
3583,3425638,636,ayyubid,red
3584,3426971,660,mamluk,blue
3585,3427009,662,mamluk,blue
3586,3427242,662,mamluk,blue
3587,3432332,0,,
3588,3433866,690,mamluk,blue
3589,3436605,690,mamluk,blue
3590,3437114,691,mamluk,blue
3591,3437365,761,mamluk,blue
3592,3437867,698,mamluk,blue
3593,3437924,703,mamluk,blue
3594,3438180,690,mamluk,blue
3595,3439243,741,mamluk,blue
3596,3441229,0,,
3597,3441995,761,mamluk,blue
3598,3443059,709,mamluk,blue
3599,3443607,697,mamluk,blue
3600,3444167,719,mamluk,blue
3601,3448114,732,mamluk,blue
3602,3448366,742,mamluk,blue
3603,3451641,742,mamluk,blue
3604,3452342,744,mamluk,blue
3605,3454028,678,mamluk,blue
3606,3454078,0,,
3607,3454769,86,first-century,saddlebrown
3608,3455062,9,first-century,saddlebrown
3609,3458613,698,mamluk,blue
3610,3459062,696,mamluk,blue
3611,3459460,100,,
3612,3460976,98,first-century,saddlebrown
3613,3462574,98,first-century,saddlebrown
3614,3462920,700,mamluk,blue
3615,3463151,815,mamluk,blue
3616,3463330,790,mamluk,blue
3617,3463512,682,mamluk,blue
3618,3463825,91,first-century,saddlebrown
3619,3464194,693,mamluk,blue
3620,3465336,696,mamluk,blue
3621,3466402,699,mamluk,blue
3622,3466828,709,mamluk,blue
3623,3467797,711,mamluk,blue
3624,3470174,712,mamluk,blue
3625,3470605,712,mamluk,blue
3626,3470853,728,mamluk,blue
3627,3472132,522,fatimid,green
3628,3472232,599,ayyubid,red
3629,3472543,772,mamluk,blue
3630,3472761,815,mamluk,blue
3631,3474382,776,mamluk,blue
3632,3474567,824,mamluk,blue
3633,3474887,605,ayyubid,red
3634,3475292,814,mamluk,blue
3635,3475742,758,mamluk,blue
3636,3477250,730,mamluk,blue
3637,3477564,718,mamluk,blue
3638,3477810,719,mamluk,blue
3639,3478181,723,mamluk,blue
3640,3478272,0,,
3641,3479944,727,mamluk,blue
3642,3480568,28,first-century,saddlebrown
3643,3481221,732,mamluk,blue
3644,3482215,756,mamluk,blue
3645,3483228,763,mamluk,blue
3646,3483400,68,first-century,saddlebrown
3647,3483584,776,mamluk,blue
3648,3483864,751,mamluk,blue
3649,3484420,797,mamluk,blue
3650,3484912,751,mamluk,blue
3651,3485177,682,mamluk,blue
3652,3485445,683,mamluk,blue
3653,3486124,782,mamluk,blue
3654,3487089,797,mamluk,blue
3655,3487464,767,mamluk,blue
3656,3487775,790,mamluk,blue
3657,3488176,791,mamluk,blue
3658,3489087,792,mamluk,blue
3659,3489296,0,,
3660,3489439,794,mamluk,blue
3661,3489629,0,,
3662,3490413,96,first-century,saddlebrown
3663,3490495,797,mamluk,blue
3664,3491850,98,first-century,saddlebrown
3665,3493529,99,first-century,saddlebrown
3666,3493888,799,mamluk,blue
3667,3494642,684,mamluk,blue
3668,3495062,715,mamluk,blue
3669,3495373,728,mamluk,blue
3670,3496096,697,mamluk,blue
3671,3496265,698,mamluk,blue
3672,3497809,698,mamluk,blue
3673,3497996,723,mamluk,blue
3674,3498644,711,mamluk,blue
3675,3499124,720,mamluk,blue
3676,3499195,29,first-century,saddlebrown
3677,3500099,745,mamluk,blue
3678,3501611,761,mamluk,blue
3679,3502026,725,mamluk,blue
3680,3502342,768,mamluk,blue
3681,3502770,768,mamluk,blue
3682,3502890,69,first-century,saddlebrown
3683,3503102,774,mamluk,blue
3684,3503261,775,mamluk,blue
3685,3504275,775,mamluk,blue
3686,3504701,771,mamluk,blue
3687,3504998,770,mamluk,blue
3688,3505340,771,mamluk,blue
3689,3505526,774,mamluk,blue
3690,3506259,785,mamluk,blue
3691,3506758,663,mamluk,blue
3692,3507306,680,mamluk,blue
3693,3508083,678,mamluk,blue
3694,3508665,776,mamluk,blue
3695,3509808,94,first-century,saddlebrown
3696,3509978,794,mamluk,blue
3697,3510447,810,mamluk,blue
3698,3511272,811,mamluk,blue
3699,3512596,812,mamluk,blue
3700,3517566,15,first-century,saddlebrown
3701,3519304,756,mamluk,blue
3702,3519360,57,first-century,saddlebrown
3703,3521445,0,,
3704,3522591,59,first-century,saddlebrown
3705,3522792,759,mamluk,blue
3706,3524052,88,first-century,saddlebrown
3707,3524768,259,pre-fatimid,orange
3708,3524840,261,pre-fatimid,orange
3709,3525356,262,pre-fatimid,orange
3710,3526148,346,pre-fatimid,orange
3711,3526924,682,mamluk,blue
3712,3527359,683,mamluk,blue
3713,3527484,675,mamluk,blue
3714,3529706,680,mamluk,blue
3715,3535596,821,mamluk,blue
3716,3535641,23,first-century,saddlebrown
3717,3535798,24,first-century,saddlebrown
3718,3536032,825,mamluk,blue
3719,3537110,403,fatimid,green
3720,3537292,405,fatimid,green
3721,3537673,675,mamluk,blue
3722,3538381,632,ayyubid,red
3723,3540092,591,ayyubid,red
3724,3541388,624,ayyubid,red
3725,3541509,713,mamluk,blue
3726,3541762,516,fatimid,green
3727,3543034,403,fatimid,green
3728,3543532,403,fatimid,green
3729,3543911,405,fatimid,green
3730,3544592,516,fatimid,green
3731,3545562,591,ayyubid,red
3732,3545708,627,ayyubid,red
3733,3546193,793,mamluk,blue
3734,3546556,516,fatimid,green
3735,3547606,516,fatimid,green
3736,3548591,660,mamluk,blue
3737,3549014,566,fatimid,green
3738,3549368,505,fatimid,green
3739,3549576,565,fatimid,green
3740,3549814,568,ayyubid,red
3741,3550322,642,ayyubid,red
3742,3550462,662,mamluk,blue
3743,3551920,145,pre-fatimid,orange
3744,3552108,145,pre-fatimid,orange
3745,3552589,360,fatimid,green
3746,3553843,0,,
3747,3557041,544,fatimid,green
3748,3557600,569,ayyubid,red
3749,3558106,806,mamluk,blue
3750,3559763,797,mamluk,blue
3751,3560860,0,,
3752,3561056,99,first-century,saddlebrown
3753,3562709,801,mamluk,blue
3754,3563014,780,mamluk,blue
3755,3563563,706,mamluk,blue
3756,3565260,709,mamluk,blue
3757,3565919,0,,
3758,3565964,726,mamluk,blue
3759,3566119,776,mamluk,blue
3760,3566303,796,mamluk,blue
3761,3567700,708,mamluk,blue
3762,3568844,709,mamluk,blue
3763,3570782,780,mamluk,blue
3764,3570993,786,mamluk,blue
3765,3571651,725,mamluk,blue
3766,3571888,736,mamluk,blue
3767,3573146,798,mamluk,blue
3768,3573191,0,,
3769,3573514,800,mamluk,blue
3770,3573614,800,mamluk,blue
3771,3573731,801,mamluk,blue
3772,3574003,802,mamluk,blue
3773,3574437,803,mamluk,blue
3774,3575289,809,mamluk,blue
3775,3577842,808,mamluk,blue
3776,3578798,6,first-century,saddlebrown
3777,3579184,683,mamluk,blue
3778,3579565,659,mamluk,blue
3779,3579719,659,mamluk,blue
3780,3579847,661,mamluk,blue
3781,3579961,684,mamluk,blue
3782,3580143,756,mamluk,blue
3783,3581242,786,mamluk,blue
3784,3581627,723,mamluk,blue
3785,3582637,749,mamluk,blue
3786,3582808,750,mamluk,blue
3787,3583926,750,mamluk,blue
3788,3584822,723,mamluk,blue
3789,3584865,725,mamluk,blue
3790,3587240,790,mamluk,blue
3791,3587338,806,mamluk,blue
3792,3587747,800,mamluk,blue
3793,3588382,709,mamluk,blue
3794,3589354,717,mamluk,blue
3795,3589803,645,ayyubid,red
3796,3589878,728,mamluk,blue
3797,3590052,789,mamluk,blue
3798,3590337,726,mamluk,blue
3799,3590827,806,mamluk,blue
3800,3592285,733,mamluk,blue
3801,3595210,736,mamluk,blue
3802,3595659,806,mamluk,blue
3803,3596311,808,mamluk,blue
3804,3597047,748,mamluk,blue
3805,3597257,748,mamluk,blue
3806,3598677,739,mamluk,blue
3807,3598883,749,mamluk,blue
3808,3600532,791,mamluk,blue
3809,3600848,791,mamluk,blue
3810,3601117,707,mamluk,blue
3811,3601297,806,mamluk,blue
3812,3601429,814,mamluk,blue
3813,3602119,822,mamluk,blue
3814,3602521,823,mamluk,blue
3815,3604884,668,mamluk,blue
3816,3605379,684,mamluk,blue
3817,3605723,714,mamluk,blue
3818,3606159,796,mamluk,blue
3819,3606512,806,mamluk,blue
3820,3606995,694,mamluk,blue
3821,3607656,691,mamluk,blue
3822,3607765,663,mamluk,blue
3823,3608184,595,ayyubid,red
3824,3608271,682,mamluk,blue
3825,3609842,806,mamluk,blue
3826,3610334,640,ayyubid,red
3827,3610451,0,,
3828,3610977,693,mamluk,blue
3829,3611196,694,mamluk,blue
3830,3611418,707,mamluk,blue
3831,3612305,663,mamluk,blue
3832,3612992,731,mamluk,blue
3833,3613063,657,mamluk,blue
3834,3613690,696,mamluk,blue
3835,3614327,30,first-century,saddlebrown
3836,3615731,671,mamluk,blue
3837,3616502,676,mamluk,blue
3838,3617185,597,ayyubid,red
3839,3617278,696,mamluk,blue
3840,3617689,806,mamluk,blue
3841,3618110,696,mamluk,blue
3842,3618300,670,mamluk,blue
3843,3618388,730,mamluk,blue
3844,3618612,682,mamluk,blue
3845,3618888,688,mamluk,blue
3846,3619159,808,mamluk,blue
3847,3619837,719,mamluk,blue
3848,3620071,647,ayyubid,red
3849,3620194,720,mamluk,blue
3850,3620352,714,mamluk,blue
3851,3620527,753,mamluk,blue
3852,3620756,740,mamluk,blue
3853,3621069,806,mamluk,blue
3854,3623117,722,mamluk,blue
3855,3623273,761,mamluk,blue
3856,3623739,0,,
3857,3623834,610,ayyubid,red
3858,3624578,794,mamluk,blue
3859,3624909,720,mamluk,blue
3860,3625106,723,mamluk,blue
3861,3625216,754,mamluk,blue
3862,3625854,687,mamluk,blue
3863,3626212,724,mamluk,blue
3864,3626654,709,mamluk,blue
3865,3626884,720,mamluk,blue
3866,3627065,792,mamluk,blue
3867,3627123,806,mamluk,blue
3868,3627493,633,ayyubid,red
3869,3627716,737,mamluk,blue
3870,3627842,817,mamluk,blue
3871,3628538,725,mamluk,blue
3872,3628642,802,mamluk,blue
3873,3629656,719,mamluk,blue
3874,3629986,737,mamluk,blue
3875,3630412,7,first-century,saddlebrown
3876,3632129,733,mamluk,blue
3877,3632317,770,mamluk,blue
3878,3632906,122,pre-fatimid,orange
3879,3633589,122,pre-fatimid,orange
3880,3634127,525,fatimid,green
3881,3635405,0,,
3882,3641730,0,,
3883,3644846,122,pre-fatimid,orange
3884,3645760,0,,
3885,3648726,122,pre-fatimid,orange
3886,3650867,129,pre-fatimid,orange
3887,3654455,204,pre-fatimid,orange
3888,3654561,208,pre-fatimid,orange
3889,3657993,482,fatimid,green
3890,3658089,532,fatimid,green
3891,3665576,608,ayyubid,red
3892,3666877,433,fatimid,green
3893,3668811,0,,
3894,3669306,541,fatimid,green
3895,3670160,780,mamluk,blue
3896,3670527,522,fatimid,green
3897,3671253,526,fatimid,green
3898,3672148,526,fatimid,green
3899,3672238,574,ayyubid,red
3900,3672522,676,mamluk,blue
3901,3672908,677,mamluk,blue
3902,3672947,0,,
3903,3674742,547,fatimid,green
3904,3675151,800,mamluk,blue
3905,3676519,528,fatimid,green
3906,3676795,542,fatimid,green
3907,3678180,0,,
3908,3678509,533,fatimid,green
3909,3679756,536,fatimid,green
3910,3680510,530,fatimid,green
3911,3680906,420,fatimid,green
3912,3681009,443,fatimid,green
3913,3683221,430,fatimid,green
3914,3685197,535,fatimid,green
3915,3685613,458,fatimid,green
3916,3686397,550,fatimid,green
3917,3689944,501,fatimid,green
3918,3691195,453,fatimid,green
3919,3691506,515,fatimid,green
3920,3692611,526,fatimid,green
3921,3692851,520,fatimid,green
3922,3693278,0,,
3923,3693942,366,fatimid,green
3924,3694185,520,fatimid,green
3925,3694472,567,,
3926,3695599,577,ayyubid,red
3927,3695721,526,fatimid,green
3928,3695917,515,fatimid,green
3929,3696005,520,fatimid,green
3930,3696999,210,pre-fatimid,orange
3931,3697048,256,pre-fatimid,orange
3932,3697545,240,pre-fatimid,orange
3933,3697769,403,fatimid,green
3934,3698302,256,pre-fatimid,orange
3935,3699549,259,pre-fatimid,orange
3936,3700652,415,fatimid,green
3937,3701197,421,fatimid,green
3938,3701794,406,fatimid,green
3939,3703594,441,fatimid,green
3940,3709390,65,first-century,saddlebrown
3941,3709782,65,first-century,saddlebrown
3942,3710069,65,first-century,saddlebrown
3943,3711118,65,first-century,saddlebrown
3944,3711937,65,first-century,saddlebrown
3945,3712701,360,fatimid,green
3946,3712981,361,fatimid,green
3947,3713782,381,fatimid,green
3948,3713837,6,first-century,saddlebrown
3949,3714257,6,first-century,saddlebrown
3950,3714937,400,fatimid,green
3951,3715229,366,fatimid,green
3952,3715314,546,fatimid,green
3953,3715373,580,ayyubid,red
3954,3718147,561,fatimid,green
3955,3718247,638,ayyubid,red
3956,3719626,331,pre-fatimid,orange
3957,3719748,335,pre-fatimid,orange
3958,3719840,264,pre-fatimid,orange
3959,3719912,270,pre-fatimid,orange
3960,3719995,252,pre-fatimid,orange
3961,3720100,432,fatimid,green
3962,3720200,245,pre-fatimid,orange
3963,3720446,800,mamluk,blue
3964,3720493,809,mamluk,blue
3965,3720720,815,mamluk,blue
3966,3721888,204,pre-fatimid,orange
3967,3722973,474,fatimid,green
3968,3724618,608,ayyubid,red
3969,3726298,640,ayyubid,red
3970,3726445,780,mamluk,blue
3971,3726582,811,mamluk,blue
3972,3726627,832,mamluk,blue
3973,3726817,840,mamluk,blue
3974,3726926,0,,
3975,3727609,480,fatimid,green
3976,3728355,720,mamluk,blue
3977,3729071,790,mamluk,blue
3978,3730250,780,mamluk,blue
3979,3731162,814,mamluk,blue
3980,3733527,130,pre-fatimid,orange
3981,3733638,94,first-century,saddlebrown
3982,3733735,80,first-century,saddlebrown
3983,3739487,127,pre-fatimid,orange
3984,3739575,0,,
3985,3739727,130,pre-fatimid,orange
3986,3739776,424,fatimid,green
3987,3741368,0,,
3988,3741520,0,,
3989,3746931,81,first-century,saddlebrown
3990,3750722,2,first-century,saddlebrown
3991,3750991,0,,
3992,3751257,0,,
3993,3751369,2,first-century,saddlebrown
3994,3751475,0,,
3995,3758860,315,pre-fatimid,orange
3996,3759150,336,pre-fatimid,orange
3997,3760589,300,pre-fatimid,orange
3998,3760742,0,,
3999,3761162,0,,
4000,3761520,0,,
4001,3761633,0,,
4002,3761909,0,,
4003,3762019,0,,
4004,3763829,0,,
4005,3763975,0,,
4006,3764296,0,,
4007,3764363,0,,
4008,3766695,0,,
4009,3766749,0,,
4010,3767005,0,,
4011,3767955,0,,
4012,3773144,0,,
4013,3773697,136,pre-fatimid,orange
4014,3781932,50,first-century,saddlebrown
4015,3782537,0,,
4016,3789405,3,first-century,saddlebrown
4017,3794738,0,,
4018,3797082,0,,
4019,3801584,319,pre-fatimid,orange
4020,3803021,0,,
4021,3805996,0,,
4022,3807417,0,,
4023,3808376,0,,
4024,3808474,0,,
4025,3809831,0,,
4026,3810018,0,,
4027,3810538,0,,
4028,3810720,0,,
4029,3811035,0,,
4030,3811222,0,,
4031,3811703,0,,
4032,3812271,0,,
4033,3812777,0,,
4034,3813919,12,first-century,saddlebrown
4035,3818045,358,fatimid,green
4036,3818151,22,first-century,saddlebrown
4037,3818900,0,,
4038,3822078,112,pre-fatimid,orange
4039,3822901,0,,
4040,3823490,0,,
4041,3827272,193,pre-fatimid,orange
4042,3828846,0,,
4043,3828975,0,,
4044,3829442,0,,
4045,3833774,248,pre-fatimid,orange
4046,3833869,0,,
4047,3834073,0,,
4048,3834191,0,,
4049,3834466,0,,
4050,3835761,0,,
4051,3835796,330,pre-fatimid,orange
4052,3837242,0,,
4053,3839662,20,first-century,saddlebrown
4054,3840701,65,first-century,saddlebrown
4055,3840981,39,first-century,saddlebrown
4056,3841090,0,,
4057,3841580,81,first-century,saddlebrown
4058,3841634,0,,
4059,3841680,106,pre-fatimid,orange
4060,3842216,0,,
4061,3842711,104,pre-fatimid,orange
4062,3843162,109,pre-fatimid,orange
4063,3843263,117,pre-fatimid,orange
4064,3843358,120,pre-fatimid,orange
4065,3843428,0,,
4066,3843497,21,first-century,saddlebrown
4067,3843610,32,first-century,saddlebrown
4068,3844451,107,pre-fatimid,orange
4069,3844612,0,,
4070,3844943,146,pre-fatimid,orange
4071,3845055,150,pre-fatimid,orange
4072,3845704,0,,
4073,3845750,56,first-century,saddlebrown
4074,3845857,70,first-century,saddlebrown
4075,3846269,0,,
4076,3846320,211,pre-fatimid,orange
4077,3846561,216,pre-fatimid,orange
4078,3847040,222,pre-fatimid,orange
4079,3847154,20,first-century,saddlebrown
4080,3847234,227,pre-fatimid,orange
4081,3847300,0,,
4082,3847533,15,first-century,saddlebrown
4083,3847605,235,pre-fatimid,orange
4084,3848203,39,first-century,saddlebrown
4085,3848369,242,pre-fatimid,orange
4086,3848499,0,,
4087,3848626,244,pre-fatimid,orange
4088,3849183,0,,
4089,3849254,0,,
4090,3849445,0,,
4091,3849852,300,pre-fatimid,orange
4092,3849995,301,pre-fatimid,orange
4093,3850066,0,,
4094,3850151,311,pre-fatimid,orange
4095,3850207,0,,
4096,3850255,312,pre-fatimid,orange
4097,3850445,313,pre-fatimid,orange
4098,3850749,323,pre-fatimid,orange
4099,3850828,0,,
4100,3850877,325,pre-fatimid,orange
4101,3850995,328,pre-fatimid,orange
4102,3851584,345,pre-fatimid,orange
4103,3851710,0,,
4104,3851945,69,first-century,saddlebrown
4105,3851986,0,,
4106,3852155,393,fatimid,green
4107,3852369,0,,
4108,3854582,403,fatimid,green
4109,3854656,405,fatimid,green
4110,3855196,407,fatimid,green
4111,3855332,0,,
4112,3855376,408,fatimid,green
4113,3855597,421,fatimid,green
4114,3855679,0,,
4115,3855761,0,,
4116,3855822,439,fatimid,green
4117,3855869,0,,
4118,3856073,0,,
4119,3856172,485,fatimid,green
4120,3856372,482,fatimid,green
4121,3856786,492,fatimid,green
4122,3856971,40,first-century,saddlebrown
4123,3857314,525,fatimid,green
4124,3857416,0,,
4125,3857546,70,first-century,saddlebrown
4126,3857644,0,,
4127,3857704,551,fatimid,green
4128,3857873,0,,
4129,3858275,584,ayyubid,red
4130,3858346,10,first-century,saddlebrown
4131,3858425,612,ayyubid,red
4132,3860021,160,pre-fatimid,orange
4133,3860107,633,ayyubid,red
4134,3860232,640,ayyubid,red
4135,3860999,648,,
4136,3861068,50,first-century,saddlebrown
4137,3861125,660,mamluk,blue
4138,3861414,658,mamluk,blue
4139,3861689,682,mamluk,blue
4140,3865391,0,,
4141,3868144,703,mamluk,blue
4142,3868410,721,mamluk,blue
4143,3868516,755,mamluk,blue
4144,3882839,400,fatimid,green
4145,3885080,0,,
4146,3885803,0,,
4147,3889844,0,,
4148,3891002,0,,
4149,3892734,821,mamluk,blue
4150,3897234,399,fatimid,green
4151,3897444,94,first-century,saddlebrown
4152,3897797,638,ayyubid,red
4153,3898208,780,mamluk,blue
4154,3898533,678,mamluk,blue
4155,3899883,841,mamluk,blue
4156,3909644,800,mamluk,blue
4157,3910235,718,mamluk,blue
4158,3911093,0,,
4159,3911604,169,pre-fatimid,orange
4160,3912912,117,pre-fatimid,orange
4161,3913826,720,mamluk,blue
4162,3914102,721,mamluk,blue
4163,3935089,800,mamluk,blue
4164,3935231,780,mamluk,blue
4165,3946865,200,pre-fatimid,orange
