,pos,date,label,colour
1849,1938774,588,ayyubid,red
1850,1941691,564,fatimid,green
1851,1944964,387,fatimid,green
1852,1946895,390,fatimid,green
1853,1949613,594,ayyubid,red
1854,1950160,594,ayyubid,red
1855,1951597,386,fatimid,green
1856,1952694,356,pre-fatimid,orange
1857,1953099,357,,
1858,1953293,362,fatimid,green
1859,1953353,363,fatimid,green
1860,1954476,365,fatimid,green
1861,1954807,367,fatimid,green
1862,1954854,68,first-century,saddlebrown
1863,1954970,373,fatimid,green
1864,1955100,0,,
1865,1955191,74,first-century,saddlebrown
1866,1955523,0,,
1867,1960253,380,fatimid,green
1868,1963803,663,mamluk,blue
1869,1965151,785,mamluk,blue
1870,1965447,399,fatimid,green
1871,1965685,368,fatimid,green
1872,1966958,364,fatimid,green
1873,1967939,65,first-century,saddlebrown
1874,1968571,0,,
1875,1969393,366,fatimid,green
1876,1970916,368,fatimid,green
1877,1972067,0,,
1878,1972245,372,fatimid,green
1879,1972926,368,fatimid,green
1880,1975291,288,pre-fatimid,orange
1881,1977433,296,pre-fatimid,orange
1882,1978040,297,pre-fatimid,orange
1883,1978145,298,pre-fatimid,orange
1884,1978455,358,fatimid,green
1885,1978534,362,fatimid,green
1886,1981029,558,fatimid,green
1887,1982743,559,fatimid,green
1888,1986133,401,fatimid,green
1889,1986266,0,,
1890,1986455,395,fatimid,green
1891,1988152,492,fatimid,green
1892,1989360,386,fatimid,green
1893,1989946,390,fatimid,green
1894,1991253,398,fatimid,green
1895,1992270,399,fatimid,green
1896,1992748,400,fatimid,green
1897,1993527,401,fatimid,green
1898,1994251,401,fatimid,green
1899,1997458,600,ayyubid,red
1900,1997617,539,fatimid,green
1901,1998123,388,fatimid,green
1902,1999683,524,fatimid,green
1903,2000088,526,fatimid,green
1904,2001871,526,fatimid,green
1905,2002411,528,fatimid,green
1906,2006551,529,fatimid,green
1907,2007443,564,fatimid,green
1908,2009945,515,fatimid,green
1909,2013462,395,fatimid,green
1910,2013584,394,fatimid,green
1911,2013637,95,first-century,saddlebrown
1912,2016157,395,fatimid,green
1913,2017884,0,,
1914,2019477,794,mamluk,blue
1915,2021066,695,mamluk,blue
1916,2021920,696,mamluk,blue
1917,2023429,806,mamluk,blue
1918,2023557,820,mamluk,blue
1919,2025785,587,ayyubid,red
1920,2028586,401,fatimid,green
1921,2028781,516,fatimid,green
1922,2030365,330,pre-fatimid,orange
1923,2031240,357,,
1924,2031526,651,mamluk,blue
1925,2033498,643,ayyubid,red
1926,2034692,310,pre-fatimid,orange
1927,2036067,340,pre-fatimid,orange
1928,2036324,349,pre-fatimid,orange
1929,2036456,400,fatimid,green
1930,2036645,355,pre-fatimid,orange
1931,2037381,0,,
1932,2037628,357,,
1933,2037635,0,,
1934,2037918,20,first-century,saddlebrown
1935,2040692,781,mamluk,blue
1936,2041758,395,fatimid,green
1937,2042386,0,,
1938,2044574,86,first-century,saddlebrown
1939,2045891,792,mamluk,blue
1940,2046842,886,mamluk,blue
1941,2047921,544,fatimid,green
1942,2050001,549,fatimid,green
1943,2050326,0,,
1944,2050333,0,,
1945,2051685,364,fatimid,green
1946,2051898,381,fatimid,green
1947,2052151,0,,
1948,2052158,0,,
1949,2052193,83,first-century,saddlebrown
1950,2052268,393,fatimid,green
1951,2054159,393,fatimid,green
1952,2054453,751,mamluk,blue
1953,2058239,789,mamluk,blue
1954,2059973,467,fatimid,green
1955,2062308,0,,
1956,2062607,20,first-century,saddlebrown
1957,2062699,10,first-century,saddlebrown
1958,2062875,706,mamluk,blue
1959,2063361,527,fatimid,green
1960,2063429,530,fatimid,green
1961,2063869,577,ayyubid,red
1962,2064440,617,ayyubid,red
1963,2064653,633,ayyubid,red
1964,2064997,636,ayyubid,red
1965,2065981,647,ayyubid,red
1966,2066301,639,ayyubid,red
1967,2066522,637,ayyubid,red
1968,2066679,643,ayyubid,red
1969,2069592,742,mamluk,blue
1970,2074563,375,fatimid,green
1971,2076452,387,fatimid,green
1972,2077274,390,fatimid,green
1973,2078919,564,fatimid,green
1974,2079319,0,,
1975,2079394,68,first-century,saddlebrown
1976,2079507,69,first-century,saddlebrown
1977,2080133,30,first-century,saddlebrown
1978,2080560,71,first-century,saddlebrown
1979,2080662,72,first-century,saddlebrown
1980,2080778,74,first-century,saddlebrown
1981,2080957,576,ayyubid,red
1982,2082439,690,mamluk,blue
1983,2083351,730,mamluk,blue
1984,2083581,0,,
1985,2084855,731,mamluk,blue
1986,2089062,680,mamluk,blue
1987,2089391,764,mamluk,blue
1988,2089877,374,fatimid,green
1989,2090835,0,,
1990,2090842,5,first-century,saddlebrown
1991,2092448,710,mamluk,blue
1992,2092512,18,first-century,saddlebrown
1993,2092582,36,first-century,saddlebrown
1994,2093188,46,first-century,saddlebrown
1995,2093643,705,mamluk,blue
1996,2094388,588,ayyubid,red
1997,2095083,586,ayyubid,red
1998,2095197,625,ayyubid,red
1999,2095893,520,fatimid,green
2000,2095999,600,ayyubid,red
2001,2096399,698,mamluk,blue
2002,2097078,765,mamluk,blue
2003,2097509,803,mamluk,blue
2004,2098078,0,,
2005,2098771,789,mamluk,blue
2006,2098850,790,mamluk,blue
2007,2100943,382,fatimid,green
2008,2101526,536,fatimid,green
2009,2103603,0,,
2010,2103691,743,mamluk,blue
2011,2103765,671,mamluk,blue
2012,2104491,732,mamluk,blue
2013,2104798,708,mamluk,blue
2014,2105812,683,mamluk,blue
2015,2106414,745,mamluk,blue
2016,2106750,48,first-century,saddlebrown
2017,2106998,806,mamluk,blue
2018,2107237,582,ayyubid,red
2019,2107548,560,fatimid,green
2020,2108298,683,mamluk,blue
2021,2108606,693,mamluk,blue
2022,2110944,743,mamluk,blue
2023,2114223,0,,
2024,2114560,658,mamluk,blue
2025,2114922,59,first-century,saddlebrown
2026,2114929,89,first-century,saddlebrown
2027,2115220,792,mamluk,blue
2028,2115541,749,mamluk,blue
2029,2118307,811,mamluk,blue
2030,2120416,500,fatimid,green
2031,2120715,687,mamluk,blue
2032,2122346,707,mamluk,blue
2033,2123454,148,pre-fatimid,orange
2034,2123514,358,fatimid,green
2035,2123580,0,,
2036,2123986,514,fatimid,green
2037,2124812,770,mamluk,blue
2038,2125251,705,mamluk,blue
2039,2127209,245,pre-fatimid,orange
2040,2127746,780,mamluk,blue
2041,2127871,790,mamluk,blue
2042,2128125,813,mamluk,blue
2043,2129583,738,mamluk,blue
2044,2129856,0,,
2045,2130071,742,mamluk,blue
2046,2130369,743,mamluk,blue
2047,2130644,45,first-century,saddlebrown
2048,2130853,30,first-century,saddlebrown
2049,2131621,30,first-century,saddlebrown
2050,2132290,549,fatimid,green
2051,2132468,552,fatimid,green
2052,2132563,53,first-century,saddlebrown
2053,2133147,724,mamluk,blue
2054,2134002,637,ayyubid,red
2055,2135316,806,mamluk,blue
2056,2135506,0,,
2057,2137860,746,mamluk,blue
2058,2137920,0,,
2059,2138313,712,mamluk,blue
2060,2139313,791,mamluk,blue
2061,2140249,770,mamluk,blue
2062,2140326,788,mamluk,blue
2063,2141006,799,mamluk,blue
2064,2141059,0,,
2065,2141662,786,mamluk,blue
2066,2141831,791,mamluk,blue
2067,2142072,0,,
2068,2142161,799,mamluk,blue
2069,2142832,762,mamluk,blue
2070,2143028,774,mamluk,blue
2071,2143247,807,mamluk,blue
2072,2143254,0,,
2073,2143435,795,mamluk,blue
2074,2143700,798,mamluk,blue
2075,2144115,745,mamluk,blue
2076,2144257,745,mamluk,blue
2077,2144926,707,mamluk,blue
2078,2145250,799,mamluk,blue
2079,2145514,808,mamluk,blue
2080,2146540,828,mamluk,blue
2081,2147014,821,mamluk,blue
2082,2147597,712,mamluk,blue
2083,2147701,15,first-century,saddlebrown
2084,2147964,33,first-century,saddlebrown
2085,2148563,40,first-century,saddlebrown
2086,2149032,1,first-century,saddlebrown
2087,2149249,744,mamluk,blue
2088,2149480,740,mamluk,blue
2089,2149858,754,mamluk,blue
2090,2149939,683,mamluk,blue
2091,2150280,715,mamluk,blue
2092,2150930,734,mamluk,blue
2093,2151114,736,mamluk,blue
2094,2151294,690,mamluk,blue
2095,2151301,709,mamluk,blue
2096,2151619,796,mamluk,blue
2097,2152119,725,mamluk,blue
2098,2152168,35,first-century,saddlebrown
2099,2152409,743,mamluk,blue
2100,2152655,801,mamluk,blue
2101,2154148,548,fatimid,green
2102,2155282,549,fatimid,green
2103,2156000,717,mamluk,blue
2104,2156721,730,mamluk,blue
2105,2156778,32,first-century,saddlebrown
2106,2156917,33,first-century,saddlebrown
2107,2158568,738,mamluk,blue
2108,2159200,738,mamluk,blue
2109,2159704,39,first-century,saddlebrown
2110,2160089,40,first-century,saddlebrown
2111,2161076,769,mamluk,blue
2112,2161319,769,mamluk,blue
2113,2161431,784,mamluk,blue
2114,2161711,86,first-century,saddlebrown
2115,2162950,93,first-century,saddlebrown
2116,2163228,96,first-century,saddlebrown
2117,2163291,796,mamluk,blue
2118,2163392,797,mamluk,blue
2119,2163686,796,mamluk,blue
2120,2165780,713,mamluk,blue
2121,2166680,821,mamluk,blue
2122,2169167,754,mamluk,blue
2123,2169818,737,mamluk,blue
2124,2170100,745,mamluk,blue
2125,2171555,746,mamluk,blue
2126,2171770,47,first-century,saddlebrown
2127,2171969,47,first-century,saddlebrown
2128,2172113,51,first-century,saddlebrown
2129,2173370,753,mamluk,blue
2130,2173694,753,mamluk,blue
2131,2177627,54,first-century,saddlebrown
2132,2178090,754,mamluk,blue
2133,2178642,795,mamluk,blue
2134,2179152,806,mamluk,blue
2135,2180105,759,mamluk,blue
2136,2180175,54,first-century,saddlebrown
2137,2180660,801,mamluk,blue
2138,2180754,808,mamluk,blue
2139,2181764,815,mamluk,blue
2140,2182094,816,mamluk,blue
2141,2182236,0,,
2142,2183291,794,mamluk,blue
2143,2183667,529,fatimid,green
2144,2184256,724,mamluk,blue
2145,2184635,824,mamluk,blue
2146,2185991,714,mamluk,blue
2147,2187036,710,mamluk,blue
2148,2187164,10,first-century,saddlebrown
2149,2187230,15,first-century,saddlebrown
2150,2187237,0,,
2151,2187333,16,first-century,saddlebrown
2152,2188641,728,mamluk,blue
2153,2189384,786,mamluk,blue
2154,2189805,802,mamluk,blue
2155,2190161,747,mamluk,blue
2156,2190168,0,,
2157,2190208,816,mamluk,blue
2158,2191141,783,mamluk,blue
2159,2191206,85,first-century,saddlebrown
2160,2191849,792,mamluk,blue
2161,2193205,95,first-century,saddlebrown
2162,2193285,96,first-century,saddlebrown
2163,2193646,97,first-century,saddlebrown
2164,2193781,98,first-century,saddlebrown
2165,2193960,99,first-century,saddlebrown
2166,2194353,799,mamluk,blue
2167,2194779,808,mamluk,blue
2168,2195270,716,mamluk,blue
2169,2195530,0,,
2170,2195537,0,,
2171,2195544,0,,
2172,2195551,0,,
2173,2195593,0,,
2174,2196474,720,mamluk,blue
2175,2197394,21,first-century,saddlebrown
2176,2197450,765,mamluk,blue
2177,2197862,752,mamluk,blue
2178,2197977,756,mamluk,blue
2179,2198794,732,mamluk,blue
2180,2199148,778,mamluk,blue
2181,2199432,547,fatimid,green
2182,2201134,742,mamluk,blue
2183,2201681,790,mamluk,blue
2184,2202943,717,mamluk,blue
2185,2203922,732,mamluk,blue
2186,2204953,817,mamluk,blue
2187,2205824,659,mamluk,blue
2188,2206799,733,mamluk,blue
2189,2208723,680,mamluk,blue
2190,2208843,692,mamluk,blue
2191,2209791,0,,
2192,2210222,697,mamluk,blue
2193,2210372,698,mamluk,blue
2194,2212637,738,mamluk,blue
2195,2214282,741,mamluk,blue
2196,2215660,814,mamluk,blue
2197,2216034,820,mamluk,blue
2198,2216589,738,mamluk,blue
2199,2219907,742,mamluk,blue
2200,2222671,747,mamluk,blue
2201,2222899,745,mamluk,blue
2202,2223299,750,mamluk,blue
2203,2223514,51,first-century,saddlebrown
2204,2223780,52,first-century,saddlebrown
2205,2224284,54,first-century,saddlebrown
2206,2224363,55,first-century,saddlebrown
2207,2224476,56,first-century,saddlebrown
2208,2224653,758,mamluk,blue
2209,2224854,753,mamluk,blue
2210,2225114,54,first-century,saddlebrown
2211,2226102,755,mamluk,blue
2212,2226389,753,mamluk,blue
2213,2226666,827,mamluk,blue
2214,2226883,734,mamluk,blue
2215,2227448,802,mamluk,blue
2216,2228059,791,mamluk,blue
2217,2228556,789,mamluk,blue
2218,2228785,803,mamluk,blue
2219,2228792,7,first-century,saddlebrown
2220,2229594,791,mamluk,blue
2221,2229742,798,mamluk,blue
2222,2230638,815,mamluk,blue
2223,2231538,790,mamluk,blue
2224,2232085,93,first-century,saddlebrown
2225,2232192,96,first-century,saddlebrown
2226,2232782,97,first-century,saddlebrown
2227,2232879,798,mamluk,blue
2228,2234265,745,mamluk,blue
2229,2235537,797,mamluk,blue
2230,2235995,739,mamluk,blue
2231,2237080,743,mamluk,blue
2232,2237756,761,mamluk,blue
2233,2238738,62,first-century,saddlebrown
2234,2238814,780,mamluk,blue
2235,2239258,780,mamluk,blue
2236,2241390,779,mamluk,blue
2237,2241683,784,mamluk,blue
2238,2241826,0,,
2239,2243523,786,mamluk,blue
2240,2244348,0,,
2241,2244355,755,mamluk,blue
2242,2245937,558,fatimid,green
2243,2247283,689,mamluk,blue
2244,2248475,825,mamluk,blue
2245,2248523,26,first-century,saddlebrown
2246,2250288,685,mamluk,blue
2247,2251499,590,ayyubid,red
2248,2251740,637,ayyubid,red
2249,2251886,678,mamluk,blue
2250,2255336,824,mamluk,blue
2251,2255780,722,mamluk,blue
2252,2256593,817,mamluk,blue
2253,2257526,740,mamluk,blue
2254,2258536,533,fatimid,green
2255,2258897,740,mamluk,blue
2256,2259378,740,mamluk,blue
2257,2260267,809,mamluk,blue
2258,2260425,794,mamluk,blue
2259,2260757,662,mamluk,blue
2260,2260906,807,mamluk,blue
2261,2262359,663,mamluk,blue
2262,2263073,790,mamluk,blue
2263,2263129,800,mamluk,blue
2264,2263413,740,mamluk,blue
2265,2263484,750,mamluk,blue
2266,2265217,698,mamluk,blue
2267,2266291,749,mamluk,blue
2268,2266554,601,ayyubid,red
2269,2267242,806,mamluk,blue
2270,2267747,683,mamluk,blue
2271,2268369,796,mamluk,blue
2272,2269222,798,mamluk,blue
2273,2270961,700,mamluk,blue
2274,2271068,709,mamluk,blue
2275,2272010,657,mamluk,blue
2276,2272591,657,mamluk,blue
2277,2275009,598,ayyubid,red
2278,2276104,596,ayyubid,red
2279,2277097,586,ayyubid,red
2280,2277154,524,fatimid,green
2281,2278032,518,fatimid,green
2282,2278079,522,fatimid,green
2283,2278388,818,mamluk,blue
2284,2278921,818,mamluk,blue
2285,2279083,592,ayyubid,red
2286,2279335,655,mamluk,blue
2287,2280129,608,ayyubid,red
2288,2280544,593,ayyubid,red
2289,2280656,609,ayyubid,red
2290,2283473,10,first-century,saddlebrown
2291,2283650,0,,
2292,2289654,828,mamluk,blue
2293,2290025,692,mamluk,blue
2294,2290255,816,mamluk,blue
2295,2290325,818,mamluk,blue
2296,2290453,680,mamluk,blue
2297,2291322,647,ayyubid,red
2298,2291517,648,,
2299,2293092,655,mamluk,blue
2300,2293758,825,mamluk,blue
2301,2294465,540,fatimid,green
2302,2294546,80,first-century,saddlebrown
2303,2294736,760,mamluk,blue
2304,2295257,806,mamluk,blue
2305,2295754,737,mamluk,blue
2306,2295937,742,mamluk,blue
2307,2296513,750,mamluk,blue
2308,2296913,818,mamluk,blue
2309,2297629,760,mamluk,blue
2310,2297789,806,mamluk,blue
2311,2297875,816,mamluk,blue
2312,2298490,827,mamluk,blue
2313,2299206,0,,
2314,2300050,0,,
2315,2300895,699,mamluk,blue
2316,2301416,803,mamluk,blue
2317,2301853,679,mamluk,blue
2318,2303369,577,ayyubid,red
2319,2304002,577,ayyubid,red
2320,2304649,572,ayyubid,red
2321,2304854,643,ayyubid,red
2322,2305580,803,mamluk,blue
2323,2305820,806,mamluk,blue
2324,2306315,740,mamluk,blue
2325,2306635,6,first-century,saddlebrown
2326,2306781,821,mamluk,blue
2327,2307373,793,mamluk,blue
2328,2308771,791,mamluk,blue
2329,2309144,806,mamluk,blue
2330,2309497,721,mamluk,blue
2331,2313126,806,mamluk,blue
2332,2315436,806,mamluk,blue
2333,2315694,810,mamluk,blue
2334,2315821,816,mamluk,blue
2335,2320500,726,mamluk,blue
2336,2320873,833,mamluk,blue
2337,2322098,742,mamluk,blue
2338,2324499,806,mamluk,blue
2339,2326838,648,,
2340,2329521,544,fatimid,green
2341,2330037,0,,
2342,2331785,817,mamluk,blue
2343,2332339,365,fatimid,green
2344,2333694,700,mamluk,blue
2345,2335229,660,mamluk,blue
2346,2335330,700,mamluk,blue
2347,2337922,810,mamluk,blue
2348,2340078,700,mamluk,blue
2349,2340274,780,mamluk,blue
2350,2343081,770,mamluk,blue
2351,2343200,0,,
2352,2343244,806,mamluk,blue
2353,2343434,815,mamluk,blue
2354,2343703,818,mamluk,blue
2355,2345086,707,mamluk,blue
2356,2345140,790,mamluk,blue
2357,2350711,751,mamluk,blue
2358,2351036,806,mamluk,blue
2359,2351281,780,mamluk,blue
2360,2354481,820,mamluk,blue
2361,2355377,813,mamluk,blue
2362,2355478,664,mamluk,blue
2363,2356042,780,mamluk,blue
2364,2356049,0,,
2365,2356089,806,mamluk,blue
2366,2356450,681,mamluk,blue
2367,2357786,806,mamluk,blue
2368,2358142,776,mamluk,blue
2369,2358369,790,mamluk,blue
2370,2358981,690,mamluk,blue
2371,2359204,728,mamluk,blue
2372,2360151,53,first-century,saddlebrown
2373,2361874,567,,
2374,2363131,659,mamluk,blue
2375,2363912,662,mamluk,blue
2376,2364364,698,mamluk,blue
2377,2364420,382,fatimid,green
2378,2364536,383,fatimid,green
2379,2364705,391,fatimid,green
2380,2365650,391,fatimid,green
2381,2365992,395,fatimid,green
2382,2366104,405,fatimid,green
2383,2369671,700,mamluk,blue
2384,2369912,700,mamluk,blue
2385,2370071,712,mamluk,blue
2386,2371853,500,fatimid,green
2387,2372303,700,mamluk,blue
2388,2373361,500,fatimid,green
2389,2373783,700,mamluk,blue
2390,2374604,500,fatimid,green
2391,2374656,487,fatimid,green
2392,2374900,500,fatimid,green
2393,2375000,700,mamluk,blue
2394,2375126,749,mamluk,blue
2395,2375199,806,mamluk,blue
2396,2375643,666,mamluk,blue
2397,2376489,667,mamluk,blue
2398,2377009,672,mamluk,blue
2399,2384289,720,mamluk,blue
2400,2384754,780,mamluk,blue
2401,2385286,150,pre-fatimid,orange
2402,2385915,69,first-century,saddlebrown
2403,2386744,720,mamluk,blue
2404,2388887,210,pre-fatimid,orange
2405,2391652,549,fatimid,green
2406,2392089,691,mamluk,blue
2407,2392395,688,mamluk,blue
2408,2393914,660,mamluk,blue
2409,2394434,694,mamluk,blue
2410,2395086,651,mamluk,blue
2411,2397482,806,mamluk,blue
2412,2398809,746,mamluk,blue
2413,2400317,0,,
2414,2400506,700,mamluk,blue
2415,2402370,660,mamluk,blue
2416,2403279,761,mamluk,blue
2417,2403450,61,first-century,saddlebrown
2418,2403593,761,mamluk,blue
2419,2405041,643,ayyubid,red
2420,2405972,806,mamluk,blue
2421,2406071,740,mamluk,blue
2422,2406748,749,mamluk,blue
2423,2407476,806,mamluk,blue
2424,2408519,603,ayyubid,red
2425,2408981,806,mamluk,blue
2426,2409844,660,mamluk,blue
2427,2410144,638,ayyubid,red
2428,2410415,614,ayyubid,red
2429,2410508,715,mamluk,blue
2430,2411226,796,mamluk,blue
2431,2412044,616,ayyubid,red
2432,2412122,620,ayyubid,red
2433,2412198,621,ayyubid,red
2434,2412333,572,ayyubid,red
2435,2412438,577,ayyubid,red
2436,2412885,635,ayyubid,red
2437,2413422,643,ayyubid,red
2438,2413850,647,ayyubid,red
2439,2414085,734,mamluk,blue
2440,2414434,741,mamluk,blue
2441,2414658,806,mamluk,blue
2442,2414733,817,mamluk,blue
2443,2415210,669,mamluk,blue
2444,2415631,806,mamluk,blue
2445,2418819,0,,
2446,2419598,0,,
2447,2424257,0,,
2448,2425750,596,ayyubid,red
2449,2426345,770,mamluk,blue
2450,2426536,700,mamluk,blue
2451,2427599,577,ayyubid,red
2452,2428969,650,mamluk,blue
2453,2429231,662,mamluk,blue
2454,2429448,702,mamluk,blue
2455,2430009,777,mamluk,blue
2456,2430129,806,mamluk,blue
2457,2433446,450,fatimid,green
2458,2434263,696,mamluk,blue
2459,2434400,711,mamluk,blue
2460,2434521,725,mamluk,blue
2461,2435333,777,mamluk,blue
2462,2435459,806,mamluk,blue
2463,2436196,658,mamluk,blue
2464,2438090,18,first-century,saddlebrown
2465,2438577,628,ayyubid,red
2466,2438735,0,,
2467,2440511,0,,
2468,2445185,780,mamluk,blue
2469,2445320,795,mamluk,blue
2470,2445737,815,mamluk,blue
2471,2448824,587,ayyubid,red
2472,2449763,65,first-century,saddlebrown
2473,2449962,0,,
2474,2450490,718,mamluk,blue
2475,2450777,803,mamluk,blue
2476,2450924,723,mamluk,blue
2477,2451255,806,mamluk,blue
2478,2451757,806,mamluk,blue
2479,2452523,806,mamluk,blue
2480,2452899,570,ayyubid,red
2481,2453045,0,,
2482,2453135,0,,
2483,2453241,713,mamluk,blue
2484,2454548,711,mamluk,blue
2485,2455018,725,mamluk,blue
2486,2455549,806,mamluk,blue
2487,2458386,806,mamluk,blue
2488,2458637,807,mamluk,blue
2489,2459119,0,,
2490,2463216,647,ayyubid,red
2491,2463327,647,ayyubid,red
2492,2463471,821,mamluk,blue
2493,2463566,591,ayyubid,red
2494,2464906,673,mamluk,blue
2495,2465257,693,mamluk,blue
2496,2465466,723,mamluk,blue
2497,2467065,768,mamluk,blue
2498,2467240,775,mamluk,blue
2499,2468412,704,mamluk,blue
2500,2469235,746,mamluk,blue
2501,2469943,695,mamluk,blue
2502,2470794,724,mamluk,blue
2503,2470920,735,mamluk,blue
2504,2471165,713,mamluk,blue
2505,2471763,132,pre-fatimid,orange
2506,2472196,720,mamluk,blue
2507,2472881,355,pre-fatimid,orange
2508,2473792,713,mamluk,blue
2509,2474932,520,fatimid,green
2510,2475715,360,fatimid,green
2511,2478840,22,first-century,saddlebrown
2512,2479718,86,first-century,saddlebrown
2513,2480549,360,fatimid,green
2514,2481211,361,fatimid,green
2515,2482649,363,fatimid,green
2516,2483911,6,first-century,saddlebrown
2517,2484085,815,mamluk,blue
2518,2484814,487,fatimid,green
2519,2485272,732,mamluk,blue
2520,2486821,777,mamluk,blue
2521,2486939,806,mamluk,blue
2522,2487206,393,fatimid,green
2523,2493838,439,fatimid,green
2524,2495184,0,,
2525,2501320,23,first-century,saddlebrown
2526,2502984,401,fatimid,green
2527,2503269,594,ayyubid,red
2528,2504041,706,mamluk,blue
2529,2504608,700,mamluk,blue
2530,2507748,724,mamluk,blue
2531,2508602,15,first-century,saddlebrown
2532,2510601,725,mamluk,blue
2533,2512637,69,first-century,saddlebrown
2534,2512914,69,first-century,saddlebrown
2535,2512967,310,pre-fatimid,orange
2536,2513037,331,pre-fatimid,orange
2537,2515751,735,mamluk,blue
2538,2517299,740,mamluk,blue
2539,2517587,639,ayyubid,red
2540,2518035,584,ayyubid,red
2541,2518974,362,fatimid,green
2542,2519530,725,mamluk,blue
2543,2519735,760,mamluk,blue
2544,2519788,0,,
2545,2519846,777,mamluk,blue
2546,2519903,0,,
2547,2520229,725,mamluk,blue
2548,2520302,780,mamluk,blue
2549,2521121,790,mamluk,blue
2550,2521350,725,mamluk,blue
2551,2521523,790,mamluk,blue
2552,2521933,725,mamluk,blue
2553,2522867,725,mamluk,blue
2554,2522942,732,mamluk,blue
2555,2523580,723,mamluk,blue
2556,2523686,24,first-century,saddlebrown
2557,2524640,0,,
2558,2528291,29,first-century,saddlebrown
2559,2528413,730,mamluk,blue
2560,2528679,713,mamluk,blue
2561,2528887,724,mamluk,blue
2562,2528985,26,first-century,saddlebrown
2563,2529198,732,mamluk,blue
2564,2529386,806,mamluk,blue
2565,2529689,0,,
2566,2530639,806,mamluk,blue
2567,2531235,781,mamluk,blue
2568,2531747,791,mamluk,blue
2569,2532019,725,mamluk,blue
2570,2533160,726,mamluk,blue
2571,2533673,725,mamluk,blue
2572,2534036,760,mamluk,blue
2573,2534726,665,mamluk,blue
2574,2535308,599,ayyubid,red
2575,2535524,708,mamluk,blue
2576,2536573,93,first-century,saddlebrown
2577,2539172,307,pre-fatimid,orange
2578,2539489,4,first-century,saddlebrown
2579,2539496,300,pre-fatimid,orange
2580,2540390,640,ayyubid,red
2581,2540802,640,ayyubid,red
2582,2540931,713,mamluk,blue
2583,2541870,40,first-century,saddlebrown
2584,2542307,640,ayyubid,red
2585,2544031,0,,
2586,2546906,651,mamluk,blue
2587,2548509,258,pre-fatimid,orange
2588,2548557,272,pre-fatimid,orange
2589,2548875,280,pre-fatimid,orange
2590,2549424,400,fatimid,green
2591,2551977,331,pre-fatimid,orange
2592,2553062,345,pre-fatimid,orange
2593,2553171,0,,
2594,2555524,381,fatimid,green
2595,2555736,383,fatimid,green
2596,2559219,415,fatimid,green
2597,2559664,418,fatimid,green
2598,2559738,370,fatimid,green
2599,2560728,450,fatimid,green
2600,2560935,452,fatimid,green
2601,2561251,478,fatimid,green
2602,2561798,0,,
2603,2565417,0,,
2604,2566247,311,pre-fatimid,orange
2605,2566593,374,fatimid,green
2606,2567596,0,,
2607,2569052,606,ayyubid,red
2608,2569059,0,,
2609,2570962,721,mamluk,blue
2610,2571607,346,pre-fatimid,orange
2611,2571691,0,,
2612,2574579,600,ayyubid,red
2613,2574781,700,mamluk,blue
2614,2575570,790,mamluk,blue
2615,2576168,770,mamluk,blue
2616,2576175,800,mamluk,blue
2617,2576401,806,mamluk,blue
2618,2577096,410,fatimid,green
2619,2577540,700,mamluk,blue
2620,2577625,697,mamluk,blue
2621,2579731,186,pre-fatimid,orange
2622,2580042,384,fatimid,green
2623,2580514,0,,
2624,2581220,577,ayyubid,red
2625,2581495,22,first-century,saddlebrown
2626,2582565,806,mamluk,blue
2627,2584695,806,mamluk,blue
2628,2585201,717,mamluk,blue
2629,2585396,720,mamluk,blue
2630,2585755,721,mamluk,blue
2631,2586569,806,mamluk,blue
2632,2587810,0,,
2633,2588707,725,mamluk,blue
2634,2589134,723,mamluk,blue
2635,2591937,0,,
2636,2592057,717,mamluk,blue
2637,2593851,738,mamluk,blue
2638,2596791,747,mamluk,blue
2639,2596836,48,first-century,saddlebrown
2640,2597650,749,mamluk,blue
2641,2603188,0,,
2642,2603370,0,,
2643,2603466,784,mamluk,blue
2644,2603578,0,,
2645,2604718,737,mamluk,blue
2646,2605384,0,,
2647,2606505,358,fatimid,green
2648,2606813,364,fatimid,green
2649,2607533,648,,
2650,2607885,708,mamluk,blue
2651,2611315,0,,
2652,2611477,668,mamluk,blue
2653,2611530,751,mamluk,blue
2654,2611919,203,pre-fatimid,orange
2655,2611991,5,first-century,saddlebrown
2656,2611998,6,first-century,saddlebrown
2657,2612298,371,fatimid,green
2658,2612959,407,fatimid,green
2659,2613011,60,first-century,saddlebrown
2660,2613018,0,,
2661,2613161,12,first-century,saddlebrown
2662,2613549,452,fatimid,green
2663,2613908,73,first-century,saddlebrown
2664,2614216,75,first-century,saddlebrown
2665,2614410,77,first-century,saddlebrown
2666,2614472,79,first-century,saddlebrown
2667,2614581,81,first-century,saddlebrown
2668,2614653,81,first-century,saddlebrown
2669,2614807,98,first-century,saddlebrown
2670,2614905,503,fatimid,green
2671,2615172,531,fatimid,green
2672,2615179,0,,
2673,2615223,553,fatimid,green
2674,2615312,54,first-century,saddlebrown
2675,2615585,429,fatimid,green
2676,2615674,55,first-century,saddlebrown
2677,2615807,73,first-century,saddlebrown
2678,2615994,75,first-century,saddlebrown
2679,2616042,79,first-century,saddlebrown
2680,2616087,81,first-century,saddlebrown
2681,2616152,84,first-century,saddlebrown
2682,2616237,84,first-century,saddlebrown
2683,2616244,5,first-century,saddlebrown
